rung,candidate_id,candidate_label,model_family,caution_level,preferred_default,uses_breast_h,uses_primary_h,uses_paired_distance,validation_layer,split_id,repeat_id,fold_id,n_assessment,n_analysis,fit_status,log_loss,balanced_accuracy,accuracy,brier,selected_lambda,predictors_used
rung1,r1_c_paired_contrast_cn,Rung 1 C: Paired-contrast C/N,ridge_glmnet_binomial,paired_cn_benchmark,TRUE,FALSE,FALSE,TRUE,repeated_stratified_cv,Repeat01__Fold2,Repeat01,Fold2,12,44,ok,0.4501391689508232,0.8285714285714285,0.8333333333333334,0.1455087290587835,0.12200977038751064,abs_delta_d13c|abs_delta_d15n|paired_distance_cn
rung1,r1_d_structured_paired_cn,Rung 1 D: Structured paired C/N,ridge_glmnet_binomial,paired_cn_benchmark,TRUE,FALSE,FALSE,FALSE,repeated_stratified_cv,Repeat01__Fold2,Repeat01,Fold2,12,44,ok,0.5359204243240219,0.4857142857142857,0.5,0.1890254351047583,0.09229591690151252,normalised_d13c_Breast|normalised_d15n_Breast|abs_delta_d13c|abs_delta_d15n
rung1,r1_e_breast_cnh,Rung 1 E: Breast-only C/N/H,ridge_glmnet_binomial,breast_h_provisional_pending_triplicate_check,TRUE,TRUE,FALSE,FALSE,repeated_stratified_cv,Repeat01__Fold2,Repeat01,Fold2,12,44,ok,0.6811125687256459,0.5,0.5833333333333334,0.24397382920110194,74.5449626459473,normalised_d13c_Breast|normalised_d15n_Breast|normalised_d2h_Breast
rung1,r1_f_paired_contrast_cnh,Rung 1 F: Paired-contrast C/N/H,ridge_glmnet_binomial,primary_h_provisional_pending_triplicate_check,TRUE,FALSE,TRUE,TRUE,repeated_stratified_cv,Repeat01__Fold2,Repeat01,Fold2,12,44,ok,0.516119807862414,0.8,0.8333333333333334,0.1706172755369852,0.3726002094293994,abs_delta_d13c|abs_delta_d15n|abs_delta_d2h|paired_distance_cnh
rung1,r1_g_structured_paired_cnh,Rung 1 G: Structured paired C/N/H,ridge_glmnet_binomial,primary_h_provisional_pending_triplicate_check,TRUE,TRUE,TRUE,FALSE,repeated_stratified_cv,Repeat01__Fold2,Repeat01,Fold2,12,44,ok,0.5412382016438946,0.7,0.75,0.18497212605539703,0.21321553883059136,normalised_d13c_Breast|normalised_d15n_Breast|normalised_d2h_Breast|abs_delta_d13c|abs_delta_d15n|abs_delta_d2h
rung1,r1_h_primary_cnh,Rung 1 H: Primary-only C/N/H,ridge_glmnet_binomial,primary_h_provisional_pending_triplicate_check,FALSE,FALSE,TRUE,FALSE,repeated_stratified_cv,Repeat01__Fold2,Repeat01,Fold2,12,44,ok,0.638353672414248,0.7,0.75,0.22371828725067128,0.6468321591663406,normalised_d13c_Primary|normalised_d15n_Primary|normalised_d2h_Primary
rung1,r1_a_breast_cn,Rung 1 A: Breast-only C/N,ridge_glmnet_binomial,baseline_cn_benchmark,TRUE,FALSE,FALSE,FALSE,repeated_stratified_cv,Repeat01__Fold3,Repeat01,Fold3,11,45,ok,0.6582674812598687,0.5,0.6363636363636364,0.2327272727272727,37.5919585577838,normalised_d13c_Breast|normalised_d15n_Breast
rung1,r1_b_primary_cn,Rung 1 B: Primary-only C/N,ridge_glmnet_binomial,primary_cn_limited_biological_support,TRUE,FALSE,FALSE,FALSE,repeated_stratified_cv,Repeat01__Fold3,Repeat01,Fold3,11,45,ok,0.6582674812598687,0.5,0.6363636363636364,0.2327272727272727,213.42686058690265,normalised_d13c_Primary|normalised_d15n_Primary
rung1,r1_c_paired_contrast_cn,Rung 1 C: Paired-contrast C/N,ridge_glmnet_binomial,paired_cn_benchmark,TRUE,FALSE,FALSE,TRUE,repeated_stratified_cv,Repeat01__Fold3,Repeat01,Fold3,11,45,ok,0.5097842424916759,0.5535714285714286,0.6363636363636364,0.1663983071668583,0.5159320351304031,abs_delta_d13c|abs_delta_d15n|paired_distance_cn
rung1,r1_d_structured_paired_cn,Rung 1 D: Structured paired C/N,ridge_glmnet_binomial,paired_cn_benchmark,TRUE,FALSE,FALSE,FALSE,repeated_stratified_cv,Repeat01__Fold3,Repeat01,Fold3,11,45,ok,0.39871458750517697,0.8035714285714286,0.8181818181818182,0.12828977935091895,0.07313203296235915,normalised_d13c_Breast|normalised_d15n_Breast|abs_delta_d13c|abs_delta_d15n
rung1,r1_e_breast_cnh,Rung 1 E: Breast-only C/N/H,ridge_glmnet_binomial,breast_h_provisional_pending_triplicate_check,TRUE,TRUE,FALSE,FALSE,repeated_stratified_cv,Repeat01__Fold3,Repeat01,Fold3,11,45,ok,0.6582674812598687,0.5,0.6363636363636364,0.2327272727272727,37.5919585577838,normalised_d13c_Breast|normalised_d15n_Breast|normalised_d2h_Breast
rung1,r1_f_paired_contrast_cnh,Rung 1 F: Paired-contrast C/N/H,ridge_glmnet_binomial,primary_h_provisional_pending_triplicate_check,TRUE,FALSE,TRUE,TRUE,repeated_stratified_cv,Repeat01__Fold3,Repeat01,Fold3,11,45,ok,0.5387572652709615,0.625,0.7272727272727273,0.1785830151365494,0.6820317870507007,abs_delta_d13c|abs_delta_d15n|abs_delta_d2h|paired_distance_cnh
rung1,r1_g_structured_paired_cnh,Rung 1 G: Structured paired C/N/H,ridge_glmnet_binomial,primary_h_provisional_pending_triplicate_check,TRUE,TRUE,TRUE,FALSE,repeated_stratified_cv,Repeat01__Fold3,Repeat01,Fold3,11,45,ok,0.4314638196705107,0.6785714285714286,0.7272727272727273,0.13855991617310617,0.12780030455202065,normalised_d13c_Breast|normalised_d15n_Breast|normalised_d2h_Breast|abs_delta_d13c|abs_delta_d15n|abs_delta_d2h
rung1,r1_h_primary_cnh,Rung 1 H: Primary-only C/N/H,ridge_glmnet_binomial,primary_h_provisional_pending_triplicate_check,FALSE,FALSE,TRUE,FALSE,repeated_stratified_cv,Repeat01__Fold3,Repeat01,Fold3,11,45,ok,0.6273732193743238,0.5,0.6363636363636364,0.218402026819578,0.8818824344627696,normalised_d13c_Primary|normalised_d15n_Primary|normalised_d2h_Primary
rung1,r1_a_breast_cn,Rung 1 A: Breast-only C/N,ridge_glmnet_binomial,baseline_cn_benchmark,TRUE,FALSE,FALSE,FALSE,repeated_stratified_cv,Repeat01__Fold4,Repeat01,Fold4,11,45,ok,0.6582674812598687,0.5,0.6363636363636364,0.2327272727272727,105.15173710296858,normalised_d13c_Breast|normalised_d15n_Breast
rung1,r1_b_primary_cn,Rung 1 B: Primary-only C/N,ridge_glmnet_binomial,primary_cn_limited_biological_support,TRUE,FALSE,FALSE,FALSE,repeated_stratified_cv,Repeat01__Fold4,Repeat01,Fold4,11,45,ok,0.6582674812598687,0.5,0.6363636363636364,0.2327272727272727,224.08555344356367,normalised_d13c_Primary|normalised_d15n_Primary
rung1,r1_c_paired_contrast_cn,Rung 1 C: Paired-contrast C/N,ridge_glmnet_binomial,paired_cn_benchmark,TRUE,FALSE,FALSE,TRUE,repeated_stratified_cv,Repeat01__Fold4,Repeat01,Fold4,11,45,ok,0.644231533495751,0.7321428571428572,0.7272727272727273,0.22555833765308458,0.17089259648467667,abs_delta_d13c|abs_delta_d15n|paired_distance_cn
rung1,r1_d_structured_paired_cn,Rung 1 D: Structured paired C/N,ridge_glmnet_binomial,paired_cn_benchmark,TRUE,FALSE,FALSE,FALSE,repeated_stratified_cv,Repeat01__Fold4,Repeat01,Fold4,11,45,ok,0.6554747664065937,0.6071428571428572,0.6363636363636364,0.23099089435368939,0.22590995526129515,normalised_d13c_Breast|normalised_d15n_Breast|abs_delta_d13c|abs_delta_d15n
rung1,r1_e_breast_cnh,Rung 1 E: Breast-only C/N/H,ridge_glmnet_binomial,breast_h_provisional_pending_triplicate_check,TRUE,TRUE,FALSE,FALSE,repeated_stratified_cv,Repeat01__Fold4,Repeat01,Fold4,11,45,ok,0.6582674812598687,0.5,0.6363636363636364,0.2327272727272727,128.76881981636257,normalised_d13c_Breast|normalised_d15n_Breast|normalised_d2h_Breast
rung1,r1_f_paired_contrast_cnh,Rung 1 F: Paired-contrast C/N/H,ridge_glmnet_binomial,primary_h_provisional_pending_triplicate_check,TRUE,FALSE,TRUE,TRUE,repeated_stratified_cv,Repeat01__Fold4,Repeat01,Fold4,11,45,ok,0.6224519491889752,0.7321428571428572,0.7272727272727273,0.21486624650419772,0.1418780358652671,abs_delta_d13c|abs_delta_d15n|abs_delta_d2h|paired_distance_cnh
rung1,r1_g_structured_paired_cnh,Rung 1 G: Structured paired C/N/H,ridge_glmnet_binomial,primary_h_provisional_pending_triplicate_check,TRUE,TRUE,TRUE,FALSE,repeated_stratified_cv,Repeat01__Fold4,Repeat01,Fold4,11,45,ok,0.7285254436217717,0.6071428571428572,0.6363636363636364,0.26367138585547817,0.17089259648467667,normalised_d13c_Breast|normalised_d15n_Breast|normalised_d2h_Breast|abs_delta_d13c|abs_delta_d15n|abs_delta_d2h
rung1,r1_h_primary_cnh,Rung 1 H: Primary-only C/N/H,ridge_glmnet_binomial,primary_h_provisional_pending_triplicate_check,FALSE,FALSE,TRUE,FALSE,repeated_stratified_cv,Repeat01__Fold4,Repeat01,Fold4,11,45,ok,0.6582674812598687,0.5,0.6363636363636364,0.2327272727272727,224.08555344356367,normalised_d13c_Primary|normalised_d15n_Primary|normalised_d2h_Primary
rung1,r1_a_breast_cn,Rung 1 A: Breast-only C/N,ridge_glmnet_binomial,baseline_cn_benchmark,TRUE,FALSE,FALSE,FALSE,repeated_stratified_cv,Repeat01__Fold5,Repeat01,Fold5,10,46,ok,0.6731699872255068,0.5,0.6,0.24007561436672967,93.49893863432274,normalised_d13c_Breast|normalised_d15n_Breast
rung1,r1_b_primary_cn,Rung 1 B: Primary-only C/N,ridge_glmnet_binomial,primary_cn_limited_biological_support,TRUE,FALSE,FALSE,FALSE,repeated_stratified_cv,Repeat01__Fold5,Repeat01,Fold5,10,46,ok,0.6688546819834124,0.5,0.6,0.2380439131086356,5.179934561106951,normalised_d13c_Primary|normalised_d15n_Primary
rung1,r1_c_paired_contrast_cn,Rung 1 C: Paired-contrast C/N,ridge_glmnet_binomial,paired_cn_benchmark,TRUE,FALSE,FALSE,TRUE,repeated_stratified_cv,Repeat01__Fold5,Repeat01,Fold5,10,46,ok,0.5584970258358549,0.5833333333333333,0.6,0.19277047410942996,0.15134382402920404,abs_delta_d13c|abs_delta_d15n|paired_distance_cn
rung1,r1_d_structured_paired_cn,Rung 1 D: Structured paired C/N,ridge_glmnet_binomial,paired_cn_benchmark,TRUE,FALSE,FALSE,FALSE,repeated_stratified_cv,Repeat01__Fold5,Repeat01,Fold5,10,46,ok,0.572748363413097,0.5833333333333333,0.6,0.19871453165506153,0.16609966003704976,normalised_d13c_Breast|normalised_d15n_Breast|abs_delta_d13c|abs_delta_d15n
rung1,r1_e_breast_cnh,Rung 1 E: Breast-only C/N/H,ridge_glmnet_binomial,breast_h_provisional_pending_triplicate_check,TRUE,TRUE,FALSE,FALSE,repeated_stratified_cv,Repeat01__Fold5,Repeat01,Fold5,10,46,ok,0.6731699872255068,0.5,0.6,0.24007561436672967,93.49893863432274,normalised_d13c_Breast|normalised_d15n_Breast|normalised_d2h_Breast
rung1,r1_f_paired_contrast_cnh,Rung 1 F: Paired-contrast C/N/H,ridge_glmnet_binomial,primary_h_provisional_pending_triplicate_check,TRUE,FALSE,TRUE,TRUE,repeated_stratified_cv,Repeat01__Fold5,Repeat01,Fold5,10,46,ok,0.6892761595799455,0.5416666666666667,0.6,0.2546214887034484,0.16609966003704976,abs_delta_d13c|abs_delta_d15n|abs_delta_d2h|paired_distance_cnh
rung1,r1_g_structured_paired_cnh,Rung 1 G: Structured paired C/N/H,ridge_glmnet_binomial,primary_h_provisional_pending_triplicate_check,TRUE,TRUE,TRUE,FALSE,repeated_stratified_cv,Repeat01__Fold5,Repeat01,Fold5,10,46,ok,0.7017882803311419,0.4166666666666667,0.5,0.2623674468153129,0.11448605272997388,normalised_d13c_Breast|normalised_d15n_Breast|normalised_d2h_Breast|abs_delta_d13c|abs_delta_d15n|abs_delta_d2h
rung1,r1_h_primary_cnh,Rung 1 H: Primary-only C/N/H,ridge_glmnet_binomial,primary_h_provisional_pending_triplicate_check,FALSE,FALSE,TRUE,FALSE,repeated_stratified_cv,Repeat01__Fold5,Repeat01,Fold5,10,46,ok,0.6814769790461647,0.5,0.6,0.2435125864882574,1.4082109195951373,normalised_d13c_Primary|normalised_d15n_Primary|normalised_d2h_Primary
rung1,r1_a_breast_cn,Rung 1 A: Breast-only C/N,ridge_glmnet_binomial,baseline_cn_benchmark,TRUE,FALSE,FALSE,FALSE,repeated_stratified_cv,Repeat02__Fold1,Repeat02,Fold1,12,44,ok,0.6811125687256459,0.5,0.5833333333333334,0.24397382920110194,53.366015526014905,normalised_d13c_Breast|normalised_d15n_Breast
rung1,r1_b_primary_cn,Rung 1 B: Primary-only C/N,ridge_glmnet_binomial,primary_cn_limited_biological_support,TRUE,FALSE,FALSE,FALSE,repeated_stratified_cv,Repeat02__Fold1,Repeat02,Fold1,12,44,ok,0.6503614649636409,0.5,0.5833333333333334,0.2295905021953039,1.4330054094026627,normalised_d13c_Primary|normalised_d15n_Primary
rung1,r1_c_paired_contrast_cn,Rung 1 C: Paired-contrast C/N,ridge_glmnet_binomial,paired_cn_benchmark,TRUE,FALSE,FALSE,TRUE,repeated_stratified_cv,Repeat02__Fold1,Repeat02,Fold1,12,44,ok,0.46582013412831036,0.8,0.8333333333333334,0.1508327610736593,0.3777561728124143,abs_delta_d13c|abs_delta_d15n|paired_distance_cn
rung1,r1_d_structured_paired_cn,Rung 1 D: Structured paired C/N,ridge_glmnet_binomial,paired_cn_benchmark,TRUE,FALSE,FALSE,FALSE,repeated_stratified_cv,Repeat02__Fold1,Repeat02,Fold1,12,44,ok,0.3801818301474686,0.8285714285714285,0.8333333333333334,0.11537217337009052,0.12369811594547858,normalised_d13c_Breast|normalised_d15n_Breast|abs_delta_d13c|abs_delta_d15n
rung1,r1_e_breast_cnh,Rung 1 E: Breast-only C/N/H,ridge_glmnet_binomial,breast_h_provisional_pending_triplicate_check,TRUE,TRUE,FALSE,FALSE,repeated_stratified_cv,Repeat02__Fold1,Repeat02,Fold1,12,44,ok,0.6811125687256459,0.5,0.5833333333333334,0.24397382920110194,53.366015526014905,normalised_d13c_Breast|normalised_d15n_Breast|normalised_d2h_Breast
rung1,r1_f_paired_contrast_cnh,Rung 1 F: Paired-contrast C/N/H,ridge_glmnet_binomial,primary_h_provisional_pending_triplicate_check,TRUE,FALSE,TRUE,TRUE,repeated_stratified_cv,Repeat02__Fold1,Repeat02,Fold1,12,44,ok,0.4605940380153636,0.8,0.8333333333333334,0.14656179835564828,0.3777561728124143,abs_delta_d13c|abs_delta_d15n|abs_delta_d2h|paired_distance_cnh
rung1,r1_g_structured_paired_cnh,Rung 1 G: Structured paired C/N/H,ridge_glmnet_binomial,primary_h_provisional_pending_triplicate_check,TRUE,TRUE,TRUE,FALSE,repeated_stratified_cv,Repeat02__Fold1,Repeat02,Fold1,12,44,ok,0.3668891408057149,0.8285714285714285,0.8333333333333334,0.11355337123151042,0.0852603131251058,normalised_d13c_Breast|normalised_d15n_Breast|normalised_d2h_Breast|abs_delta_d13c|abs_delta_d15n|abs_delta_d2h
rung1,r1_h_primary_cnh,Rung 1 H: Primary-only C/N/H,ridge_glmnet_binomial,primary_h_provisional_pending_triplicate_check,FALSE,FALSE,TRUE,FALSE,repeated_stratified_cv,Repeat02__Fold1,Repeat02,Fold1,12,44,ok,0.6811125687256459,0.5,0.5833333333333334,0.24397382920110194,198.45496616154452,normalised_d13c_Primary|normalised_d15n_Primary|normalised_d2h_Primary
rung1,r1_a_breast_cn,Rung 1 A: Breast-only C/N,ridge_glmnet_binomial,baseline_cn_benchmark,TRUE,FALSE,FALSE,FALSE,repeated_stratified_cv,Repeat02__Fold2,Repeat02,Fold2,12,44,ok,0.6811125687256459,0.5,0.5833333333333334,0.24397382920110192,76.94312611602307,normalised_d13c_Breast|normalised_d15n_Breast
rung1,r1_b_primary_cn,Rung 1 B: Primary-only C/N,ridge_glmnet_binomial,primary_cn_limited_biological_support,TRUE,FALSE,FALSE,FALSE,repeated_stratified_cv,Repeat02__Fold2,Repeat02,Fold2,12,44,ok,0.6760739062441429,0.5,0.5833333333333334,0.24158351780887566,10.64104794397456,normalised_d13c_Primary|normalised_d15n_Primary
rung1,r1_c_paired_contrast_cn,Rung 1 C: Paired-contrast C/N,ridge_glmnet_binomial,paired_cn_benchmark,TRUE,FALSE,FALSE,TRUE,repeated_stratified_cv,Repeat02__Fold2,Repeat02,Fold2,12,44,ok,0.5187575439574292,0.5571428571428572,0.5833333333333334,0.17605042382938438,0.12228517812694056,abs_delta_d13c|abs_delta_d15n|paired_distance_cn
rung1,r1_d_structured_paired_cn,Rung 1 D: Structured paired C/N,ridge_glmnet_binomial,paired_cn_benchmark,TRUE,FALSE,FALSE,FALSE,repeated_stratified_cv,Repeat02__Fold2,Repeat02,Fold2,12,44,ok,0.5825376243972681,0.5285714285714286,0.5833333333333334,0.20039233579905108,0.40985132718078254,normalised_d13c_Breast|normalised_d15n_Breast|abs_delta_d13c|abs_delta_d15n
rung1,r1_e_breast_cnh,Rung 1 E: Breast-only C/N/H,ridge_glmnet_binomial,breast_h_provisional_pending_triplicate_check,TRUE,TRUE,FALSE,FALSE,repeated_stratified_cv,Repeat02__Fold2,Repeat02,Fold2,12,44,ok,0.6811125687256459,0.5,0.5833333333333334,0.24397382920110192,76.94312611602307,normalised_d13c_Breast|normalised_d15n_Breast|normalised_d2h_Breast
rung1,r1_f_paired_contrast_cnh,Rung 1 F: Paired-contrast C/N/H,ridge_glmnet_binomial,primary_h_provisional_pending_triplicate_check,TRUE,FALSE,TRUE,TRUE,repeated_stratified_cv,Repeat02__Fold2,Repeat02,Fold2,12,44,ok,0.534775059742188,0.5571428571428572,0.5833333333333334,0.18180648324992954,0.16165380881350075,abs_delta_d13c|abs_delta_d15n|abs_delta_d2h|paired_distance_cnh
rung1,r1_g_structured_paired_cnh,Rung 1 G: Structured paired C/N/H,ridge_glmnet_binomial,primary_h_provisional_pending_triplicate_check,TRUE,TRUE,TRUE,FALSE,repeated_stratified_cv,Repeat02__Fold2,Repeat02,Fold2,12,44,ok,0.5207108216326662,0.7571428571428571,0.75,0.1765557915734027,0.12228517812694056,normalised_d13c_Breast|normalised_d15n_Breast|normalised_d2h_Breast|abs_delta_d13c|abs_delta_d15n|abs_delta_d2h
rung1,r1_h_primary_cnh,Rung 1 H: Primary-only C/N/H,ridge_glmnet_binomial,primary_h_provisional_pending_triplicate_check,FALSE,FALSE,TRUE,FALSE,repeated_stratified_cv,Repeat02__Fold2,Repeat02,Fold2,12,44,ok,0.6811125687256459,0.5,0.5833333333333334,0.24397382920110192,208.88809673049522,normalised_d13c_Primary|normalised_d15n_Primary|normalised_d2h_Primary
rung1,r1_a_breast_cn,Rung 1 A: Breast-only C/N,ridge_glmnet_binomial,baseline_cn_benchmark,TRUE,FALSE,FALSE,FALSE,repeated_stratified_cv,Repeat02__Fold3,Repeat02,Fold3,11,45,ok,0.6582674812598687,0.5,0.6363636363636364,0.2327272727272727,80.115306995958,normalised_d13c_Breast|normalised_d15n_Breast
rung1,r1_b_primary_cn,Rung 1 B: Primary-only C/N,ridge_glmnet_binomial,primary_cn_limited_biological_support,TRUE,FALSE,FALSE,FALSE,repeated_stratified_cv,Repeat02__Fold3,Repeat02,Fold3,11,45,ok,0.6582674812598687,0.5,0.6363636363636364,0.2327272727272727,174.41596207058907,normalised_d13c_Primary|normalised_d15n_Primary
rung1,r1_c_paired_contrast_cn,Rung 1 C: Paired-contrast C/N,ridge_glmnet_binomial,paired_cn_benchmark,TRUE,FALSE,FALSE,TRUE,repeated_stratified_cv,Repeat02__Fold3,Repeat02,Fold3,11,45,ok,0.5073184197168696,0.9285714285714286,0.9090909090909091,0.16549283878078339,0.17564252914783066,abs_delta_d13c|abs_delta_d15n|paired_distance_cn
rung1,r1_d_structured_paired_cn,Rung 1 D: Structured paired C/N,ridge_glmnet_binomial,paired_cn_benchmark,TRUE,FALSE,FALSE,FALSE,repeated_stratified_cv,Repeat02__Fold3,Repeat02,Fold3,11,45,ok,0.5591024021457646,0.5535714285714286,0.6363636363636364,0.18736050054155354,0.369710687555842,normalised_d13c_Breast|normalised_d15n_Breast|abs_delta_d13c|abs_delta_d15n
rung1,r1_e_breast_cnh,Rung 1 E: Breast-only C/N/H,ridge_glmnet_binomial,breast_h_provisional_pending_triplicate_check,TRUE,TRUE,FALSE,FALSE,repeated_stratified_cv,Repeat02__Fold3,Repeat02,Fold3,11,45,ok,0.6582674812598687,0.5,0.6363636363636364,0.2327272727272727,80.115306995958,normalised_d13c_Breast|normalised_d15n_Breast|normalised_d2h_Breast
rung1,r1_f_paired_contrast_cnh,Rung 1 F: Paired-contrast C/N/H,ridge_glmnet_binomial,primary_h_provisional_pending_triplicate_check,TRUE,FALSE,TRUE,TRUE,repeated_stratified_cv,Repeat02__Fold3,Repeat02,Fold3,11,45,ok,0.5899344679436447,0.5535714285714286,0.6363636363636364,0.2016611027064353,0.4453178320325202,abs_delta_d13c|abs_delta_d15n|abs_delta_d2h|paired_distance_cnh
rung1,r1_g_structured_paired_cnh,Rung 1 G: Structured paired C/N/H,ridge_glmnet_binomial,primary_h_provisional_pending_triplicate_check,TRUE,TRUE,TRUE,FALSE,repeated_stratified_cv,Repeat02__Fold3,Repeat02,Fold3,11,45,ok,0.6582674812598687,0.5,0.6363636363636364,0.2327272727272727,299.88373714899683,normalised_d13c_Breast|normalised_d15n_Breast|normalised_d2h_Breast|abs_delta_d13c|abs_delta_d15n|abs_delta_d2h
rung1,r1_h_primary_cnh,Rung 1 H: Primary-only C/N/H,ridge_glmnet_binomial,primary_h_provisional_pending_triplicate_check,FALSE,FALSE,TRUE,FALSE,repeated_stratified_cv,Repeat02__Fold3,Repeat02,Fold3,11,45,ok,0.6582674812598687,0.5,0.6363636363636364,0.2327272727272727,174.41596207058907,normalised_d13c_Primary|normalised_d15n_Primary|normalised_d2h_Primary
rung1,r1_a_breast_cn,Rung 1 A: Breast-only C/N,ridge_glmnet_binomial,baseline_cn_benchmark,TRUE,FALSE,FALSE,FALSE,repeated_stratified_cv,Repeat02__Fold4,Repeat02,Fold4,11,45,ok,0.6582674812598687,0.5,0.6363636363636364,0.23272727272727273,84.15578330283499,normalised_d13c_Breast|normalised_d15n_Breast
rung1,r1_b_primary_cn,Rung 1 B: Primary-only C/N,ridge_glmnet_binomial,primary_cn_limited_biological_support,TRUE,FALSE,FALSE,FALSE,repeated_stratified_cv,Repeat02__Fold4,Repeat02,Fold4,11,45,ok,0.6582674812598687,0.5,0.6363636363636364,0.23272727272727273,210.52451725766568,normalised_d13c_Primary|normalised_d15n_Primary
rung1,r1_c_paired_contrast_cn,Rung 1 C: Paired-contrast C/N,ridge_glmnet_binomial,paired_cn_benchmark,TRUE,FALSE,FALSE,TRUE,repeated_stratified_cv,Repeat02__Fold4,Repeat02,Fold4,11,45,ok,0.5259673630553795,0.6785714285714286,0.7272727272727273,0.18191769676323494,0.0832856240416015,abs_delta_d13c|abs_delta_d15n|paired_distance_cn
rung1,r1_d_structured_paired_cn,Rung 1 D: Structured paired C/N,ridge_glmnet_binomial,paired_cn_benchmark,TRUE,FALSE,FALSE,FALSE,repeated_stratified_cv,Repeat02__Fold4,Repeat02,Fold4,11,45,ok,0.5607887751976871,0.5535714285714286,0.6363636363636364,0.19251580959928166,0.21115941405321995,normalised_d13c_Breast|normalised_d15n_Breast|abs_delta_d13c|abs_delta_d15n
