"adjudicated_sample_id","adjudicated_measurement_id","source_branch","source_file","source_sheet","source_sheet_rows","sample_id_raw","sample_id_base","ring","feather_type_raw","feather_type","is_repeat_assay","isotope","raw_value","value","amount_mg","cn_mass_ratio","sex","tag_id_adjusted","tag_id_raw_examples","status","status_bin","migratory_status_comment","longitude_capture","latitude_capture","status_known","source_phenotype_row_ids","source_phenotype_row_count","sample_identifier_examples","source_measurement_ids","n_raw_measurements_collapsed","adjudication_method","assay_qc_action","assay_qc_reason","assay_qc_evidence_source","assay_qc_decision_ids","assay_qc_manual_review_pending","assay_qc_manual_review_reason","assay_qc_manual_review_notes"
"live_assay_0093","live_assay_0093::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","104","CP17010_2024-10-16_primary feather_rpt","CP17010_2024-10-16_primary feather","CP17010","primary","Primary",TRUE,"normalised_d15n",6.26209391684193,6.26209391684193,0.334,3.2523773032441,"M","266397","266397","resident","resident","PTT revealed that the bird remained at the Awarua Bay / Tiwai Point the full year",168.425144,-46.604315,TRUE,"live_pheno_080|live_pheno_102",2,"CP17010_2024-10-16","live_measurement_0185",1,"selected_repeat_raw","keep","Repeat-analysis comment explicitly instructs use of the N value from this assay row.","comment column|green raw","aqc_0032",FALSE,,
"live_assay_0093","live_assay_0093::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","104","CP17010_2024-10-16_primary feather_rpt","CP17010_2024-10-16_primary feather","CP17010","primary","Primary",TRUE,"normalised_d13c",-23.6830423249234,-23.6830423249234,0.334,3.2523773032441,"M","266397","266397","resident","resident","PTT revealed that the bird remained at the Awarua Bay / Tiwai Point the full year",168.425144,-46.604315,TRUE,"live_pheno_080|live_pheno_102",2,"CP17010_2024-10-16","live_measurement_0186",1,"selected_repeat_raw","keep","Repeat-analysis comment explicitly instructs use of the C value from this assay row.","comment column|green raw","aqc_0034",FALSE,,
"live_assay_0094","live_assay_0094::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","105","CP17011_2024-10-16_breast feather","CP17011_2024-10-16_breast feather","CP17011","breast","Breast",FALSE,"normalised_d15n",13.2755885769215,13.2755885769215,0.295,3.30938878617553,"F","266413","266413","SI migrant","migrant","PTT revealed that the bird left the breeding grounds at Tiwai Point in early Dec and went to Toetoe Harbour near the Mataura River Mouth where it stayed until June, when it returned to Tiwai Point / Awarua Bay",168.425144,-46.604315,TRUE,"live_pheno_053|live_pheno_063",2,"CP17011_2024-10-16","live_measurement_0187",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0094","live_assay_0094::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","105","CP17011_2024-10-16_breast feather","CP17011_2024-10-16_breast feather","CP17011","breast","Breast",FALSE,"normalised_d13c",-16.8007345467439,-16.8007345467439,0.295,3.30938878617553,"F","266413","266413","SI migrant","migrant","PTT revealed that the bird left the breeding grounds at Tiwai Point in early Dec and went to Toetoe Harbour near the Mataura River Mouth where it stayed until June, when it returned to Tiwai Point / Awarua Bay",168.425144,-46.604315,TRUE,"live_pheno_053|live_pheno_063",2,"CP17011_2024-10-16","live_measurement_0188",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0095","live_assay_0095::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","106","CP17011_2024-10-16_primary feather","CP17011_2024-10-16_primary feather","CP17011","primary","Primary",FALSE,"normalised_d15n",7.86987873353459,7.86987873353459,0.242,3.37099817139148,"F","266413","266413","SI migrant","migrant","PTT revealed that the bird left the breeding grounds at Tiwai Point in early Dec and went to Toetoe Harbour near the Mataura River Mouth where it stayed until June, when it returned to Tiwai Point / Awarua Bay",168.425144,-46.604315,TRUE,"live_pheno_053|live_pheno_063",2,"CP17011_2024-10-16","live_measurement_0189",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0095","live_assay_0095::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","106","CP17011_2024-10-16_primary feather","CP17011_2024-10-16_primary feather","CP17011","primary","Primary",FALSE,"normalised_d13c",-22.5847413462965,-22.5847413462965,0.242,3.37099817139148,"F","266413","266413","SI migrant","migrant","PTT revealed that the bird left the breeding grounds at Tiwai Point in early Dec and went to Toetoe Harbour near the Mataura River Mouth where it stayed until June, when it returned to Tiwai Point / Awarua Bay",168.425144,-46.604315,TRUE,"live_pheno_053|live_pheno_063",2,"CP17011_2024-10-16","live_measurement_0190",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0096","live_assay_0096::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","107","CP19307_2024-10-12_breast feather","CP19307_2024-10-12_breast feather","CP19307","breast","Breast",FALSE,"normalised_d15n",11.2409771828643,11.2409771828643,0.232,3.35267417337102,"M",,,"unknown","unknown",,170.477445,-43.873901,FALSE,"live_pheno_122|live_pheno_140",2,"CP19307_2024-10-12","live_measurement_0191",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0096","live_assay_0096::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","107","CP19307_2024-10-12_breast feather","CP19307_2024-10-12_breast feather","CP19307","breast","Breast",FALSE,"normalised_d13c",-22.2159881561871,-22.2159881561871,0.232,3.35267417337102,"M",,,"unknown","unknown",,170.477445,-43.873901,FALSE,"live_pheno_122|live_pheno_140",2,"CP19307_2024-10-12","live_measurement_0192",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0097","live_assay_0097::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","108","CP19307_2024-10-12_primary feather","CP19307_2024-10-12_primary feather","CP19307","primary","Primary",FALSE,"normalised_d15n",8.00646285438079,8.00646285438079,0.251,3.43264830159768,"M",,,"unknown","unknown",,170.477445,-43.873901,FALSE,"live_pheno_122|live_pheno_140",2,"CP19307_2024-10-12","live_measurement_0193",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0097","live_assay_0097::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","108","CP19307_2024-10-12_primary feather","CP19307_2024-10-12_primary feather","CP19307","primary","Primary",FALSE,"normalised_d13c",-23.1747464504715,-23.1747464504715,0.251,3.43264830159768,"M",,,"unknown","unknown",,170.477445,-43.873901,FALSE,"live_pheno_122|live_pheno_140",2,"CP19307_2024-10-12","live_measurement_0194",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0098","live_assay_0098::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","109","CP19308_2024-10-12_breast feather","CP19308_2024-10-12_breast feather","CP19308","breast","Breast",FALSE,"normalised_d15n",12.8830218357041,12.8830218357041,0.272,3.27779555686636,"M",,,"unknown","unknown",,170.477445,-43.873901,FALSE,"live_pheno_123|live_pheno_141",2,"CP19308_2024-10-12","live_measurement_0195",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0098","live_assay_0098::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","109","CP19308_2024-10-12_breast feather","CP19308_2024-10-12_breast feather","CP19308","breast","Breast",FALSE,"normalised_d13c",-12.0586057634204,-12.0586057634204,0.272,3.27779555686636,"M",,,"unknown","unknown",,170.477445,-43.873901,FALSE,"live_pheno_123|live_pheno_141",2,"CP19308_2024-10-12","live_measurement_0196",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0099","live_assay_0099::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","110","CP19308_2024-10-12_primary feather","CP19308_2024-10-12_primary feather","CP19308","primary","Primary",FALSE,"normalised_d15n",9.19525057285691,9.19525057285691,0.228,3.38907864441033,"M",,,"unknown","unknown",,170.477445,-43.873901,FALSE,"live_pheno_123|live_pheno_141",2,"CP19308_2024-10-12","live_measurement_0197",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0099","live_assay_0099::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","110","CP19308_2024-10-12_primary feather","CP19308_2024-10-12_primary feather","CP19308","primary","Primary",FALSE,"normalised_d13c",-23.8789135011736,-23.8789135011736,0.228,3.38907864441033,"M",,,"unknown","unknown",,170.477445,-43.873901,FALSE,"live_pheno_123|live_pheno_141",2,"CP19308_2024-10-12","live_measurement_0198",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0100","live_assay_0100::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","111","CP19311_2024-10-11_breast feather","CP19311_2024-10-11_breast feather","CP19311","breast","Breast",FALSE,"normalised_d15n",8.16879707947654,8.16879707947654,0.243,3.30554836394745,"M","266375","266375","SI migrant","migrant","PTT revealed that the bird left the breeding grounds at Tasman Valley and flew to the Hunter River Mouth (Lake Hawea) in mid-Feb and wintered there until early Aug before returning to the Tasman Valley (Glentanner to stage for a couple weeks, then to breeding site)",170.146284,-43.725414,TRUE,"live_pheno_054|live_pheno_064",2,"CP19311_2024-10-11","live_measurement_0199",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0100","live_assay_0100::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","111","CP19311_2024-10-11_breast feather","CP19311_2024-10-11_breast feather","CP19311","breast","Breast",FALSE,"normalised_d13c",-22.5401886120996,-22.5401886120996,0.243,3.30554836394745,"M","266375","266375","SI migrant","migrant","PTT revealed that the bird left the breeding grounds at Tasman Valley and flew to the Hunter River Mouth (Lake Hawea) in mid-Feb and wintered there until early Aug before returning to the Tasman Valley (Glentanner to stage for a couple weeks, then to breeding site)",170.146284,-43.725414,TRUE,"live_pheno_054|live_pheno_064",2,"CP19311_2024-10-11","live_measurement_0200",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0101","live_assay_0101::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","112","CP19311_2024-10-11_primary feather","CP19311_2024-10-11_primary feather","CP19311","primary","Primary",FALSE,"normalised_d15n",4.55153642808507,4.55153642808507,0.294,3.3457476299061,"M","266375","266375","SI migrant","migrant","PTT revealed that the bird left the breeding grounds at Tasman Valley and flew to the Hunter River Mouth (Lake Hawea) in mid-Feb and wintered there until early Aug before returning to the Tasman Valley (Glentanner to stage for a couple weeks, then to breeding site)",170.146284,-43.725414,TRUE,"live_pheno_054|live_pheno_064",2,"CP19311_2024-10-11","live_measurement_0201",1,"raw_assay","keep",,,,TRUE,"Repeated assay present but no parseable green average or explicit use/exclude instruction was found for this isotope.","Raw source rows: 112|113"
"live_assay_0101","live_assay_0101::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","112","CP19311_2024-10-11_primary feather","CP19311_2024-10-11_primary feather","CP19311","primary","Primary",FALSE,"normalised_d13c",-23.4965565535989,-23.4965565535989,0.294,3.3457476299061,"M","266375","266375","SI migrant","migrant","PTT revealed that the bird left the breeding grounds at Tasman Valley and flew to the Hunter River Mouth (Lake Hawea) in mid-Feb and wintered there until early Aug before returning to the Tasman Valley (Glentanner to stage for a couple weeks, then to breeding site)",170.146284,-43.725414,TRUE,"live_pheno_054|live_pheno_064",2,"CP19311_2024-10-11","live_measurement_0202",1,"raw_assay","keep",,,,TRUE,"Repeated assay present but no parseable green average or explicit use/exclude instruction was found for this isotope.","Raw source rows: 112|113"
"live_assay_0102","live_assay_0102::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","113","CP19311_2024-10-11_primary feather_rpt","CP19311_2024-10-11_primary feather","CP19311","primary","Primary",TRUE,"normalised_d15n",6.39180518284135,6.39180518284135,0.226,3.48861600332975,"M","266375","266375","SI migrant","migrant","PTT revealed that the bird left the breeding grounds at Tasman Valley and flew to the Hunter River Mouth (Lake Hawea) in mid-Feb and wintered there until early Aug before returning to the Tasman Valley (Glentanner to stage for a couple weeks, then to breeding site)",170.146284,-43.725414,TRUE,"live_pheno_054|live_pheno_064",2,"CP19311_2024-10-11","live_measurement_0203",1,"raw_assay","keep",,,,TRUE,"Repeated assay present but no parseable green average or explicit use/exclude instruction was found for this isotope.","Raw source rows: 112|113"
"live_assay_0102","live_assay_0102::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","113","CP19311_2024-10-11_primary feather_rpt","CP19311_2024-10-11_primary feather","CP19311","primary","Primary",TRUE,"normalised_d13c",-22.9724039711618,-22.9724039711618,0.226,3.48861600332975,"M","266375","266375","SI migrant","migrant","PTT revealed that the bird left the breeding grounds at Tasman Valley and flew to the Hunter River Mouth (Lake Hawea) in mid-Feb and wintered there until early Aug before returning to the Tasman Valley (Glentanner to stage for a couple weeks, then to breeding site)",170.146284,-43.725414,TRUE,"live_pheno_054|live_pheno_064",2,"CP19311_2024-10-11","live_measurement_0204",1,"raw_assay","keep",,,,TRUE,"Repeated assay present but no parseable green average or explicit use/exclude instruction was found for this isotope.","Raw source rows: 112|113"
"live_assay_0103","live_assay_0103::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","114","CP19312_2024-10-11_breast feather","CP19312_2024-10-11_breast feather","CP19312","breast","Breast",FALSE,"normalised_d15n",15.7489177714583,15.7489177714583,0.257,3.33430696906379,"F","266441","266441","AU migrant","migrant","PTT revealed this bird migrating to west of Lake Martin, inland Victoria (arrival: July 2) BUT left Tasman Valley breeding grounds in early Dec to stay at Awarua Bay until mid May when it flew to AU",170.145122,-43.729755,TRUE,"live_pheno_012|live_pheno_029",2,"CP19312_2024-10-11","live_measurement_0205",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0103","live_assay_0103::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","114","CP19312_2024-10-11_breast feather","CP19312_2024-10-11_breast feather","CP19312","breast","Breast",FALSE,"normalised_d13c",-20.1365264153173,-20.1365264153173,0.257,3.33430696906379,"F","266441","266441","AU migrant","migrant","PTT revealed this bird migrating to west of Lake Martin, inland Victoria (arrival: July 2) BUT left Tasman Valley breeding grounds in early Dec to stay at Awarua Bay until mid May when it flew to AU",170.145122,-43.729755,TRUE,"live_pheno_012|live_pheno_029",2,"CP19312_2024-10-11","live_measurement_0206",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0104","live_assay_0104::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","115","CP19312_2024-10-11_primary feather","CP19312_2024-10-11_primary feather","CP19312","primary","Primary",FALSE,"normalised_d15n",7.50565441127808,7.50565441127808,0.258,3.36410491481139,"F","266441","266441","AU migrant","migrant","PTT revealed this bird migrating to west of Lake Martin, inland Victoria (arrival: July 2) BUT left Tasman Valley breeding grounds in early Dec to stay at Awarua Bay until mid May when it flew to AU",170.145122,-43.729755,TRUE,"live_pheno_012|live_pheno_029",2,"CP19312_2024-10-11","live_measurement_0207",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0104","live_assay_0104::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","115","CP19312_2024-10-11_primary feather","CP19312_2024-10-11_primary feather","CP19312","primary","Primary",FALSE,"normalised_d13c",-22.7393146013286,-22.7393146013286,0.258,3.36410491481139,"F","266441","266441","AU migrant","migrant","PTT revealed this bird migrating to west of Lake Martin, inland Victoria (arrival: July 2) BUT left Tasman Valley breeding grounds in early Dec to stay at Awarua Bay until mid May when it flew to AU",170.145122,-43.729755,TRUE,"live_pheno_012|live_pheno_029",2,"CP19312_2024-10-11","live_measurement_0208",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0105","live_assay_0105::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","116","CP19314_2024-10-10_breast feather","CP19314_2024-10-10_breast feather","CP19314","breast","Breast",FALSE,"normalised_d15n",9.11276685224496,9.11276685224496,0.192,3.48108523354187,"M","266442","266442","AU migrant","migrant","PTT revealed this bird migrating to the Great Musselroe River, Inland NE Tasmania (arrival: April 24)",170.144119,-43.736765,TRUE,"live_pheno_013|live_pheno_030",2,"CP19314_2024-10-10","live_measurement_0209",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0105","live_assay_0105::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","116","CP19314_2024-10-10_breast feather","CP19314_2024-10-10_breast feather","CP19314","breast","Breast",FALSE,"normalised_d13c",-20.9353793877792,-20.9353793877792,0.192,3.48108523354187,"M","266442","266442","AU migrant","migrant","PTT revealed this bird migrating to the Great Musselroe River, Inland NE Tasmania (arrival: April 24)",170.144119,-43.736765,TRUE,"live_pheno_013|live_pheno_030",2,"CP19314_2024-10-10","live_measurement_0210",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0106","live_assay_0106::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","117","CP19314_2024-10-10_primary feather","CP19314_2024-10-10_primary feather","CP19314","primary","Primary",FALSE,"normalised_d15n",3.88852044699003,3.88852044699003,0.2,3.48440487722421,"M","266442","266442","AU migrant","migrant","PTT revealed this bird migrating to the Great Musselroe River, Inland NE Tasmania (arrival: April 24)",170.144119,-43.736765,TRUE,"live_pheno_013|live_pheno_030",2,"CP19314_2024-10-10","live_measurement_0211",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0106","live_assay_0106::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","117","CP19314_2024-10-10_primary feather","CP19314_2024-10-10_primary feather","CP19314","primary","Primary",FALSE,"normalised_d13c",-22.7451701926486,-22.7451701926486,0.2,3.48440487722421,"M","266442","266442","AU migrant","migrant","PTT revealed this bird migrating to the Great Musselroe River, Inland NE Tasmania (arrival: April 24)",170.144119,-43.736765,TRUE,"live_pheno_013|live_pheno_030",2,"CP19314_2024-10-10","live_measurement_0212",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0107","live_assay_0107::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","118","CP19327_2024-10-04_breast feather","CP19327_2024-10-04_breast feather","CP19327","breast","Breast",FALSE,"normalised_d15n",14.2859172518353,14.2859172518353,0.255,3.38331996529757,"M","266421","266421","SI migrant","migrant","PTT revealed that the bird left the breeding grounds at Porter's Beach in late February and wintered at the Waimea Inlet until early August",173.011575,-40.993306,TRUE,"live_pheno_055|live_pheno_065",2,"CP19327_2024-10-04","live_measurement_0213",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0107","live_assay_0107::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","118","CP19327_2024-10-04_breast feather","CP19327_2024-10-04_breast feather","CP19327","breast","Breast",FALSE,"normalised_d13c",-14.7462971530249,-14.7462971530249,0.255,3.38331996529757,"M","266421","266421","SI migrant","migrant","PTT revealed that the bird left the breeding grounds at Porter's Beach in late February and wintered at the Waimea Inlet until early August",173.011575,-40.993306,TRUE,"live_pheno_055|live_pheno_065",2,"CP19327_2024-10-04","live_measurement_0214",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0108","live_assay_0108::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","119","CP19327_2024-10-04_primary feather","CP19327_2024-10-04_primary feather","CP19327","primary","Primary",FALSE,"normalised_d15n",10.132253774983,10.132253774983,0.344,3.31591810647378,"M","266421","266421","SI migrant","migrant","PTT revealed that the bird left the breeding grounds at Porter's Beach in late February and wintered at the Waimea Inlet until early August",173.011575,-40.993306,TRUE,"live_pheno_055|live_pheno_065",2,"CP19327_2024-10-04","live_measurement_0215",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0108","live_assay_0108::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","119","CP19327_2024-10-04_primary feather","CP19327_2024-10-04_primary feather","CP19327","primary","Primary",FALSE,"normalised_d13c",-14.4092252688807,-14.4092252688807,0.344,3.31591810647378,"M","266421","266421","SI migrant","migrant","PTT revealed that the bird left the breeding grounds at Porter's Beach in late February and wintered at the Waimea Inlet until early August",173.011575,-40.993306,TRUE,"live_pheno_055|live_pheno_065",2,"CP19327_2024-10-04","live_measurement_0216",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0109","live_assay_0109::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","120","CP19340_2024-10-10_breast feather","CP19340_2024-10-10_breast feather","CP19340","breast","Breast",FALSE,"normalised_d15n",12.2141638963432,12.2141638963432,0.228,3.39590848907457,"M","266393","266393","AU migrant","migrant","PTT revealed this bird migrating to coastal Victoria near Lake Wellington (arrival: late March), but PTT stopped transmitting right before arrival",170.14463,-43.734073,TRUE,"live_pheno_014|live_pheno_031",2,"CP19340_2024-10-10","live_measurement_0217",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0109","live_assay_0109::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","120","CP19340_2024-10-10_breast feather","CP19340_2024-10-10_breast feather","CP19340","breast","Breast",FALSE,"normalised_d13c",-23.1370222195958,-23.1370222195958,0.228,3.39590848907457,"M","266393","266393","AU migrant","migrant","PTT revealed this bird migrating to coastal Victoria near Lake Wellington (arrival: late March), but PTT stopped transmitting right before arrival",170.14463,-43.734073,TRUE,"live_pheno_014|live_pheno_031",2,"CP19340_2024-10-10","live_measurement_0218",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0110","live_assay_0110::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","121","CP19340_2024-10-10_primary feather","CP19340_2024-10-10_primary feather","CP19340","primary","Primary",FALSE,"normalised_d15n",3.1426274682581,3.1426274682581,0.247,3.5218612875793,"M","266393","266393","AU migrant","migrant","PTT revealed this bird migrating to coastal Victoria near Lake Wellington (arrival: late March), but PTT stopped transmitting right before arrival",170.14463,-43.734073,TRUE,"live_pheno_014|live_pheno_031",2,"CP19340_2024-10-10","live_measurement_0219",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0110","live_assay_0110::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","121","CP19340_2024-10-10_primary feather","CP19340_2024-10-10_primary feather","CP19340","primary","Primary",FALSE,"normalised_d13c",-24.1378607729583,-24.1378607729583,0.247,3.5218612875793,"M","266393","266393","AU migrant","migrant","PTT revealed this bird migrating to coastal Victoria near Lake Wellington (arrival: late March), but PTT stopped transmitting right before arrival",170.14463,-43.734073,TRUE,"live_pheno_014|live_pheno_031",2,"CP19340_2024-10-10","live_measurement_0220",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0111","live_assay_0111::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","122","CP19346_2024-10-02_breast feather","CP19346_2024-10-02_breast feather","CP19346","breast","Breast",FALSE,"normalised_d15n",11.4762590619618,11.4762590619618,0.206,3.50032160664922,"M","266459","266459","resident","resident","PTT revealed that the bird remained at Lake Ellesmere / Kaitorete Spit the full year",172.431853,-43.845691,TRUE,"live_pheno_081|live_pheno_103",2,"CP19346_2024-10-02","live_measurement_0221",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0111","live_assay_0111::normalised_d13c","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","122","CP19346_2024-10-02_breast feather","CP19346_2024-10-02_breast feather","CP19346","breast","Breast",FALSE,"normalised_d13c",-23.6106784068077,-23.6106784068077,0.206,3.50032160664922,"M","266459","266459","resident","resident","PTT revealed that the bird remained at Lake Ellesmere / Kaitorete Spit the full year",172.431853,-43.845691,TRUE,"live_pheno_081|live_pheno_103",2,"CP19346_2024-10-02","live_measurement_0222",1,"raw_assay","keep",,,,FALSE,,
"live_assay_0112","live_assay_0112::normalised_d15n","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N","123","CP19346_2024-10-02_primary feather","CP19346_2024-10-02_primary feather","CP19346","primary","Primary",FALSE,"normalised_d15n",13.9745906479413,13.9745906479413,0.212,3.43371488382347,"M","266459","266459","resident","resident","PTT revealed that the bird remained at Lake Ellesmere / Kaitorete Spit the full year",172.431853,-43.845691,TRUE,"live_pheno_081|live_pheno_103",2,"CP19346_2024-10-02","live_measurement_0223",1,"raw_assay","keep",,,,FALSE,,
