candidate_id,candidate_label,caution_level,sensitivity_only,validation_layer,split_id,repeat_id,fold_id,ring,coord_group,longitude_capture,latitude_capture,truth,base_prob_migrant,base_class,uncertainty_prob_migrant_mean,uncertainty_prob_migrant_sd,uncertainty_prob_migrant_q10,uncertainty_prob_migrant_q90,uncertainty_class,class_support,prop_migrant_draws,any_draw_class_flip,switch_rate_from_base,top_prob_base,top_prob_mean,top_prob_abs_shift,boundary_crosses,indeterminate,operational_call,final_class_changed
r1_c_paired_contrast_cn,Rung 1 C: Paired-contrast C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat04__Fold5,Repeat04,Fold5,CP19314,"170.144119,-43.736765",170.144119,-43.736765,migrant,0.7077508130120963,migrant,0.705399623322241,0.05415367582437899,0.633876201920976,0.7728937288568738,migrant,1,1,FALSE,0,0.7077508130120963,0.705399623322241,0.0023511896898552598,FALSE,FALSE,NA,FALSE
r1_c_paired_contrast_cn,Rung 1 C: Paired-contrast C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat04__Fold5,Repeat04,Fold5,CP19915,"168.430146,-46.605879",168.430146,-46.605879,migrant,0.684269733456185,migrant,0.683099755066047,0.057013958907774415,0.6048684046838416,0.7533238773481454,migrant,1,1,FALSE,0,0.684269733456185,0.683099755066047,0.0011699783901379934,FALSE,FALSE,NA,FALSE
r1_c_paired_contrast_cn,Rung 1 C: Paired-contrast C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat04__Fold5,Repeat04,Fold5,CP19983,"167.744617,-45.414383",167.744617,-45.414383,resident,0.6515527159716515,migrant,0.6520714016139729,0.06055885221978061,0.5769468978161555,0.7296652252681308,migrant,0.99,0.99,TRUE,0.010000000000000009,0.6515527159716515,0.6525636412596572,0.0010109252880056152,FALSE,FALSE,NA,FALSE
r1_d_structured_paired_cn,Rung 1 D: Structured paired C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat04__Fold5,Repeat04,Fold5,04258275,"167.744617,-45.414383",167.744617,-45.414383,migrant,0.443893760868649,resident,0.4448182265566622,0.05992053057901565,0.36341431398554797,0.5246483681849711,resident,0.8240000000000001,0.176,TRUE,0.176,0.5561062391313509,0.5669331950074307,0.010826955876079736,TRUE,TRUE,indeterminate,FALSE
r1_d_structured_paired_cn,Rung 1 D: Structured paired C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat04__Fold5,Repeat04,Fold5,CP16534,"170.145302,-43.731722",170.145302,-43.731722,migrant,0.9159249914375429,migrant,0.9139709041914423,0.020079406036129885,0.8869883274631553,0.9379033316591426,migrant,1,1,FALSE,0,0.9159249914375429,0.9139709041914423,0.0019540872461005776,FALSE,FALSE,NA,FALSE
r1_d_structured_paired_cn,Rung 1 D: Structured paired C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat04__Fold5,Repeat04,Fold5,CP16628,"172.684973,-43.82787",172.684973,-43.82787,resident,0.4647063636899546,resident,0.4663724525923142,0.06474211495467924,0.3826734094744824,0.5488212770551665,resident,0.6619999999999999,0.338,TRUE,0.338,0.5352936363100453,0.5588533249121288,0.02355968860208346,TRUE,TRUE,indeterminate,FALSE
r1_d_structured_paired_cn,Rung 1 D: Structured paired C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat04__Fold5,Repeat04,Fold5,CP16642,"172.67954,-43.826875",172.67954,-43.826875,migrant,0.37651014430524987,resident,0.384109969669324,0.05205477997028016,0.32293173879428727,0.4556630691682656,resident,0.968,0.032,TRUE,0.032,0.6234898556947501,0.6172060596010307,0.006283796093719429,FALSE,FALSE,NA,FALSE
r1_d_structured_paired_cn,Rung 1 D: Structured paired C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat04__Fold5,Repeat04,Fold5,CP16652,"173.031797,-41.120263",173.031797,-41.120263,resident,0.3977523636165614,resident,0.41210653900325184,0.04863083742966579,0.3572351997574139,0.4804105937455778,resident,0.946,0.054,TRUE,0.054,0.6022476363834386,0.591167620931451,0.011080015451987557,FALSE,FALSE,NA,FALSE
r1_d_structured_paired_cn,Rung 1 D: Structured paired C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat04__Fold5,Repeat04,Fold5,CP16906,"173.681912,-42.392022",173.681912,-42.392022,resident,0.5047229284546563,migrant,0.5058116010176485,0.0603919248465614,0.4241432270598736,0.5872449827941142,migrant,0.508,0.508,TRUE,0.492,0.5047229284546563,0.5493934298763411,0.04467050142168483,TRUE,TRUE,indeterminate,FALSE
r1_d_structured_paired_cn,Rung 1 D: Structured paired C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat04__Fold5,Repeat04,Fold5,CP16938,"175.727142,-39.291327",175.727142,-39.291327,migrant,0.9484521839168093,migrant,0.9474626967291246,0.012290891691555695,0.9311150855651261,0.9619087132267048,migrant,1,1,FALSE,0,0.9484521839168093,0.9474626967291246,9.894871876846567e-4,FALSE,FALSE,NA,FALSE
r1_d_structured_paired_cn,Rung 1 D: Structured paired C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat04__Fold5,Repeat04,Fold5,CP19314,"170.144119,-43.736765",170.144119,-43.736765,migrant,0.6953352679377275,migrant,0.6927656999876914,0.05576930692416481,0.622282610045663,0.7681705281663553,migrant,1,1,FALSE,0,0.6953352679377275,0.6927656999876914,0.0025695679500360447,FALSE,FALSE,NA,FALSE
r1_d_structured_paired_cn,Rung 1 D: Structured paired C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat04__Fold5,Repeat04,Fold5,CP19915,"168.430146,-46.605879",168.430146,-46.605879,migrant,0.6522491559459025,migrant,0.649374984412081,0.06002752295900171,0.5715658684538828,0.7226034881184914,migrant,0.99,0.99,TRUE,0.010000000000000009,0.6522491559459025,0.6495180510049923,0.002731104940910223,FALSE,FALSE,NA,FALSE
r1_d_structured_paired_cn,Rung 1 D: Structured paired C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat04__Fold5,Repeat04,Fold5,CP19983,"167.744617,-45.414383",167.744617,-45.414383,resident,0.6567948683628424,migrant,0.6549772187979304,0.0595551090158028,0.5774570545843546,0.72653868255886,migrant,0.988,0.988,TRUE,0.01200000000000001,0.6567948683628424,0.6556544495874375,0.0011404187754049389,FALSE,FALSE,NA,FALSE
r1_g_structured_paired_cnh,Rung 1 G: Structured paired C/N/H,primary_h_high_caution_tertiary_sensitivity,TRUE,repeated_stratified_cv,Repeat04__Fold5,Repeat04,Fold5,04258275,"167.744617,-45.414383",167.744617,-45.414383,migrant,0.4793680952269387,resident,0.48095656491578376,0.04817957302694457,0.41996165278402353,0.5430449164676862,resident,0.648,0.352,TRUE,0.352,0.5206319047730613,0.541287380890456,0.02065547611739471,TRUE,TRUE,indeterminate,FALSE
r1_g_structured_paired_cnh,Rung 1 G: Structured paired C/N/H,primary_h_high_caution_tertiary_sensitivity,TRUE,repeated_stratified_cv,Repeat04__Fold5,Repeat04,Fold5,CP16534,"170.145302,-43.731722",170.145302,-43.731722,migrant,0.8529433751183945,migrant,0.8511459219291655,0.02453570656462427,0.8198857750173599,0.8814704516156799,migrant,1,1,FALSE,0,0.8529433751183945,0.8511459219291655,0.0017974531892289702,FALSE,FALSE,NA,FALSE
r1_g_structured_paired_cnh,Rung 1 G: Structured paired C/N/H,primary_h_high_caution_tertiary_sensitivity,TRUE,repeated_stratified_cv,Repeat04__Fold5,Repeat04,Fold5,CP16628,"172.684973,-43.82787",172.684973,-43.82787,resident,0.5226440159059457,migrant,0.5232464429231741,0.050157475215138095,0.4574549680616247,0.5867295264811289,migrant,0.676,0.676,TRUE,0.32399999999999995,0.5226440159059457,0.54479665857652,0.022152642670574374,TRUE,TRUE,indeterminate,FALSE
r1_g_structured_paired_cnh,Rung 1 G: Structured paired C/N/H,primary_h_high_caution_tertiary_sensitivity,TRUE,repeated_stratified_cv,Repeat04__Fold5,Repeat04,Fold5,CP16642,"172.67954,-43.826875",172.67954,-43.826875,migrant,0.45681930107203356,resident,0.4627331374469516,0.038759956238920715,0.4149947262345536,0.5140568449394856,resident,0.8260000000000001,0.174,TRUE,0.174,0.5431806989279664,0.5457161703806176,0.0025354714526512057,TRUE,TRUE,indeterminate,FALSE
r1_g_structured_paired_cnh,Rung 1 G: Structured paired C/N/H,primary_h_high_caution_tertiary_sensitivity,TRUE,repeated_stratified_cv,Repeat04__Fold5,Repeat04,Fold5,CP16652,"173.031797,-41.120263",173.031797,-41.120263,resident,0.45314881943360824,resident,0.46783181652919426,0.038902828959477824,0.4223805301239168,0.5225049103965085,resident,0.798,0.202,TRUE,0.202,0.5468511805663918,0.5436144022519056,0.0032367783144862106,TRUE,TRUE,indeterminate,FALSE
r1_g_structured_paired_cnh,Rung 1 G: Structured paired C/N/H,primary_h_high_caution_tertiary_sensitivity,TRUE,repeated_stratified_cv,Repeat04__Fold5,Repeat04,Fold5,CP16906,"173.681912,-42.392022",173.681912,-42.392022,resident,0.5015012824359639,migrant,0.501226838691328,0.04547990497119172,0.4431630631555813,0.5602614122632865,migrant,0.504,0.504,TRUE,0.496,0.5015012824359639,0.5358180828082842,0.03431680037232032,TRUE,TRUE,indeterminate,FALSE
r1_g_structured_paired_cnh,Rung 1 G: Structured paired C/N/H,primary_h_high_caution_tertiary_sensitivity,TRUE,repeated_stratified_cv,Repeat04__Fold5,Repeat04,Fold5,CP16938,"175.727142,-39.291327",175.727142,-39.291327,migrant,0.9032682653824828,migrant,0.9017216644355269,0.018124365425456708,0.8781299675203088,0.9235629959916172,migrant,1,1,FALSE,0,0.9032682653824828,0.9017216644355269,0.0015466009469559117,FALSE,FALSE,NA,FALSE
r1_g_structured_paired_cnh,Rung 1 G: Structured paired C/N/H,primary_h_high_caution_tertiary_sensitivity,TRUE,repeated_stratified_cv,Repeat04__Fold5,Repeat04,Fold5,CP19314,"170.144119,-43.736765",170.144119,-43.736765,migrant,0.6431898969493548,migrant,0.6423641061639398,0.045498016480385595,0.5866398572384409,0.7004806032277116,migrant,1,1,FALSE,0,0.6431898969493548,0.6423641061639398,8.257907854150037e-4,FALSE,FALSE,NA,FALSE
r1_g_structured_paired_cnh,Rung 1 G: Structured paired C/N/H,primary_h_high_caution_tertiary_sensitivity,TRUE,repeated_stratified_cv,Repeat04__Fold5,Repeat04,Fold5,CP19915,"168.430146,-46.605879",168.430146,-46.605879,migrant,0.620464502833529,migrant,0.6254737959480993,0.04531324334648988,0.5686576094470811,0.6830676458589588,migrant,0.996,0.996,TRUE,0.0040000000000000036,0.620464502833529,0.6255209369781637,0.005056434144634636,FALSE,FALSE,NA,FALSE
r1_g_structured_paired_cnh,Rung 1 G: Structured paired C/N/H,primary_h_high_caution_tertiary_sensitivity,TRUE,repeated_stratified_cv,Repeat04__Fold5,Repeat04,Fold5,CP19983,"167.744617,-45.414383",167.744617,-45.414383,resident,0.6513575348337752,migrant,0.6476440203307957,0.04441148941732009,0.5886903207077511,0.7050992343128902,migrant,1,1,FALSE,0,0.6513575348337752,0.6476440203307957,0.0037135145029795202,FALSE,FALSE,NA,FALSE
r1_c_paired_contrast_cn,Rung 1 C: Paired-contrast C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat05__Fold1,Repeat05,Fold1,CP16543,"173.033468,-41.123473",173.033468,-41.123473,resident,0.5572868412130121,migrant,0.558615329737339,0.008680710887529029,0.5476728085794021,0.570429216628337,migrant,1,1,FALSE,0,0.5572868412130121,0.558615329737339,0.0013284885243268763,FALSE,FALSE,NA,FALSE
r1_c_paired_contrast_cn,Rung 1 C: Paired-contrast C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat05__Fold1,Repeat05,Fold1,CP16627,"172.684973,-43.82787",172.684973,-43.82787,resident,0.5447720027897778,migrant,0.5499226408432148,0.0063358368474592305,0.5432007236263026,0.5585614834216355,migrant,1,1,FALSE,0,0.5447720027897778,0.5499226408432148,0.005150638053437073,FALSE,FALSE,NA,FALSE
r1_c_paired_contrast_cn,Rung 1 C: Paired-contrast C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat05__Fold1,Repeat05,Fold1,CP16938,"175.727142,-39.291327",175.727142,-39.291327,migrant,0.7800501594176946,migrant,0.77889382863623835,0.012950971887415537,0.7619727550466121,0.7950755388055126,migrant,1,1,FALSE,0,0.7800501594176946,0.77889382863623835,0.0011563307814562718,FALSE,FALSE,NA,FALSE
r1_c_paired_contrast_cn,Rung 1 C: Paired-contrast C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat05__Fold1,Repeat05,Fold1,CP16953,"175.700161037967,-39.3611319735646",175.700161037967,-39.3611319735646,migrant,0.8379261241027343,migrant,0.8373621156775423,0.01079834666908866,0.8232342786672164,0.8510041770801483,migrant,1,1,FALSE,0,0.8379261241027343,0.8373621156775423,5.640084251919975e-4,FALSE,FALSE,NA,FALSE
r1_c_paired_contrast_cn,Rung 1 C: Paired-contrast C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat05__Fold1,Repeat05,Fold1,CP17010,"168.425144,-46.604315",168.425144,-46.604315,resident,0.571735696272189,migrant,0.5719787482645219,0.00994297719384547,0.5596717917079244,0.5843665437069119,migrant,1,1,FALSE,0,0.571735696272189,0.5719787482645219,2.4305199233287667e-4,FALSE,FALSE,NA,FALSE
r1_c_paired_contrast_cn,Rung 1 C: Paired-contrast C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat05__Fold1,Repeat05,Fold1,CP19312,"170.145122,-43.729755",170.145122,-43.729755,migrant,0.7004265957379419,migrant,0.7006050120849011,0.0183819175814187,0.676814973817718,0.7228211861686384,migrant,1,1,FALSE,0,0.7004265957379419,0.7006050120849011,1.7841634695925368e-4,FALSE,FALSE,NA,FALSE
r1_c_paired_contrast_cn,Rung 1 C: Paired-contrast C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat05__Fold1,Repeat05,Fold1,CP19314,"170.144119,-43.736765",170.144119,-43.736765,migrant,0.6277377185340971,migrant,0.6272204996301921,0.017430664395239288,0.6052448302040223,0.6502281399309167,migrant,1,1,FALSE,0,0.6277377185340971,0.6272204996301921,5.172189039049924e-4,FALSE,FALSE,NA,FALSE
r1_c_paired_contrast_cn,Rung 1 C: Paired-contrast C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat05__Fold1,Repeat05,Fold1,CP19327,"173.011575,-40.993306",173.011575,-40.993306,migrant,0.6029021535938585,migrant,0.6032394515480877,0.01508359330490577,0.5835548078092134,0.6227848066891206,migrant,1,1,FALSE,0,0.6029021535938585,0.6032394515480877,3.3729795422920983e-4,FALSE,FALSE,NA,FALSE
r1_c_paired_contrast_cn,Rung 1 C: Paired-contrast C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat05__Fold1,Repeat05,Fold1,CP19361,"173.033468,-41.123473",173.033468,-41.123473,resident,0.569956347231246,migrant,0.5700656940638845,0.008019033221807591,0.5603925924889545,0.5805757134682196,migrant,1,1,FALSE,0,0.569956347231246,0.5700656940638845,1.0934683263852385e-4,FALSE,FALSE,NA,FALSE
r1_c_paired_contrast_cn,Rung 1 C: Paired-contrast C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat05__Fold1,Repeat05,Fold1,CP19366,"170.144062,-43.736643",170.144062,-43.736643,migrant,0.7448013033713686,migrant,0.7460986514736507,0.014921352852563475,0.7264112262780382,0.7659265698569594,migrant,1,1,FALSE,0,0.7448013033713686,0.7460986514736507,0.0012973481022821032,FALSE,FALSE,NA,FALSE
r1_c_paired_contrast_cn,Rung 1 C: Paired-contrast C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat05__Fold1,Repeat05,Fold1,CP19368,"173.0307,-41.11812",173.0307,-41.11812,migrant,0.6889197758244784,migrant,0.6890393993909402,0.01666611407686775,0.6668414552339663,0.7099292379905742,migrant,1,1,FALSE,0,0.6889197758244784,0.6890393993909402,1.1962356646177952e-4,FALSE,FALSE,NA,FALSE
r1_c_paired_contrast_cn,Rung 1 C: Paired-contrast C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat05__Fold1,Repeat05,Fold1,CP9059,"173.662786,-42.413422",173.662786,-42.413422,resident,0.5766970884509321,migrant,0.5770539253174106,0.009494163270873544,0.5648922034130457,0.5889525233778377,migrant,1,1,FALSE,0,0.5766970884509321,0.5770539253174106,3.5683686647847157e-4,FALSE,FALSE,NA,FALSE
r1_d_structured_paired_cn,Rung 1 D: Structured paired C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat05__Fold1,Repeat05,Fold1,CP16543,"173.033468,-41.123473",173.033468,-41.123473,resident,0.49833841369125653,resident,0.5014220749244297,0.03249043484042479,0.4621229403501502,0.5467370129139242,migrant,0.488,0.488,TRUE,0.488,0.5016615863087435,0.5269147518960817,0.025253165587338255,TRUE,TRUE,indeterminate,FALSE
r1_d_structured_paired_cn,Rung 1 D: Structured paired C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat05__Fold1,Repeat05,Fold1,CP16627,"172.684973,-43.82787",172.684973,-43.82787,resident,0.4265081421906917,resident,0.4474310232719543,0.023933374544767277,0.4203172798107765,0.4815142014258328,resident,0.96,0.04,TRUE,0.04,0.5734918578093082,0.5532878487181642,0.02020400909114406,FALSE,FALSE,NA,FALSE
r1_d_structured_paired_cn,Rung 1 D: Structured paired C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat05__Fold1,Repeat05,Fold1,CP16938,"175.727142,-39.291327",175.727142,-39.291327,migrant,0.8827220774690581,migrant,0.881557080741219,0.014852891054219362,0.86338071145988,0.900237132984249,migrant,1,1,FALSE,0,0.8827220774690581,0.881557080741219,0.001164996727839096,FALSE,FALSE,NA,FALSE
r1_d_structured_paired_cn,Rung 1 D: Structured paired C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat05__Fold1,Repeat05,Fold1,CP16953,"175.700161037967,-39.3611319735646",175.700161037967,-39.3611319735646,migrant,0.9336054255289381,migrant,0.9333185292068401,0.008880691663271068,0.921476666395052,0.9438984364376813,migrant,1,1,FALSE,0,0.9336054255289381,0.9333185292068401,2.8689632209799587e-4,FALSE,FALSE,NA,FALSE
r1_d_structured_paired_cn,Rung 1 D: Structured paired C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat05__Fold1,Repeat05,Fold1,CP17010,"168.425144,-46.604315",168.425144,-46.604315,resident,0.5493169542117826,migrant,0.5499678255656266,0.03421535986219297,0.5047798598238902,0.5907187742478293,migrant,0.914,0.914,TRUE,0.08599999999999997,0.5493169542117826,0.5524460607242698,0.003129106512487212,FALSE,FALSE,NA,FALSE
r1_d_structured_paired_cn,Rung 1 D: Structured paired C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat05__Fold1,Repeat05,Fold1,CP19312,"170.145122,-43.729755",170.145122,-43.729755,migrant,0.7772768479363117,migrant,0.7775161390043763,0.024562817929273523,0.7442453146568319,0.8076500863248833,migrant,1,1,FALSE,0,0.7772768479363117,0.7775161390043763,2.3929106806463984e-4,FALSE,FALSE,NA,FALSE
r1_d_structured_paired_cn,Rung 1 D: Structured paired C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat05__Fold1,Repeat05,Fold1,CP19314,"170.144119,-43.736765",170.144119,-43.736765,migrant,0.6744050426191625,migrant,0.6731114808108464,0.03220310980499309,0.6305301176833176,0.7124758375502939,migrant,1,1,FALSE,0,0.6744050426191625,0.6731114808108464,0.0012935618083160794,FALSE,FALSE,NA,FALSE
r1_d_structured_paired_cn,Rung 1 D: Structured paired C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat05__Fold1,Repeat05,Fold1,CP19327,"173.011575,-40.993306",173.011575,-40.993306,migrant,0.6117832328434194,migrant,0.6132062360166802,0.03381661064773146,0.5698166924967315,0.6580325039672978,migrant,1,1,FALSE,0,0.6117832328434194,0.6132062360166802,0.0014230031732608284,FALSE,FALSE,NA,FALSE
r1_d_structured_paired_cn,Rung 1 D: Structured paired C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat05__Fold1,Repeat05,Fold1,CP19361,"173.033468,-41.123473",173.033468,-41.123473,resident,0.5258886154446568,migrant,0.5291557299686732,0.030978377666060528,0.49044736878068385,0.5702948087706455,migrant,0.804,0.804,TRUE,0.19599999999999995,0.5258886154446568,0.5333802958803913,0.007491680435734449,TRUE,TRUE,indeterminate,FALSE
r1_d_structured_paired_cn,Rung 1 D: Structured paired C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat05__Fold1,Repeat05,Fold1,CP19366,"170.144062,-43.736643",170.144062,-43.736643,migrant,0.8489497058991644,migrant,0.847692364146641,0.018498208040266684,0.8234406485305131,0.870990368676983,migrant,1,1,FALSE,0,0.8489497058991644,0.847692364146641,0.0012573417525234554,FALSE,FALSE,NA,FALSE
r1_d_structured_paired_cn,Rung 1 D: Structured paired C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat05__Fold1,Repeat05,Fold1,CP19368,"173.0307,-41.11812",173.0307,-41.11812,migrant,0.7544523301508597,migrant,0.7535153897607021,0.024473422492891663,0.7214912977845942,0.7857800578709985,migrant,1,1,FALSE,0,0.7544523301508597,0.7535153897607021,9.369403901575701e-4,FALSE,FALSE,NA,FALSE
r1_d_structured_paired_cn,Rung 1 D: Structured paired C/N,paired_cn_benchmark,FALSE,repeated_stratified_cv,Repeat05__Fold1,Repeat05,Fold1,CP9059,"173.662786,-42.413422",173.662786,-42.413422,resident,0.5593968479370843,migrant,0.558935841338438,0.036349300769436765,0.5092943606498535,0.6059042897470284,migrant,0.942,0.942,TRUE,0.05800000000000005,0.5593968479370843,0.5607329936365628,0.001336145699478486,FALSE,FALSE,NA,FALSE
r1_g_structured_paired_cnh,Rung 1 G: Structured paired C/N/H,primary_h_high_caution_tertiary_sensitivity,TRUE,repeated_stratified_cv,Repeat05__Fold1,Repeat05,Fold1,CP16543,"173.033468,-41.123473",173.033468,-41.123473,resident,0.5124420223304519,migrant,0.5159528165125663,0.03512056426092189,0.4731185387995532,0.5615753995794381,migrant,0.64,0.64,TRUE,0.36,0.5124420223304519,0.5299811456160054,0.017539123285553515,TRUE,TRUE,indeterminate,FALSE
r1_g_structured_paired_cnh,Rung 1 G: Structured paired C/N/H,primary_h_high_caution_tertiary_sensitivity,TRUE,repeated_stratified_cv,Repeat05__Fold1,Repeat05,Fold1,CP16627,"172.684973,-43.82787",172.684973,-43.82787,resident,0.41098896661730205,resident,0.4314071820209701,0.025157412735930917,0.4035963451462479,0.46808324829672004,resident,0.99,0.01,TRUE,0.01,0.5890110333826979,0.5688588745646865,0.020152158818011356,FALSE,FALSE,NA,FALSE
r1_g_structured_paired_cnh,Rung 1 G: Structured paired C/N/H,primary_h_high_caution_tertiary_sensitivity,TRUE,repeated_stratified_cv,Repeat05__Fold1,Repeat05,Fold1,CP16938,"175.727142,-39.291327",175.727142,-39.291327,migrant,0.8832427534194381,migrant,0.8824657418032275,0.01583207639178046,0.8597958903092519,0.9015064970654203,migrant,1,1,FALSE,0,0.8832427534194381,0.8824657418032275,7.770116162106877e-4,FALSE,FALSE,NA,FALSE
r1_g_structured_paired_cnh,Rung 1 G: Structured paired C/N/H,primary_h_high_caution_tertiary_sensitivity,TRUE,repeated_stratified_cv,Repeat05__Fold1,Repeat05,Fold1,CP16953,"175.700161037967,-39.3611319735646",175.700161037967,-39.3611319735646,migrant,0.9402399847292069,migrant,0.9396454021394403,0.009066876703273425,0.9282554937290453,0.9512428488279583,migrant,1,1,FALSE,0,0.9402399847292069,0.9396454021394403,5.945825897666346e-4,FALSE,FALSE,NA,FALSE
r1_g_structured_paired_cnh,Rung 1 G: Structured paired C/N/H,primary_h_high_caution_tertiary_sensitivity,TRUE,repeated_stratified_cv,Repeat05__Fold1,Repeat05,Fold1,CP17010,"168.425144,-46.604315",168.425144,-46.604315,resident,0.5286821901675027,migrant,0.5309399865578766,0.039963354027552814,0.4792666178970417,0.5812198724163171,migrant,0.776,0.776,TRUE,0.22399999999999998,0.5286821901675027,0.5418774478488672,0.013195257681364425,TRUE,TRUE,indeterminate,FALSE
r1_g_structured_paired_cnh,Rung 1 G: Structured paired C/N/H,primary_h_high_caution_tertiary_sensitivity,TRUE,repeated_stratified_cv,Repeat05__Fold1,Repeat05,Fold1,CP19312,"170.145122,-43.729755",170.145122,-43.729755,migrant,0.7729858663673772,migrant,0.7713193457384405,0.02811708053551491,0.7329291154609625,0.8061189204279139,migrant,1,1,FALSE,0,0.7729858663673772,0.7713193457384405,0.0016665206289366852,FALSE,FALSE,NA,FALSE
r1_g_structured_paired_cnh,Rung 1 G: Structured paired C/N/H,primary_h_high_caution_tertiary_sensitivity,TRUE,repeated_stratified_cv,Repeat05__Fold1,Repeat05,Fold1,CP19314,"170.144119,-43.736765",170.144119,-43.736765,migrant,0.6662093056218614,migrant,0.6630571877473537,0.03458756835785423,0.618560865778959,0.7050389109656969,migrant,1,1,FALSE,0,0.6662093056218614,0.6630571877473537,0.003152117874507754,FALSE,FALSE,NA,FALSE
r1_g_structured_paired_cnh,Rung 1 G: Structured paired C/N/H,primary_h_high_caution_tertiary_sensitivity,TRUE,repeated_stratified_cv,Repeat05__Fold1,Repeat05,Fold1,CP19327,"173.011575,-40.993306",173.011575,-40.993306,migrant,0.6100086294604199,migrant,0.6083146279513358,0.03854184215194353,0.5595874696048195,0.6569240381286233,migrant,0.998,0.998,TRUE,0.0020000000000000018,0.6100086294604199,0.6083301784213383,0.0016784510390815965,FALSE,FALSE,NA,FALSE
r1_g_structured_paired_cnh,Rung 1 G: Structured paired C/N/H,primary_h_high_caution_tertiary_sensitivity,TRUE,repeated_stratified_cv,Repeat05__Fold1,Repeat05,Fold1,CP19361,"173.033468,-41.123473",173.033468,-41.123473,resident,0.5478887777976031,migrant,0.5490651037747084,0.033437125894607816,0.5075337488871722,0.5930542504223612,migrant,0.938,0.938,TRUE,0.062000000000000055,0.5478887777976031,0.5502061369997371,0.0023173592021339395,FALSE,FALSE,NA,FALSE
r1_g_structured_paired_cnh,Rung 1 G: Structured paired C/N/H,primary_h_high_caution_tertiary_sensitivity,TRUE,repeated_stratified_cv,Repeat05__Fold1,Repeat05,Fold1,CP19366,"170.144062,-43.736643",170.144062,-43.736643,migrant,0.8588926202019402,migrant,0.8575193930363161,0.01903049070806856,0.8335923090030047,0.8815819321236589,migrant,1,1,FALSE,0,0.8588926202019402,0.8575193930363161,0.001373227165624158,FALSE,FALSE,NA,FALSE
r1_g_structured_paired_cnh,Rung 1 G: Structured paired C/N/H,primary_h_high_caution_tertiary_sensitivity,TRUE,repeated_stratified_cv,Repeat05__Fold1,Repeat05,Fold1,CP19368,"173.0307,-41.11812",173.0307,-41.11812,migrant,0.746485618278378,migrant,0.7470298936047031,0.029455952913092335,0.7056519275975939,0.7847811440853539,migrant,1,1,FALSE,0,0.746485618278378,0.7470298936047031,5.44275326325061e-4,FALSE,FALSE,NA,FALSE
r1_g_structured_paired_cnh,Rung 1 G: Structured paired C/N/H,primary_h_high_caution_tertiary_sensitivity,TRUE,repeated_stratified_cv,Repeat05__Fold1,Repeat05,Fold1,CP9059,"173.662786,-42.413422",173.662786,-42.413422,resident,0.5363729650142659,migrant,0.5357538688085162,0.03909024673374804,0.48458029008906517,0.5856993660045053,migrant,0.822,0.822,TRUE,0.17800000000000005,0.5363729650142659,0.543574816849757,0.007201851835491047,TRUE,TRUE,indeterminate,FALSE
