validation_layer,ring,truth,base_prob_migrant,uncertainty_prob_migrant_mean,uncertainty_prob_migrant_q10,uncertainty_prob_migrant_q90,class_support,boundary_crosses,indeterminate,operational_call,switch_rate_from_base,top_prob_abs_shift
repeated_stratified_cv,CP9059,resident,0.5352510455265262,0.5364487915495806,0.4896255251013383,0.5798568624351979,0.846,TRUE,TRUE,indeterminate,0.15400000000000005,0.00664220854899966
repeated_stratified_cv,CP16501,resident,0.41337984098430186,0.4161988239631684,0.3476577763087894,0.4805679407380252,0.928,FALSE,FALSE,NA,0.072,6.1817596488766e-4
repeated_stratified_cv,CP16529,migrant,0.8365603346635011,0.8326411319276115,0.7832803156161452,0.8795344079330973,1,FALSE,FALSE,NA,0,0.00391920273588963
repeated_stratified_cv,CP16533,migrant,0.7871075501658151,0.7865038926443662,0.7362314353816356,0.8344017810760944,1,FALSE,FALSE,NA,0,6.036575214489748e-4
repeated_stratified_cv,CP16628,resident,0.46706095922053537,0.46620061029302495,0.3969855035991561,0.5367283467943379,0.74,TRUE,TRUE,indeterminate,0.26,0.01987227116548706
repeated_stratified_cv,CP16655,migrant,0.5752034480305124,0.5760365931118389,0.5045556341320505,0.6490482757903022,0.916,FALSE,FALSE,NA,0.08399999999999996,0.00446682734797898
repeated_stratified_cv,CP16906,resident,0.4701013661614246,0.4706918342287103,0.4018427534311724,0.5357083749358191,0.694,TRUE,TRUE,indeterminate,0.306,0.01696619036995272
repeated_stratified_cv,CP17010,resident,0.46660977289155187,0.4693053567242769,0.40238747167551703,0.5402981557822427,0.718,TRUE,TRUE,indeterminate,0.282,0.01744038485024435
repeated_stratified_cv,CP19314,migrant,0.6858149027529666,0.6850170494073906,0.6040409629148352,0.7583973380061008,1,FALSE,FALSE,NA,0,7.978533455760273e-4
repeated_stratified_cv,CP19327,migrant,0.6001167779344253,0.5981825380774501,0.5209110594213288,0.6694933298211143,0.946,FALSE,FALSE,NA,0.05400000000000005,0.00149895045919434
repeated_stratified_cv,CP19360,migrant,0.3773391793992717,0.38906003351886,0.34413864857292137,0.4421193299666401,0.996,FALSE,FALSE,NA,0.004,0.01166352751178478
repeated_stratified_cv,CP19366,migrant,0.9042690806224574,0.9009421820254326,0.8689396844261674,0.9304517493700194,1,FALSE,FALSE,NA,0,0.00332689859702473
repeated_stratified_cv,CP16461,resident,0.7052555294483144,0.7039085547985713,0.6228853484497904,0.7732791380230762,1,FALSE,FALSE,NA,0,0.00134697464974309
repeated_stratified_cv,CP16543,resident,0.36618018815180986,0.3695869025521661,0.3102062892631116,0.4393955258888983,0.994,FALSE,FALSE,NA,0.006,0.00327532631747806
repeated_stratified_cv,CP16643,migrant,0.6307067670615191,0.6265251305646878,0.5390955541191098,0.7118735464244028,0.97,FALSE,FALSE,NA,0.03000000000000002,0.00254975719651695
repeated_stratified_cv,CP16667,migrant,0.6266003965276664,0.6278867895613298,0.5404854386471485,0.7115417420528042,0.968,FALSE,FALSE,NA,0.03200000000000003,0.00268819935040409
repeated_stratified_cv,CP16938,migrant,0.9831846568087632,0.9823284746136768,0.9747735837980692,0.9887493829847224,1,FALSE,FALSE,NA,0,8.561821950864301e-4
repeated_stratified_cv,CP19311,migrant,0.4649875649421748,0.47010588442492934,0.3837707406414886,0.5571097054776877,0.6859999999999999,TRUE,TRUE,indeterminate,0.314,0.02367806415036777
repeated_stratified_cv,CP19340,migrant,0.9223142892210434,0.9193906829496544,0.8858276631983019,0.9498596962243664,1,FALSE,FALSE,NA,0,0.00292360627138899
repeated_stratified_cv,CP19350,migrant,0.7025543337316184,0.7004163905229474,0.6133214760939809,0.7863977200156572,0.994,FALSE,FALSE,NA,0.006,0.00166443689960449
repeated_stratified_cv,CP19365,migrant,0.842919492720499,0.8414899096845627,0.7812884397279831,0.8915389977533084,1,FALSE,FALSE,NA,0,0.00142958303593632
repeated_stratified_cv,CP19907,resident,0.4828090017922808,0.4914385907990738,0.39834384126064626,0.5869892706913007,0.5740000000000001,TRUE,TRUE,indeterminate,0.426,0.03960380843875244
repeated_stratified_cv,CP19983,resident,0.6694164031789244,0.6692486953993283,0.5883004854469075,0.7494422362166964,0.996,FALSE,FALSE,NA,0.004,1.317987797455622e-5
repeated_stratified_cv,CP16446,migrant,0.5424663947842246,0.5419924705498766,0.4751778711844965,0.6117022121745131,0.792,TRUE,TRUE,indeterminate,0.20799999999999996,0.01146638144706724
repeated_stratified_cv,CP16470,resident,0.5558001213229239,0.5504513646553222,0.482275745124692,0.6163235229630237,0.828,TRUE,TRUE,indeterminate,0.17200000000000004,0.00631293705880664
repeated_stratified_cv,CP16627,resident,0.34207769309177893,0.36920090068452954,0.33384022248198403,0.4173193184419718,0.998,FALSE,FALSE,NA,0.002,0.02707388072159122
repeated_stratified_cv,CP16641,migrant,0.5486193525393243,0.551435646897092,0.4858983324308577,0.6236775357950585,0.834,TRUE,TRUE,indeterminate,0.16600000000000004,0.01210816776598278
repeated_stratified_cv,CP16642,migrant,0.38470297854903335,0.3907923909199306,0.3386985988027963,0.4482490760719245,0.982,FALSE,FALSE,NA,0.018,0.00551729948012669
repeated_stratified_cv,CP16652,resident,0.3763127045618371,0.3869925965370063,0.3423981073466996,0.4408254376448951,0.988,FALSE,FALSE,NA,0.012,0.01036873977614505
repeated_stratified_cv,CP16815,migrant,0.8375788723023413,0.8325295806600461,0.7912003553078524,0.8733054089348017,1,FALSE,FALSE,NA,0,0.00504929164229517
repeated_stratified_cv,CP16990,migrant,0.5802671872928364,0.5780369594162683,0.5081264625226987,0.6404819302820752,0.94,FALSE,FALSE,NA,0.06000000000000005,4.261668662581819e-4
repeated_stratified_cv,CP19923,resident,0.3607898518978318,0.37605220313808463,0.3343823627481305,0.42511996305088695,0.994,FALSE,FALSE,NA,0.006,0.01499703120416784
repeated_stratified_cv,CP19931,migrant,0.6926151953538571,0.6916061554840033,0.6312676033640945,0.7554281735767743,0.998,FALSE,FALSE,NA,0.002,9.938304742478363e-4
repeated_stratified_cv,CP16140,migrant,0.7350363131373592,0.7343789424966263,0.6784804106103567,0.7847241809887067,1,FALSE,FALSE,NA,0,6.573706407329016e-4
repeated_stratified_cv,CP16470,resident,0.6187250893051921,0.6171174216809567,0.5451172148514712,0.6906935977776867,0.972,FALSE,FALSE,NA,0.02800000000000002,3.261288732084866e-4
repeated_stratified_cv,CP16534,migrant,0.8926219455630611,0.8916198326396899,0.8604063310477862,0.9181858783278252,1,FALSE,FALSE,NA,0,0.00100211292337115
repeated_stratified_cv,CP16536,migrant,0.877562587596389,0.8742134063616939,0.8395716333887232,0.9037396207247296,1,FALSE,FALSE,NA,0,0.00334918123469518
repeated_stratified_cv,CP16628,resident,0.483777346763777,0.4866170542367654,0.4147550665191049,0.5623092787602482,0.5800000000000001,TRUE,TRUE,indeterminate,0.42,0.03204498258484678
repeated_stratified_cv,CP16642,migrant,0.3915443349769931,0.3981000771512202,0.3385872728108802,0.46580369019200096,0.964,FALSE,FALSE,NA,0.036,0.00490058865710485
repeated_stratified_cv,CP16945,migrant,0.9140178429211816,0.9116218853848064,0.8881855398555947,0.93305977206886,1,FALSE,FALSE,NA,0,0.00239595753637511
repeated_stratified_cv,CP16958,migrant,0.6686010054498036,0.6667841525975471,0.5993009862722424,0.7301329985433623,0.998,FALSE,FALSE,NA,0.002,0.00170600237085638
repeated_stratified_cv,CP17010,resident,0.5100713357290225,0.513348241874529,0.43464587670073457,0.5967059208092009,0.572,TRUE,TRUE,indeterminate,0.4280000000000001,0.04101413249910346
repeated_stratified_cv,CP19311,migrant,0.5165900125290566,0.5196462819589192,0.4476099066840046,0.5955672878577707,0.63,TRUE,TRUE,indeterminate,0.37,0.03272608589511394
repeated_stratified_cv,CP19983,resident,0.6756319764539245,0.6741208226218667,0.6085239499011789,0.7307878963852054,1,FALSE,FALSE,NA,0,0.00151115383205779
repeated_stratified_cv,CP9059,resident,0.5372651822222639,0.5351543402972179,0.45840217946883655,0.610114512425051,0.718,TRUE,TRUE,indeterminate,0.28200000000000003,0.0175234514051743
repeated_stratified_cv,04258275,migrant,0.4585610646313306,0.4606866353515861,0.3800512987859231,0.5398496899909819,0.726,TRUE,TRUE,indeterminate,0.274,0.018894590550104
repeated_stratified_cv,CP16652,resident,0.34656516960201766,0.3602644504938752,0.310418520060572,0.42546206364739714,0.994,FALSE,FALSE,NA,0.006,0.01336868859921647
repeated_stratified_cv,CP16667,migrant,0.5965875574136382,0.5955358186689812,0.5183490257588219,0.6693068545139119,0.94,FALSE,FALSE,NA,0.06000000000000005,0.00240411124291428
repeated_stratified_cv,CP16693,migrant,0.2993717408979371,0.3219512777814428,0.28107194416344383,0.3804650873001248,1,FALSE,FALSE,NA,0,0.02257953688350544
repeated_stratified_cv,CP16784,resident,0.49179259783898266,0.4940294867298544,0.41712420183722665,0.5710766503290253,0.552,TRUE,TRUE,indeterminate,0.448,0.04197790272273039
repeated_stratified_cv,CP16938,migrant,0.9472405428798564,0.9457064047992586,0.9272610497354576,0.9628672580972436,1,FALSE,FALSE,NA,0,0.00153413808059788
repeated_stratified_cv,CP17011,migrant,0.7601044213400554,0.7545736912567421,0.6844403454509235,0.8180491798688441,1,FALSE,FALSE,NA,0,0.00553073008331328
repeated_stratified_cv,CP19327,migrant,0.5942853399076816,0.594664454986228,0.5144990480509481,0.6733521874988283,0.944,FALSE,FALSE,NA,0.05600000000000005,0.00301142784839858
repeated_stratified_cv,CP19361,resident,0.4087906553619513,0.4154215835852794,0.3479175726673496,0.49304452810892985,0.918,FALSE,FALSE,NA,0.082,0.00263399152675591
repeated_stratified_cv,CP19365,migrant,0.8132564614182315,0.8100344693739107,0.7547738553046774,0.8611498694469294,1,FALSE,FALSE,NA,0,0.00322199204432083
repeated_stratified_cv,CP19908,resident,0.4578338313052216,0.4549680923058582,0.3783384041876068,0.5359823064936631,0.762,TRUE,TRUE,indeterminate,0.238,0.0210612648847025
repeated_stratified_cv,CP19922,resident,0.3106144014645854,0.3252364254358324,0.27779721651907746,0.3876609357896816,1,FALSE,FALSE,NA,0,0.01462202397124756
repeated_stratified_cv,CP16643,migrant,0.6882720388835357,0.6896846281927211,0.594255653243634,0.7845897187939164,0.998,FALSE,FALSE,NA,0.002,0.00145162242902685
repeated_stratified_cv,CP16655,migrant,0.6159356275241887,0.6152654583472003,0.5097110801634122,0.7184935958612043,0.926,FALSE,FALSE,NA,0.07399999999999995,0.00438482370983395
repeated_stratified_cv,CP16815,migrant,0.9122286563445272,0.9079446143333983,0.8685280896526428,0.9404466337796866,1,FALSE,FALSE,NA,0,0.00428404201112886
repeated_stratified_cv,CP16906,resident,0.4683574361621246,0.4727774444666501,0.3769297949991211,0.5691016881695876,0.64,TRUE,TRUE,indeterminate,0.36,0.03057270255471866
repeated_stratified_cv,CP16953,migrant,0.9934731960883836,0.9931578422097688,0.9900123093403465,0.995921154065301,1,FALSE,FALSE,NA,0,3.1535387861481023e-4
repeated_stratified_cv,CP19340,migrant,0.9493058133309904,0.9469483682772336,0.9231449743948972,0.9661406413948356,1,FALSE,FALSE,NA,0,0.00235744505375656
repeated_stratified_cv,CP19346,resident,0.503129278553511,0.5074345550156444,0.41113677018565087,0.603271707817204,0.53,TRUE,TRUE,indeterminate,0.47,0.05753791379991302
repeated_stratified_cv,CP19366,migrant,0.943034809937628,0.9394054810808854,0.9116953382707116,0.9626094322427614,1,FALSE,FALSE,NA,0,0.00362932885674271
repeated_stratified_cv,CP19907,resident,0.5207339801667666,0.5211539698441935,0.41926155430821865,0.6170995219701666,0.616,TRUE,TRUE,indeterminate,0.384,0.04041242791854005
repeated_stratified_cv,CP19923,resident,0.3278937090784098,0.3488496083605385,0.29730311834460504,0.4172510661200221,0.994,FALSE,FALSE,NA,0.006,0.02063543939606971
repeated_stratified_cv,CP19931,migrant,0.7567557129979565,0.7526526053300753,0.6734774812480337,0.8219092072317008,1,FALSE,FALSE,NA,0,0.00410310766788124
repeated_stratified_cv,CP16446,migrant,0.5275547327679744,0.5307056512545588,0.471783203186152,0.5937626064256987,0.748,TRUE,TRUE,indeterminate,0.252,0.01578007493336775
repeated_stratified_cv,CP16461,resident,0.652916040136314,0.6510188231548018,0.5924527887215602,0.7098328851763028,1,FALSE,FALSE,NA,0,0.00189721698151223
repeated_stratified_cv,CP16507,resident,0.36387139824608977,0.3736362476981344,0.3321255951284789,0.4247018147443043,0.998,FALSE,FALSE,NA,0.002,0.00971433995640136
repeated_stratified_cv,CP16529,migrant,0.8515445230591211,0.8473941470316823,0.7978890890121028,0.895295311750987,1,FALSE,FALSE,NA,0,0.00415037602743884
repeated_stratified_cv,CP16533,migrant,0.776296965893225,0.7780269584634515,0.7137161352457443,0.8415519127324228,1,FALSE,FALSE,NA,0,0.00172999257022643
repeated_stratified_cv,CP16641,migrant,0.502322049843214,0.5060201674141848,0.448767023408204,0.5684401918659204,0.524,TRUE,TRUE,indeterminate,0.476,0.03472490202085454
repeated_stratified_cv,CP19314,migrant,0.6510899097663293,0.6500344420373947,0.5744750985873435,0.7253150146864671,0.996,FALSE,FALSE,NA,0.004,8.018725765244206e-4
repeated_stratified_cv,CP19360,migrant,0.3773315825421589,0.3861192385941719,0.3539793900085173,0.42627620517093984,1,FALSE,FALSE,NA,0,0.00878765605201348
repeated_stratified_cv,CP19371,resident,0.497849652063218,0.5014333838078578,0.4482926625475855,0.5587861863302999,0.498,TRUE,TRUE,indeterminate,0.498,0.03204004884721478
repeated_stratified_cv,CP19915,migrant,0.6076951046020034,0.6112797375774639,0.5245510173541001,0.7070294912446842,0.96,FALSE,FALSE,NA,0.04000000000000003,0.00487984616449177
repeated_stratified_cv,CP19921,resident,0.3822578468234642,0.3874372182074069,0.3424017371161246,0.430710283844006,0.998,FALSE,FALSE,NA,0.002,0.00513637628063323
repeated_stratified_cv,CP16409,resident,0.40173664492553146,0.42417224783452934,0.39886097469748905,0.4572209272291092,0.998,FALSE,FALSE,NA,0.002,0.02235298186795964
repeated_stratified_cv,CP16501,resident,0.4682306447174871,0.46981359202928,0.4172384667711954,0.5220197011520681,0.762,TRUE,TRUE,indeterminate,0.238,0.0096510768772664
repeated_stratified_cv,CP16543,resident,0.4426228739811025,0.44419401527627983,0.4059619980108788,0.4881821844275536,0.94,FALSE,FALSE,NA,0.06,7.290099146984863e-4
repeated_stratified_cv,CP16609,migrant,0.5063839712059445,0.5089878660613194,0.46296090204011914,0.5521986073321056,0.612,TRUE,TRUE,indeterminate,0.388,0.02215472115191585
repeated_stratified_cv,CP16627,resident,0.4051916153020372,0.42511102120550753,0.39977603085173846,0.4568873069255429,0.998,FALSE,FALSE,NA,0.002,0.0199175727639419
repeated_stratified_cv,CP16656,migrant,0.8542419510112874,0.852915827777771,0.8125583589702343,0.8908352181950774,1,FALSE,FALSE,NA,0,0.00132612323351644
repeated_stratified_cv,CP16990,migrant,0.6006335137888069,0.6018162340415316,0.5500204312090657,0.6566625583282752,0.996,FALSE,FALSE,NA,0.004,0.00133696214299072
repeated_stratified_cv,CP19312,migrant,0.8368255858408143,0.8360370091040864,0.7945939344053662,0.8734766267711114,1,FALSE,FALSE,NA,0,7.885767367279417e-4
repeated_stratified_cv,CP19350,migrant,0.6564745031698423,0.6569417274813821,0.5979293922460193,0.719792197532727,1,FALSE,FALSE,NA,0,4.672243115397823e-4
repeated_stratified_cv,CP19368,migrant,0.82768193283359,0.8221419060839892,0.7741408017298023,0.8663772341587985,1,FALSE,FALSE,NA,0,0.00554002674960085
repeated_stratified_cv,CP16140,migrant,0.6518593111432881,0.6562990363343664,0.5884127968521865,0.7241630126754088,1,FALSE,FALSE,NA,0,0.00443972519107827
repeated_stratified_cv,CP16461,resident,0.6064341124998295,0.6099753919450548,0.5580323650330401,0.6587554976034637,1,FALSE,FALSE,NA,0,0.0035412794452253
repeated_stratified_cv,CP16470,resident,0.561288028230453,0.5629232526866842,0.5181799189540586,0.6118669347483516,0.968,FALSE,FALSE,NA,0.03200000000000003,0.00223746665822854
repeated_stratified_cv,CP16507,resident,0.44291318404320584,0.4478369293439908,0.4138422817656596,0.4883226673127884,0.944,FALSE,FALSE,NA,0.056,0.00262347651009842
repeated_stratified_cv,CP16641,migrant,0.5401876484246275,0.541410942360026,0.4996461420174558,0.5876081915555229,0.896,TRUE,TRUE,indeterminate,0.10399999999999998,0.00436699597202061
repeated_stratified_cv,CP16667,migrant,0.5742396364157103,0.5739369960072376,0.522956719222707,0.6247853634882733,0.982,FALSE,FALSE,NA,0.01800000000000001,2.622461924410846e-4
repeated_stratified_cv,CP16958,migrant,0.6277183611178933,0.6305673411247938,0.5803918911984965,0.6799470841423013,1,FALSE,FALSE,NA,0,0.00284898000690059
repeated_stratified_cv,CP16990,migrant,0.6171530262538861,0.6183023952889951,0.565749951177016,0.6680369625151891,1,FALSE,FALSE,NA,0,0.00114936903510898
repeated_stratified_cv,CP19366,migrant,0.8704181844487905,0.8683218615788535,0.8391132672442893,0.8962426523513144,1,FALSE,FALSE,NA,0,0.00209632286993699
repeated_stratified_cv,CP19921,resident,0.45252359139468273,0.45501054333135793,0.4186941597845415,0.4929856313266184,0.93,FALSE,FALSE,NA,0.07,4.298803312607902e-5
repeated_stratified_cv,CP19922,resident,0.4332748080758018,0.4412795506085879,0.41171976610844047,0.47588583609372537,0.976,FALSE,FALSE,NA,0.024,0.00769297019480741
repeated_stratified_cv,CP19931,migrant,0.708857578969128,0.7090382122368998,0.6627731759561932,0.7571154397890794,1,FALSE,FALSE,NA,0,1.8063326777173483e-4
repeated_stratified_cv,CP16409,resident,0.40331747299616344,0.4251496553374529,0.3996422054467817,0.45867047544742834,0.994,FALSE,FALSE,NA,0.006,0.02170981373816227
repeated_stratified_cv,CP16446,migrant,0.5565996982912946,0.5566189932899381,0.5077779868275841,0.60593479476529,0.944,FALSE,FALSE,NA,0.05600000000000005,0.00179192626161206
repeated_stratified_cv,CP16501,resident,0.4736772964346804,0.4730621764860487,0.4213570212806724,0.5245792491888874,0.73,TRUE,TRUE,indeterminate,0.27,0.01343851436034726
repeated_stratified_cv,CP16533,migrant,0.7855259817484427,0.7837470256269412,0.7350742611839005,0.8305148643384924,1,FALSE,FALSE,NA,0,0.00177895612150147
repeated_stratified_cv,CP16536,migrant,0.85955317531342,0.8568826633031023,0.8162369219602587,0.8918605595638238,1,FALSE,FALSE,NA,0,0.00267051201031776
repeated_stratified_cv,CP16627,resident,0.4081983506946384,0.4278225387296937,0.402352832251887,0.46030190717515895,0.998,FALSE,FALSE,NA,0.002,0.01942477206281279
repeated_stratified_cv,CP16643,migrant,0.6307326353013413,0.6301675048969162,0.5717633869255385,0.6901320964500708,0.998,FALSE,FALSE,NA,0.002,4.7925203508492054e-4
repeated_stratified_cv,CP16815,migrant,0.8580797753776519,0.8553271678874258,0.8175258034836722,0.8877924192029926,1,FALSE,FALSE,NA,0,0.0027526074902261
repeated_stratified_cv,CP16945,migrant,0.9141388962597132,0.912045348713864,0.8899945447144332,0.9324537139906004,1,FALSE,FALSE,NA,0,0.00209354754584911
repeated_stratified_cv,CP19346,resident,0.5195110221305516,0.5220042302664816,0.471155385373637,0.5736623760655395,0.704,TRUE,TRUE,indeterminate,0.29600000000000004,0.01689331015223394
repeated_stratified_cv,CP19361,resident,0.46493275159752334,0.4674077654375139,0.4305940397112743,0.5096674718350988,0.846,TRUE,TRUE,indeterminate,0.154,0.00365796558930431
repeated_stratified_cv,CP19368,migrant,0.8379113815772516,0.837362029300141,0.7908359668507577,0.8798450640143429,1,FALSE,FALSE,NA,0,5.493522771106152e-4
repeated_stratified_cv,CP16529,migrant,0.6389353889342713,0.6384547934911984,0.6268553602472112,0.6502338746626823,1,FALSE,FALSE,NA,0,4.8059544307288427e-4
repeated_stratified_cv,CP17010,resident,0.5743023299777179,0.5744295807986677,0.5674117089396277,0.5814028959782214,1,FALSE,FALSE,NA,0,1.272508209497758e-4
repeated_stratified_cv,CP19311,migrant,0.5746088003189846,0.5743932059776998,0.5662878799774345,0.5818995823223884,1,FALSE,FALSE,NA,0,2.1559434128481936e-4
repeated_stratified_cv,CP19312,migrant,0.6369237091835526,0.6371582887012636,0.625610115789223,0.6501956614839325,1,FALSE,FALSE,NA,0,2.3457951771099772e-4
repeated_stratified_cv,CP19327,migrant,0.586965735627517,0.5874788480537722,0.5778076826143472,0.5971311986697956,1,FALSE,FALSE,NA,0,0.00051311242625518005
repeated_stratified_cv,CP19340,migrant,0.6419722169802605,0.6426253220576248,0.631993352112588,0.653596638567187,1,FALSE,FALSE,NA,0,6.531050773642688e-4
repeated_stratified_cv,CP19360,migrant,0.5657917581383539,0.5671899800962926,0.5622806914277791,0.5729706184699481,1,FALSE,FALSE,NA,0,0.0013982219579387
repeated_stratified_cv,CP19365,migrant,0.6211911316438354,0.6211033036387025,0.6106587824865162,0.6315447586625804,1,FALSE,FALSE,NA,0,8.782800513296163e-5
repeated_stratified_cv,CP19371,resident,0.584123887566821,0.584261671181229,0.57761401624307,0.5908305591712025,1,FALSE,FALSE,NA,0,1.3778361440797138e-4
repeated_stratified_cv,CP19907,resident,0.5767312421964429,0.5768970079731329,0.5686615753426577,0.585591861222442,1,FALSE,FALSE,NA,0,1.6576577669003e-4
repeated_stratified_cv,CP19923,resident,0.5600153400683889,0.5615590764127729,0.5570800538478479,0.5669875931519157,1,FALSE,FALSE,NA,0,0.00154373634438398
repeated_stratified_cv,CP16543,resident,0.43618263753471553,0.4388112005705128,0.398023539455411,0.48098171207524815,0.952,FALSE,FALSE,NA,0.048,0.00128539382225878
repeated_stratified_cv,CP16609,migrant,0.5184671683724503,0.5183460416661761,0.4726643873219934,0.5654526306984257,0.702,TRUE,TRUE,indeterminate,0.29800000000000004,0.01283902390621916
repeated_stratified_cv,CP16655,migrant,0.5657620470970066,0.5692302569233894,0.5194453366448731,0.6255955423911438,0.962,FALSE,FALSE,NA,0.03800000000000003,0.00464165371915814
repeated_stratified_cv,CP16656,migrant,0.8214993583229112,0.8180604801894298,0.7777137671073432,0.8544407068591491,1,FALSE,FALSE,NA,0,0.00343887813348142
repeated_stratified_cv,CP16693,migrant,0.39207344773047975,0.40730904745476726,0.3796669123326544,0.44161498142569267,0.996,FALSE,FALSE,NA,0.004,0.01511267651104253
repeated_stratified_cv,CP16784,resident,0.5067747069831043,0.5090897960866836,0.4627370883717109,0.5621645053381213,0.578,TRUE,TRUE,indeterminate,0.422,0.02452071121333321
repeated_stratified_cv,CP16953,migrant,0.9604481344351286,0.9598253243821964,0.9491141242490356,0.969223866340899,1,FALSE,FALSE,NA,0,6.228100529321878e-4
repeated_stratified_cv,CP17011,migrant,0.6997154513700745,0.7029428880994582,0.648863778306756,0.757242662253387,1,FALSE,FALSE,NA,0,0.00322743672938363
repeated_stratified_cv,CP19350,migrant,0.6463648696702625,0.6465963489913105,0.5889101535386175,0.705493390888103,1,FALSE,FALSE,NA,0,2.3147932104794489e-4
repeated_stratified_cv,CP19908,resident,0.4872294681819401,0.4888139523789158,0.43944056377666246,0.5410986070512729,0.648,TRUE,TRUE,indeterminate,0.352,0.02002931090708581
repeated_stratified_cv,CP9059,resident,0.5045793227400003,0.5052838439735643,0.4585481548669436,0.5509058410340485,0.566,TRUE,TRUE,indeterminate,0.43400000000000005,0.0246078751391523
repeated_stratified_cv,04258275,migrant,0.46701853055984827,0.4658736501766722,0.390712257018655,0.5436841752214541,0.702,TRUE,TRUE,indeterminate,0.298,0.02379546979376878
repeated_stratified_cv,CP16534,migrant,0.9213375495990374,0.9182935523122228,0.8895062198615927,0.9430978644466884,1,FALSE,FALSE,NA,0,0.00304399728681448
repeated_stratified_cv,CP16628,resident,0.4591083062065067,0.46082038624704286,0.3820174389373373,0.5421542474295044,0.728,TRUE,TRUE,indeterminate,0.272,0.0196136855376795
repeated_stratified_cv,CP16642,migrant,0.35854857902830434,0.3693196400402009,0.3053290129973489,0.447653290941764,0.99,FALSE,FALSE,NA,0.01,0.01066327658835131
repeated_stratified_cv,CP16652,resident,0.35612344556546216,0.36875631836388095,0.31684517728586126,0.4347693900381211,0.992,FALSE,FALSE,NA,0.008,0.01246277472579915
repeated_stratified_cv,CP16906,resident,0.4733160327577059,0.47278608764729607,0.39166018642899414,0.5559057896100388,0.654,TRUE,TRUE,indeterminate,0.346,0.02750473377214934
repeated_stratified_cv,CP16938,migrant,0.9541061555884134,0.952401815780942,0.9359946964639552,0.9668676962305716,1,FALSE,FALSE,NA,0,0.00170433980747153
repeated_stratified_cv,CP19314,migrant,0.7077508130120963,0.705399623322241,0.633876201920976,0.7728937288568738,1,FALSE,FALSE,NA,0,0.00235118968985525
repeated_stratified_cv,CP19915,migrant,0.684269733456185,0.683099755066047,0.6048684046838416,0.7533238773481454,1,FALSE,FALSE,NA,0,0.00116997839013799
repeated_stratified_cv,CP19983,resident,0.6515527159716515,0.6520714016139729,0.5769468978161555,0.7296652252681308,0.99,FALSE,FALSE,NA,0.01,0.00101092528800561
repeated_stratified_cv,CP16543,resident,0.5572868412130121,0.558615329737339,0.5476728085794021,0.570429216628337,1,FALSE,FALSE,NA,0,0.00132848852432687
repeated_stratified_cv,CP16627,resident,0.5447720027897778,0.5499226408432148,0.5432007236263026,0.5585614834216355,1,FALSE,FALSE,NA,0,0.00515063805343707
repeated_stratified_cv,CP16938,migrant,0.7800501594176946,0.77889382863623835,0.7619727550466121,0.7950755388055126,1,FALSE,FALSE,NA,0,0.00115633078145627
repeated_stratified_cv,CP16953,migrant,0.8379261241027343,0.8373621156775423,0.8232342786672164,0.8510041770801483,1,FALSE,FALSE,NA,0,5.640084251919975e-4
repeated_stratified_cv,CP17010,resident,0.571735696272189,0.5719787482645219,0.5596717917079244,0.5843665437069119,1,FALSE,FALSE,NA,0,2.430519923328767e-4
repeated_stratified_cv,CP19312,migrant,0.7004265957379419,0.7006050120849011,0.676814973817718,0.7228211861686384,1,FALSE,FALSE,NA,0,1.7841634695925368e-4
repeated_stratified_cv,CP19314,migrant,0.6277377185340971,0.6272204996301921,0.6052448302040223,0.6502281399309167,1,FALSE,FALSE,NA,0,5.172189039049924e-4
repeated_stratified_cv,CP19327,migrant,0.6029021535938585,0.6032394515480877,0.5835548078092134,0.6227848066891206,1,FALSE,FALSE,NA,0,3.3729795422920983e-4
repeated_stratified_cv,CP19361,resident,0.569956347231246,0.5700656940638845,0.5603925924889545,0.5805757134682196,1,FALSE,FALSE,NA,0,1.0934683263852384e-4
repeated_stratified_cv,CP19366,migrant,0.7448013033713686,0.7460986514736507,0.7264112262780382,0.7659265698569594,1,FALSE,FALSE,NA,0,0.0012973481022821
repeated_stratified_cv,CP19368,migrant,0.6889197758244784,0.6890393993909402,0.6668414552339663,0.7099292379905742,1,FALSE,FALSE,NA,0,1.1962356646177952e-4
repeated_stratified_cv,CP9059,resident,0.5766970884509321,0.5770539253174106,0.5648922034130457,0.5889525233778377,1,FALSE,FALSE,NA,0,3.5683686647847157e-4
repeated_stratified_cv,CP16446,migrant,0.5759875005026964,0.5718494881103857,0.5103401701536989,0.6351381750210213,0.93,FALSE,FALSE,NA,0.06999999999999995,0.00133843410526957
repeated_stratified_cv,CP16461,resident,0.6263909882290738,0.6244603787288291,0.5608318678853944,0.6878650423420993,1,FALSE,FALSE,NA,0,0.0019306095002447
repeated_stratified_cv,CP16507,resident,0.3780291210897928,0.3862489084693662,0.3382125165330533,0.4414298198060475,0.992,FALSE,FALSE,NA,0.008,0.00805905174206478
repeated_stratified_cv,CP16533,migrant,0.7593633055197709,0.7615746183934168,0.7017506330859322,0.81108771945883,1,FALSE,FALSE,NA,0,0.00221131287364584
repeated_stratified_cv,CP16643,migrant,0.6218866331635917,0.6205520070277175,0.5564265771690077,0.6865450246840409,0.994,FALSE,FALSE,NA,0.006,9.834502787519073e-4
