"source_branch","source_file","source_sheet","source_sheet_row","source_record_label","source_sia_id","specimen_id_raw","specimen_id","feather_type_raw","feather_type","feather_replicate","region_raw","region","amount_mg","isotope","raw_value","measurement_id","measurement_harmonization_flags","assay_qc_decision_id","assay_qc_action","assay_qc_reason","assay_qc_evidence_source","assay_qc_decision_class","assay_qc_rule_basis","assay_qc_notes","qc_adjudicated_value","value","included_in_canonical","assay_qc_explicit","assay_qc_value_changed","assay_qc_value_excluded","source_metadata_row_ids","source_metadata_row_count","source_sheet_rows","museum","species","specimen_id_raw_examples","feather_type_raw_examples","general_collection_location","specific_collection_location","location_label","collection_date_raw","collection_month","collection_year","sex","notes","geo_region","geo_region_bin","metadata_harmonization_flags","coordinate_row_ids","lon","lat","geo_region_checkpoint","geo_region_bin_checkpoint","coordinate_source","coordinate_collection_date","coordinate_month","coordinate_year","coordinate_specific_collection_location","coordinate_match_found","coordinate_specific_location_matches_metadata","coordinate_collection_date_matches_metadata"
"museum_triplicate_h","data/Master_TCEA_H_SI_Batch 1_triplicate breast feathers_LEH_Nov25_SB.xls","Sample results_H",19,"AV705_A feather","AV705 Breast_A","AV705","AV705",,"Breast","A","homogenate","homogenate",0.248,"normalised_d2h",4.70056229400749,"museum_measurement_0063",,,"keep",,,,,,,4.70056229400749,TRUE,FALSE,FALSE,FALSE,"museum_meta_036",1,"37","Canterbury Museum, Christchruch, New Zealand","Charadrius bicinctus","AV705 Breast","Breast","South Island, New Zealand","Lake Ellesmere, Canterbury","Lake Ellesmere, Canterbury, South Island, New Zealand","1914",3,1914,"Male",,"New Zealand",0,,"museum_coord_50",172.4969331,-43.7927896,"New Zealand",0,"historical_checkpoint:data/CNOH_museum_samples_201125.rds","1914",3,1914,"Lake Ellesmere, Canterbury",TRUE,TRUE,TRUE
"museum_triplicate_h","data/Master_TCEA_H_SI_Batch 1_triplicate breast feathers_LEH_Nov25_SB.xls","Sample results_H",20,"AV705_C feather","AV705 Breast_C","AV705","AV705",,"Breast","C","homogenate","homogenate",0.167,"normalised_d2h",-2.84742098790851,"museum_measurement_0064",,,"keep",,,,,,,-2.84742098790851,TRUE,FALSE,FALSE,FALSE,"museum_meta_036",1,"37","Canterbury Museum, Christchruch, New Zealand","Charadrius bicinctus","AV705 Breast","Breast","South Island, New Zealand","Lake Ellesmere, Canterbury","Lake Ellesmere, Canterbury, South Island, New Zealand","1914",3,1914,"Male",,"New Zealand",0,,"museum_coord_50",172.4969331,-43.7927896,"New Zealand",0,"historical_checkpoint:data/CNOH_museum_samples_201125.rds","1914",3,1914,"Lake Ellesmere, Canterbury",TRUE,TRUE,TRUE
"museum_triplicate_h","data/Master_TCEA_H_SI_Batch 1_triplicate breast feathers_LEH_Nov25_SB.xls","Sample results_H",22,"AV706_E feather","AV706 Breast_E","AV706","AV706",,"Breast","E","homogenate","homogenate",0.174,"normalised_d2h",-74.8204088793002,"museum_measurement_0066",,,"keep",,,,,,,-74.8204088793002,TRUE,FALSE,FALSE,FALSE,"museum_meta_018",1,"19","Canterbury Museum, Christchruch, New Zealand","Charadrius bicinctus","AV706 Breast","Breast","North Island, New Zealand","Porirua","Porirua, North Island, New Zealand","3136",8,1908,"Male",,"New Zealand",0,,"museum_coord_51",174.8472141,-41.1380517,"New Zealand",0,"historical_checkpoint:data/CNOH_museum_samples_201125.rds","3136",8,1908,"Porirua",TRUE,TRUE,TRUE
"museum_triplicate_h","data/Master_TCEA_H_SI_Batch 1_triplicate breast feathers_LEH_Nov25_SB.xls","Sample results_H",23,"AV706_F feather","AV706 Breast_F","AV706","AV706",,"Breast","F","homogenate","homogenate",0.224,"normalised_d2h",-66.2327248293228,"museum_measurement_0067",,,"keep",,,,,,,-66.2327248293228,TRUE,FALSE,FALSE,FALSE,"museum_meta_018",1,"19","Canterbury Museum, Christchruch, New Zealand","Charadrius bicinctus","AV706 Breast","Breast","North Island, New Zealand","Porirua","Porirua, North Island, New Zealand","3136",8,1908,"Male",,"New Zealand",0,,"museum_coord_51",174.8472141,-41.1380517,"New Zealand",0,"historical_checkpoint:data/CNOH_museum_samples_201125.rds","3136",8,1908,"Porirua",TRUE,TRUE,TRUE
"museum_triplicate_h","data/Master_TCEA_H_SI_Batch 1_triplicate breast feathers_LEH_Nov25_SB.xls","Sample results_H",24,"AV706_H feather","AV706 Breast_H","AV706","AV706",,"Breast","H","homogenate","homogenate",0.143,"normalised_d2h",-73.6345542707527,"museum_measurement_0068",,,"keep",,,,,,,-73.6345542707527,TRUE,FALSE,FALSE,FALSE,"museum_meta_018",1,"19","Canterbury Museum, Christchruch, New Zealand","Charadrius bicinctus","AV706 Breast","Breast","North Island, New Zealand","Porirua","Porirua, North Island, New Zealand","3136",8,1908,"Male",,"New Zealand",0,,"museum_coord_51",174.8472141,-41.1380517,"New Zealand",0,"historical_checkpoint:data/CNOH_museum_samples_201125.rds","3136",8,1908,"Porirua",TRUE,TRUE,TRUE
"museum_triplicate_o","data/Master_TCEA_O_SI_Breast Feathers_Replication_Batch 4_LEH_Sept25_SB.xls","Sample results_O",10,"AV21986_C feather","AV21986 Breast_C","AV21986","AV21986",,"Breast","C","homogenate","homogenate",0.385,"normalised_d18o",15.9519540721763,"museum_measurement_0070",,,"keep",,,,,,,15.9519540721763,TRUE,FALSE,FALSE,FALSE,"museum_meta_026",1,"27","Canterbury Museum, Christchruch, New Zealand","Charadrius bicinctus","AV21986 Breast","Breast","Auckland Islands, New Zealand","Enderby Island","Enderby Island, Auckland Islands, New Zealand","16103",2,1944,"Adult","in moult","New Zealand",0,,"museum_coord_45",166.2922512,-50.4966988,"New Zealand",0,"historical_checkpoint:data/CNOH_museum_samples_201125.rds","16103",2,1944,"Enderby Island",TRUE,TRUE,TRUE
"museum_triplicate_o","data/Master_TCEA_O_SI_Breast Feathers_Replication_Batch 4_LEH_Sept25_SB.xls","Sample results_O",11,"AV21986_E feather","AV21986 Breast_E","AV21986","AV21986",,"Breast","E","homogenate","homogenate",0.305,"normalised_d18o",16.0430700053634,"museum_measurement_0071",,,"keep",,,,,,,16.0430700053634,TRUE,FALSE,FALSE,FALSE,"museum_meta_026",1,"27","Canterbury Museum, Christchruch, New Zealand","Charadrius bicinctus","AV21986 Breast","Breast","Auckland Islands, New Zealand","Enderby Island","Enderby Island, Auckland Islands, New Zealand","16103",2,1944,"Adult","in moult","New Zealand",0,,"museum_coord_45",166.2922512,-50.4966988,"New Zealand",0,"historical_checkpoint:data/CNOH_museum_samples_201125.rds","16103",2,1944,"Enderby Island",TRUE,TRUE,TRUE
"museum_triplicate_o","data/Master_TCEA_O_SI_Breast Feathers_Replication_Batch 4_LEH_Sept25_SB.xls","Sample results_O",12,"AV21987_B feather","AV21987 Breast_B","AV21987","AV21987",,"Breast","B","homogenate","homogenate",0.612,"normalised_d18o",15.7693896154151,"museum_measurement_0072",,,"keep",,,,,,,15.7693896154151,TRUE,FALSE,FALSE,FALSE,"museum_meta_034",1,"35","Canterbury Museum, Christchruch, New Zealand","Charadrius bicinctus","AV21987 Breast","Breast","Auckland Islands, New Zealand","Enderby Island","Enderby Island, Auckland Islands, New Zealand","16103",2,1944,"Adult","dull band, in moult","New Zealand",0,,"museum_coord_46",166.2922512,-50.4966988,"New Zealand",0,"historical_checkpoint:data/CNOH_museum_samples_201125.rds","16103",2,1944,"Enderby Island",TRUE,TRUE,TRUE
"museum_triplicate_o","data/Master_TCEA_O_SI_Breast Feathers_Replication_Batch 4_LEH_Sept25_SB.xls","Sample results_O",13,"AV21987_D feather","AV21987 Breast_D","AV21987","AV21987",,"Breast","D","homogenate","homogenate",0.392,"normalised_d18o",14.220205469779,"museum_measurement_0073",,,"keep",,,,,,,14.220205469779,TRUE,FALSE,FALSE,FALSE,"museum_meta_034",1,"35","Canterbury Museum, Christchruch, New Zealand","Charadrius bicinctus","AV21987 Breast","Breast","Auckland Islands, New Zealand","Enderby Island","Enderby Island, Auckland Islands, New Zealand","16103",2,1944,"Adult","dull band, in moult","New Zealand",0,,"museum_coord_46",166.2922512,-50.4966988,"New Zealand",0,"historical_checkpoint:data/CNOH_museum_samples_201125.rds","16103",2,1944,"Enderby Island",TRUE,TRUE,TRUE
"museum_triplicate_o","data/Master_TCEA_O_SI_Breast Feathers_Replication_Batch 4_LEH_Sept25_SB.xls","Sample results_O",14,"AV21987_G feather","AV21987 Breast_G","AV21987","AV21987",,"Breast","G","homogenate","homogenate",0.312,"normalised_d18o",14.5657274483956,"museum_measurement_0074",,,"keep",,,,,,,14.5657274483956,TRUE,FALSE,FALSE,FALSE,"museum_meta_034",1,"35","Canterbury Museum, Christchruch, New Zealand","Charadrius bicinctus","AV21987 Breast","Breast","Auckland Islands, New Zealand","Enderby Island","Enderby Island, Auckland Islands, New Zealand","16103",2,1944,"Adult","dull band, in moult","New Zealand",0,,"museum_coord_46",166.2922512,-50.4966988,"New Zealand",0,"historical_checkpoint:data/CNOH_museum_samples_201125.rds","16103",2,1944,"Enderby Island",TRUE,TRUE,TRUE
"museum_triplicate_o","data/Master_TCEA_O_SI_Breast Feathers_Replication_Batch 4_LEH_Sept25_SB.xls","Sample results_O",15,"AV2421_B feather","AV2421 Breast_B","AV2421","AV2421",,"Breast","B","homogenate","homogenate",0.353,"normalised_d18o",13.6019829091576,"museum_measurement_0075",,,"keep",,,,,,,13.6019829091576,TRUE,FALSE,FALSE,FALSE,"museum_meta_038",1,"39","Canterbury Museum, Christchruch, New Zealand","Charadrius bicinctus","AV2421 Breast","Breast","South Island, New Zealand","Lake Ellesmere, Canterbury","Lake Ellesmere, Canterbury, South Island, New Zealand","3866",8,1910,"Male",,"New Zealand",0,,"museum_coord_47",172.4969331,-43.7927896,"New Zealand",0,"historical_checkpoint:data/CNOH_museum_samples_201125.rds","3866",8,1910,"Lake Ellesmere, Canterbury",TRUE,TRUE,TRUE
"museum_triplicate_o","data/Master_TCEA_O_SI_Breast Feathers_Replication_Batch 4_LEH_Sept25_SB.xls","Sample results_O",16,"AV2421_C feather","AV2421 Breast_C","AV2421","AV2421",,"Breast","C","homogenate","homogenate",0.574,"normalised_d18o",14.5132224435233,"museum_measurement_0076",,,"keep",,,,,,,14.5132224435233,TRUE,FALSE,FALSE,FALSE,"museum_meta_038",1,"39","Canterbury Museum, Christchruch, New Zealand","Charadrius bicinctus","AV2421 Breast","Breast","South Island, New Zealand","Lake Ellesmere, Canterbury","Lake Ellesmere, Canterbury, South Island, New Zealand","3866",8,1910,"Male",,"New Zealand",0,,"museum_coord_47",172.4969331,-43.7927896,"New Zealand",0,"historical_checkpoint:data/CNOH_museum_samples_201125.rds","3866",8,1910,"Lake Ellesmere, Canterbury",TRUE,TRUE,TRUE
"museum_triplicate_o","data/Master_TCEA_O_SI_Breast Feathers_Replication_Batch 4_LEH_Sept25_SB.xls","Sample results_O",17,"AV2421_D feather","AV2421 Breast_D","AV2421","AV2421",,"Breast","D","homogenate","homogenate",0.35,"normalised_d18o",15.5229416330264,"museum_measurement_0077",,,"keep",,,,,,,15.5229416330264,TRUE,FALSE,FALSE,FALSE,"museum_meta_038",1,"39","Canterbury Museum, Christchruch, New Zealand","Charadrius bicinctus","AV2421 Breast","Breast","South Island, New Zealand","Lake Ellesmere, Canterbury","Lake Ellesmere, Canterbury, South Island, New Zealand","3866",8,1910,"Male",,"New Zealand",0,,"museum_coord_47",172.4969331,-43.7927896,"New Zealand",0,"historical_checkpoint:data/CNOH_museum_samples_201125.rds","3866",8,1910,"Lake Ellesmere, Canterbury",TRUE,TRUE,TRUE
"museum_triplicate_o","data/Master_TCEA_O_SI_Breast Feathers_Replication_Batch 4_LEH_Sept25_SB.xls","Sample results_O",18,"AV705_A feather","AV705 Breast_A","AV705","AV705",,"Breast","A","homogenate","homogenate",0.426,"normalised_d18o",13.5409156616211,"museum_measurement_0078",,,"keep",,,,,,,13.5409156616211,TRUE,FALSE,FALSE,FALSE,"museum_meta_036",1,"37","Canterbury Museum, Christchruch, New Zealand","Charadrius bicinctus","AV705 Breast","Breast","South Island, New Zealand","Lake Ellesmere, Canterbury","Lake Ellesmere, Canterbury, South Island, New Zealand","1914",3,1914,"Male",,"New Zealand",0,,"museum_coord_50",172.4969331,-43.7927896,"New Zealand",0,"historical_checkpoint:data/CNOH_museum_samples_201125.rds","1914",3,1914,"Lake Ellesmere, Canterbury",TRUE,TRUE,TRUE
"museum_triplicate_o","data/Master_TCEA_O_SI_Breast Feathers_Replication_Batch 4_LEH_Sept25_SB.xls","Sample results_O",19,"AV705_C feather","AV705 Breast_C","AV705","AV705",,"Breast","C","homogenate","homogenate",0.382,"normalised_d18o",12.699246035195,"museum_measurement_0079",,,"keep",,,,,,,12.699246035195,TRUE,FALSE,FALSE,FALSE,"museum_meta_036",1,"37","Canterbury Museum, Christchruch, New Zealand","Charadrius bicinctus","AV705 Breast","Breast","South Island, New Zealand","Lake Ellesmere, Canterbury","Lake Ellesmere, Canterbury, South Island, New Zealand","1914",3,1914,"Male",,"New Zealand",0,,"museum_coord_50",172.4969331,-43.7927896,"New Zealand",0,"historical_checkpoint:data/CNOH_museum_samples_201125.rds","1914",3,1914,"Lake Ellesmere, Canterbury",TRUE,TRUE,TRUE
"museum_triplicate_o","data/Master_TCEA_O_SI_Breast Feathers_Replication_Batch 4_LEH_Sept25_SB.xls","Sample results_O",20,"AV705_D feather","AV2421 Breast_D","AV705","AV705",,"Breast","D","homogenate","homogenate",0.526,"normalised_d18o",13.3343442138345,"museum_measurement_0080",,,"keep",,,,,,,13.3343442138345,TRUE,FALSE,FALSE,FALSE,"museum_meta_036",1,"37","Canterbury Museum, Christchruch, New Zealand","Charadrius bicinctus","AV705 Breast","Breast","South Island, New Zealand","Lake Ellesmere, Canterbury","Lake Ellesmere, Canterbury, South Island, New Zealand","1914",3,1914,"Male",,"New Zealand",0,,"museum_coord_50",172.4969331,-43.7927896,"New Zealand",0,"historical_checkpoint:data/CNOH_museum_samples_201125.rds","1914",3,1914,"Lake Ellesmere, Canterbury",TRUE,TRUE,TRUE
"museum_triplicate_o","data/Master_TCEA_O_SI_Breast Feathers_Replication_Batch 4_LEH_Sept25_SB.xls","Sample results_O",21,"AV706_C feather","AV706 Breast_C","AV706","AV706",,"Breast","C","homogenate","homogenate",0.216,"normalised_d18o",14.8569735728912,"museum_measurement_0081",,,"keep",,,,,,,14.8569735728912,TRUE,FALSE,FALSE,FALSE,"museum_meta_018",1,"19","Canterbury Museum, Christchruch, New Zealand","Charadrius bicinctus","AV706 Breast","Breast","North Island, New Zealand","Porirua","Porirua, North Island, New Zealand","3136",8,1908,"Male",,"New Zealand",0,,"museum_coord_51",174.8472141,-41.1380517,"New Zealand",0,"historical_checkpoint:data/CNOH_museum_samples_201125.rds","3136",8,1908,"Porirua",TRUE,TRUE,TRUE
"museum_triplicate_o","data/Master_TCEA_O_SI_Breast Feathers_Replication_Batch 4_LEH_Sept25_SB.xls","Sample results_O",22,"AV706_F feather","AV706 Breast_F","AV706","AV706",,"Breast","F","homogenate","homogenate",0.434,"normalised_d18o",14.5602943094852,"museum_measurement_0082",,,"keep",,,,,,,14.5602943094852,TRUE,FALSE,FALSE,FALSE,"museum_meta_018",1,"19","Canterbury Museum, Christchruch, New Zealand","Charadrius bicinctus","AV706 Breast","Breast","North Island, New Zealand","Porirua","Porirua, North Island, New Zealand","3136",8,1908,"Male",,"New Zealand",0,,"museum_coord_51",174.8472141,-41.1380517,"New Zealand",0,"historical_checkpoint:data/CNOH_museum_samples_201125.rds","3136",8,1908,"Porirua",TRUE,TRUE,TRUE
"museum_triplicate_o","data/Master_TCEA_O_SI_Breast Feathers_Replication_Batch 4_LEH_Sept25_SB.xls","Sample results_O",23,"AV706_H feather","AV706 Breast_H","AV706","AV706",,"Breast","H","homogenate","homogenate",0.472,"normalised_d18o",14.1374357913519,"museum_measurement_0083",,,"keep",,,,,,,14.1374357913519,TRUE,FALSE,FALSE,FALSE,"museum_meta_018",1,"19","Canterbury Museum, Christchruch, New Zealand","Charadrius bicinctus","AV706 Breast","Breast","North Island, New Zealand","Porirua","Porirua, North Island, New Zealand","3136",8,1908,"Male",,"New Zealand",0,,"museum_coord_51",174.8472141,-41.1380517,"New Zealand",0,"historical_checkpoint:data/CNOH_museum_samples_201125.rds","3136",8,1908,"Porirua",TRUE,TRUE,TRUE
"museum_batch_cn","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","Sample results_C&N",11,"AV708_Breast","AV708","AV708","AV708","Breast","Breast",,,"homogenate",0.188,"normalised_d15n",12.0290894939972,"museum_measurement_0084","region_missing_harmonized_to_homogenate",,"keep",,,,,,,12.0290894939972,TRUE,FALSE,FALSE,FALSE,"museum_meta_016",1,"17","Canterbury Museum, Christchruch, New Zealand","Charadrius bicinctus","AV708 Breast","Breast","North Island, New Zealand","Mud Flats Parkhurst, North Auckland","Mud Flats Parkhurst, North Auckland, North Island, New Zealand","9 May 1899",5,1899,"Male",,"New Zealand",0,,"museum_coord_52",174.7644881,-36.8508827,"New Zealand",0,"historical_checkpoint:data/CNOH_museum_samples_201125.rds","9 May 1899",5,1899,"Mud Flats Parkhurst, North Auckland",TRUE,TRUE,TRUE
"museum_batch_cn","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","Sample results_C&N",11,"AV708_Breast","AV708","AV708","AV708","Breast","Breast",,,"homogenate",0.188,"normalised_d13c",-15.8626244183992,"museum_measurement_0085","region_missing_harmonized_to_homogenate",,"keep",,,,,,,-15.8626244183992,TRUE,FALSE,FALSE,FALSE,"museum_meta_016",1,"17","Canterbury Museum, Christchruch, New Zealand","Charadrius bicinctus","AV708 Breast","Breast","North Island, New Zealand","Mud Flats Parkhurst, North Auckland","Mud Flats Parkhurst, North Auckland, North Island, New Zealand","9 May 1899",5,1899,"Male",,"New Zealand",0,,"museum_coord_52",174.7644881,-36.8508827,"New Zealand",0,"historical_checkpoint:data/CNOH_museum_samples_201125.rds","9 May 1899",5,1899,"Mud Flats Parkhurst, North Auckland",TRUE,TRUE,TRUE
"museum_batch_cn","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","Sample results_C&N",12,"MNHN-Z0-M0-2003-799_Breast","MNHN-Z0-M0-2003-799","MNHN-Z0-M0-2003-799","MNHN-Z0-M0-2003-799","Breast","Breast",,,"homogenate",0.186,"normalised_d15n",10.9057898504353,"museum_measurement_0086","region_missing_harmonized_to_homogenate",,"keep",,,,,,,10.9057898504353,TRUE,FALSE,FALSE,FALSE,"museum_meta_003",1,"4","Museum of Natural History, Paris, France","Charadrius bicinctus","MNHN-Z0-M0-2003-799 Breast","Breast","South Island, New Zealand","Canterbury Plains","Canterbury Plains, South Island, New Zealand","July, 1874",7,1874,,,"New Zealand",0,,"museum_coord_53",172.1006571,-43.6357606,"New Zealand",0,"historical_checkpoint:data/CNOH_museum_samples_201125.rds","July, 1874",7,1874,"Canterbury Plains",TRUE,TRUE,TRUE
"museum_batch_cn","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","Sample results_C&N",12,"MNHN-Z0-M0-2003-799_Breast","MNHN-Z0-M0-2003-799","MNHN-Z0-M0-2003-799","MNHN-Z0-M0-2003-799","Breast","Breast",,,"homogenate",0.186,"normalised_d13c",-17.632117321397,"museum_measurement_0087","region_missing_harmonized_to_homogenate",,"keep",,,,,,,-17.632117321397,TRUE,FALSE,FALSE,FALSE,"museum_meta_003",1,"4","Museum of Natural History, Paris, France","Charadrius bicinctus","MNHN-Z0-M0-2003-799 Breast","Breast","South Island, New Zealand","Canterbury Plains","Canterbury Plains, South Island, New Zealand","July, 1874",7,1874,,,"New Zealand",0,,"museum_coord_53",172.1006571,-43.6357606,"New Zealand",0,"historical_checkpoint:data/CNOH_museum_samples_201125.rds","July, 1874",7,1874,"Canterbury Plains",TRUE,TRUE,TRUE
"museum_batch_cn","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","Sample results_C&N",13,"2291_Breast","2291","2291","2291","Breast","Breast",,,"homogenate",0.214,"normalised_d15n",17.1768799423845,"museum_measurement_0088","region_missing_harmonized_to_homogenate",,"keep",,,,,,,17.1768799423845,TRUE,FALSE,FALSE,FALSE,"museum_meta_054",1,"55","Museums Victoria, Melbourne, Australia","Charadrius bicinctus","2291 - breast","Breast","Victoria, Australia","Altona (37 52 S, 144 49 E)","Altona (37 52 S, 144 49 E), Victoria, Australia","17570",2,1948,"Male",,"Australia",1,,"museum_coord_12",144.8309509,-37.8645245,"Australia",1,"historical_checkpoint:data/CNOH_museum_samples_201125.rds","17570",2,1948,"Altona (37 52 S, 144 49 E)",TRUE,TRUE,TRUE
"museum_batch_cn","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","Sample results_C&N",13,"2291_Breast","2291","2291","2291","Breast","Breast",,,"homogenate",0.214,"normalised_d13c",-18.0729807409152,"museum_measurement_0089","region_missing_harmonized_to_homogenate",,"keep",,,,,,,-18.0729807409152,TRUE,FALSE,FALSE,FALSE,"museum_meta_054",1,"55","Museums Victoria, Melbourne, Australia","Charadrius bicinctus","2291 - breast","Breast","Victoria, Australia","Altona (37 52 S, 144 49 E)","Altona (37 52 S, 144 49 E), Victoria, Australia","17570",2,1948,"Male",,"Australia",1,,"museum_coord_12",144.8309509,-37.8645245,"Australia",1,"historical_checkpoint:data/CNOH_museum_samples_201125.rds","17570",2,1948,"Altona (37 52 S, 144 49 E)",TRUE,TRUE,TRUE
"museum_batch_cn","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","Sample results_C&N",14,"6257_Breast","6257","6257","6257","Breast","Breast",,,"homogenate",0.256,"normalised_d15n",8.36537375262893,"museum_measurement_0090","region_missing_harmonized_to_homogenate",,"keep",,,,,,,8.36537375262893,TRUE,FALSE,FALSE,FALSE,"museum_meta_055",1,"56","Museums Victoria, Melbourne, Australia","Charadrius bicinctus","6257 - breast","Breast","Victoria, Australia","Mildura (34 11 S, 142 09 E)","Mildura (34 11 S, 142 09 E), Victoria, Australia","20369",10,1955,"Male",,"Australia",1,,"museum_coord_36",142.1744417,-34.2033783,"Australia",1,"historical_checkpoint:data/CNOH_museum_samples_201125.rds","20369",10,1955,"Mildura (34 11 S, 142 09 E)",TRUE,TRUE,TRUE
"museum_batch_cn","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","Sample results_C&N",14,"6257_Breast","6257","6257","6257","Breast","Breast",,,"homogenate",0.256,"normalised_d13c",-12.7091424701101,"museum_measurement_0091","region_missing_harmonized_to_homogenate",,"keep",,,,,,,-12.7091424701101,TRUE,FALSE,FALSE,FALSE,"museum_meta_055",1,"56","Museums Victoria, Melbourne, Australia","Charadrius bicinctus","6257 - breast","Breast","Victoria, Australia","Mildura (34 11 S, 142 09 E)","Mildura (34 11 S, 142 09 E), Victoria, Australia","20369",10,1955,"Male",,"Australia",1,,"museum_coord_36",142.1744417,-34.2033783,"Australia",1,"historical_checkpoint:data/CNOH_museum_samples_201125.rds","20369",10,1955,"Mildura (34 11 S, 142 09 E)",TRUE,TRUE,TRUE
"museum_batch_cn","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","Sample results_C&N",15,"6260_Breast","6260 - back up","6260","6260","Breast","Breast",,,"homogenate",0.255,"normalised_d15n",11.9361474416384,"museum_measurement_0092","region_missing_harmonized_to_homogenate",,"keep",,,,,,,11.9361474416384,TRUE,FALSE,FALSE,FALSE,"museum_meta_049",1,"50","Museums Victoria, Melbourne, Australia","Charadrius bicinctus","6260 - breast","Breast","Victoria, Australia","Mildura (34 11 S, 142 09 E)","Mildura (34 11 S, 142 09 E), Victoria, Australia","20369",10,1955,"Female",,"Australia",1,,"museum_coord_37",142.1744417,-34.2033783,"Australia",1,"historical_checkpoint:data/CNOH_museum_samples_201125.rds","20369",10,1955,"Mildura (34 11 S, 142 09 E)",TRUE,TRUE,TRUE
"museum_batch_cn","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","Sample results_C&N",15,"6260_Breast","6260 - back up","6260","6260","Breast","Breast",,,"homogenate",0.255,"normalised_d13c",-16.5370045350138,"museum_measurement_0093","region_missing_harmonized_to_homogenate",,"keep",,,,,,,-16.5370045350138,TRUE,FALSE,FALSE,FALSE,"museum_meta_049",1,"50","Museums Victoria, Melbourne, Australia","Charadrius bicinctus","6260 - breast","Breast","Victoria, Australia","Mildura (34 11 S, 142 09 E)","Mildura (34 11 S, 142 09 E), Victoria, Australia","20369",10,1955,"Female",,"Australia",1,,"museum_coord_37",142.1744417,-34.2033783,"Australia",1,"historical_checkpoint:data/CNOH_museum_samples_201125.rds","20369",10,1955,"Mildura (34 11 S, 142 09 E)",TRUE,TRUE,TRUE
"museum_batch_cn","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","Sample results_C&N",16,"11580_Breast","11580","11580","11580","Breast","Breast",,,"homogenate",0.248,"normalised_d15n",12.6297150151544,"museum_measurement_0094","region_missing_harmonized_to_homogenate",,"keep",,,,,,,12.6297150151544,TRUE,FALSE,FALSE,FALSE,"museum_meta_044",1,"45","Museums Victoria, Melbourne, Australia","Charadrius bicinctus","11580 - breast","Breast","Victoria, Australia","Port Phillip Bay, Queenscliff (38 16 S, 144 39 E)","Port Phillip Bay, Queenscliff (38 16 S, 144 39 E), Victoria, Australia","19/01/1884",1,1884,"Unknown",,"Australia",1,,"museum_coord_1",144.6601221,-38.2690339,"Australia",1,"historical_checkpoint:data/CNOH_museum_samples_201125.rds","19/01/1884",1,1884,"Port Phillip Bay, Queenscliff (38 16 S, 144 39 E)",TRUE,TRUE,TRUE
"museum_batch_cn","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","Sample results_C&N",16,"11580_Breast","11580","11580","11580","Breast","Breast",,,"homogenate",0.248,"normalised_d13c",-17.0141033040815,"museum_measurement_0095","region_missing_harmonized_to_homogenate",,"keep",,,,,,,-17.0141033040815,TRUE,FALSE,FALSE,FALSE,"museum_meta_044",1,"45","Museums Victoria, Melbourne, Australia","Charadrius bicinctus","11580 - breast","Breast","Victoria, Australia","Port Phillip Bay, Queenscliff (38 16 S, 144 39 E)","Port Phillip Bay, Queenscliff (38 16 S, 144 39 E), Victoria, Australia","19/01/1884",1,1884,"Unknown",,"Australia",1,,"museum_coord_1",144.6601221,-38.2690339,"Australia",1,"historical_checkpoint:data/CNOH_museum_samples_201125.rds","19/01/1884",1,1884,"Port Phillip Bay, Queenscliff (38 16 S, 144 39 E)",TRUE,TRUE,TRUE
