candidate_id,candidate_label,caution_level,validation_layer,split_id,repeat_id,fold_id,n_assessment,base_log_loss,uncertainty_log_loss,base_bal_accuracy,uncertainty_bal_accuracy,determinate_rate,indeterminate_rate,final_class_changed_rate,any_flip_rate,base_to_indeterminate_rate,mean_switch_rate,median_switch_rate,mean_class_support,mean_top_prob_shift,top_prob_shift_gt_0_05_rate
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat01__Fold3,Repeat01,Fold3,10,0.9181640817052925,0.9245311011502028,0.5555555555555556,0.5555555555555556,0.5,0.5,0,0.3,0.5,0.0064,0,0.9936,0.02076150345617455,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat01__Fold4,Repeat01,Fold4,10,0.9993207672636002,0.9968783332298307,0.4722222222222222,0.4722222222222222,0.5,0.5,0,0.7,0.5,0.1246,0.040999999999999995,0.8754,0.00193579133647564,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat01__Fold5,Repeat01,Fold5,10,0.9729967688606891,0.9783175890009685,0.4444444444444444,0.4444444444444444,0.1,0.9,0,0.3,0.9,0.039400000000000004,0,0.9606,7.725297265870901e-4,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat02__Fold1,Repeat02,Fold1,13,0.9699603117103399,0.9710507716383766,0.35000000000000003,0.35000000000000003,0.6153846153846154,0.38461538461538464,0,0.46153846153846156,0.38461538461538464,0.04984615384615385,0,0.9501538461538461,0.00357025127490606,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat02__Fold2,Repeat02,Fold2,13,0.8107079928492645,0.81415927792597,0.6666666666666666,0.6666666666666666,0.38461538461538464,0.6153846153846154,0,0.6923076923076923,0.6153846153846154,0.08138461538461539,0.002,0.9186153846153846,3.614938247742949e-4,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat02__Fold3,Repeat02,Fold3,10,1.0152373903971417,1.0127625499806903,0.4444444444444444,0.5555555555555556,0.1,0.9,0,0.3,0.9,0.0782,0,0.9226,3.715656191600747e-4,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat02__Fold4,Repeat02,Fold4,10,0.8865828636813642,0.8858648470298863,0.5,0.5,0.6,0.4,0,0.7,0.4,0.1722,0.067,0.8278,0.00101626808096055,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat02__Fold5,Repeat02,Fold5,10,1.0890582955614738,1.0890582955614738,0.33333333333333337,0.33333333333333337,0,1,0,0,1,0,0,1,0,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat03__Fold1,Repeat03,Fold1,13,1.129459008324491,1.1271047712855096,0.35000000000000003,0.35000000000000003,0.23076923076923078,0.7692307692307693,0,0.6923076923076923,0.7692307692307693,0.10953846153846154,0.02,0.8904615384615384,0.00199780687676709,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat03__Fold2,Repeat03,Fold2,13,0.877218142748249,0.876846296849754,0.5833333333333334,0.5833333333333334,0.6153846153846154,0.38461538461538464,0,0.7692307692307693,0.38461538461538464,0.09846153846153846,0.062,0.9015384615384615,0.0019626728905141,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat03__Fold3,Repeat03,Fold3,10,0.8041520920280737,0.808770639990185,0.7777777777777778,0.7777777777777778,0.3,0.7,0,0.5,0.7,0.0846,0.007,0.9154,5.260640921609938e-4,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat03__Fold4,Repeat03,Fold4,10,0.9985852444134306,0.9991813281200559,0.5555555555555556,0.5555555555555556,0,1,0,0.4,1,0.048,0,0.952,1.1201379712094672e-4,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat03__Fold5,Repeat03,Fold5,10,0.7727609909182439,0.7852618995745789,0.6666666666666666,0.6666666666666666,0.6,0.4,0,0.5,0.4,0.11579999999999999,0.025,0.8842,0.02778244598551538,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat04__Fold1,Repeat04,Fold1,13,0.9462025351511129,0.9503950306868674,0.41666666666666663,0.41666666666666663,0.07692307692307693,0.9230769230769231,0,0.6153846153846154,0.9230769230769231,0.11876923076923077,0.022,0.8812307692307693,9.526781188354816e-4,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat04__Fold2,Repeat04,Fold2,13,1.033556933347119,1.0285942267202837,0.5833333333333334,0.5833333333333334,0.8461538461538461,0.15384615384615385,0,0.6923076923076923,0.15384615384615385,0.05415384615384615,0.024,0.9458461538461539,0.00787591358485367,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat04__Fold3,Repeat04,Fold3,10,0.9836208785729336,0.9843572362121247,0.6666666666666666,0.6666666666666666,0,1,0,0.4,1,0.0888,0,0.9112,1.2770947936252552e-4,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat04__Fold4,Repeat04,Fold4,10,0.9431125997087706,0.9402862389088931,0.6666666666666666,0.6666666666666666,0.2,0.8,0,0.5,0.8,0.0296,0.001,0.9704,0.00265896798922632,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat04__Fold5,Repeat04,Fold5,10,0.883880731775268,0.8866405384550056,0.4722222222222222,0.4722222222222222,0.1,0.9,0,0.8,0.9,0.21,0.20199999999999999,0.79,1.7700103351392382e-5,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat05__Fold1,Repeat05,Fold1,13,0.9673709784739234,0.9670530485368649,0.5333333333333333,0.5333333333333333,0.46153846153846156,0.5384615384615384,0,0.46153846153846156,0.5384615384615384,0.023846153846153847,0,0.9761538461538461,0.01754994431425782,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat05__Fold2,Repeat05,Fold2,13,1.0579338149656536,1.058841678626158,0.43333333333333335,0.43333333333333335,0.38461538461538464,0.6153846153846154,0,0.46153846153846156,0.6153846153846154,0.13323076923076924,0,0.8667692307692307,0.00151099918821356,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat05__Fold3,Repeat05,Fold3,10,0.9701987605993816,0.973801533315369,0.4444444444444444,0.4444444444444444,0.7,0.3,0,0.7,0.3,0.07200000000000001,0.019,0.928,0.00211264029915891,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat05__Fold4,Repeat05,Fold4,10,1.0178524144943797,1.0190102863836752,0.4444444444444444,0.4444444444444444,0,1,0,0.3,1,0.017599999999999998,0,0.9824,5.56023031617614e-5,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat05__Fold5,Repeat05,Fold5,10,0.9122328931098471,0.912381991665616,0.7777777777777778,0.7777777777777778,0,1,0,0.5,1,0.0612,0.001,0.9388,0.00286642718172802,0
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,repeated_stratified_cv,Repeat06__Fold1,Repeat06,Fold1,13,0.9457352150873376,0.9483604705359028,0.5833333333333334,0.5833333333333334,0,1,0,0.38461538461538464,1,0.08338461538461538,0,0.9166153846153846,6.872475714587711e-4,0
