validation_layer,split_id,n_assessment,n_sites_assessment,assessment_sites,candidate_id,candidate_label,model_type,candidate_group,caution_level,fit_status,n_analysis,log_loss,balanced_accuracy,accuracy,brier,selected_lambda,ece,calibration_intercept,calibration_slope,mean_top_prob,weak_support_rate,indeterminate_rate,au_sensitivity,au_specificity,au_ppv,au_npv,predictors_used,fit_message
leave_one_site_out_cv,Site__Rangipo.Desert,3,1,Rangipo Desert,benchmark_r2c_collapsed_au_non_au,Benchmark: R2 C collapsed to AU vs non_AU,collapsed_multiclass_benchmark,collapsed_3class_benchmark,collapsed_from_siteaware_direct_rung2,ok,53,0.7907254559109745,0,0,0.2985745508915041,NA,0.5460996709104875,-23.7522672935908,2.488570230003386e-16,0.5460996709104875,0,1,NA,0,0,NA,collapsed_3class_probabilities_to_binary,NA
leave_one_site_out_cv,Site__Tasman.River,13,1,Tasman River,benchmark_r2c_collapsed_au_non_au,Benchmark: R2 C collapsed to AU vs non_AU,collapsed_multiclass_benchmark,collapsed_3class_benchmark,collapsed_from_siteaware_direct_rung2,ok,43,1.6801735110451665,0.5,0.15384615384615385,0.6272185317266138,NA,0.7040157296353273,3.5028639178610956,-56.56730018703954,0.8578618834814812,0,0,0,1,NA,0.15384615384615385,collapsed_3class_probabilities_to_binary,NA
leave_one_site_out_cv,Site__Te.Anau,4,1,Te Anau,benchmark_r2c_collapsed_au_non_au,Benchmark: R2 C collapsed to AU vs non_AU,collapsed_multiclass_benchmark,collapsed_3class_benchmark,collapsed_from_siteaware_direct_rung2,ok,52,0.5170804979950525,0.5,0.75,0.1692171359800741,NA,0.18622189345739093,-0.33777389699339044,5.539072411458762,0.6830334790501297,0,1,0,1,NA,0.75,collapsed_3class_probabilities_to_binary,NA
leave_one_site_out_cv,Site__Tiwai.Point,7,1,Tiwai Point,benchmark_r2c_collapsed_au_non_au,Benchmark: R2 C collapsed to AU vs non_AU,collapsed_multiclass_benchmark,collapsed_3class_benchmark,collapsed_from_siteaware_direct_rung2,ok,49,0.45028937070593067,1,1,0.13199719102345972,NA,0.36156348550163153,-23.998376291907,-1.3055538148267649e-14,0.6384365144983685,0,1,NA,1,NA,1,collapsed_3class_probabilities_to_binary,NA
blocked_site_cv,Fold1,19,2,Motueka Spit|Tasman River,benchmark_r2s2_collapsed_au_non_au,Benchmark: R2 S2 collapsed to AU vs non_AU,collapsed_multiclass_benchmark,collapsed_3class_benchmark,collapsed_from_siteaware_staged_rung2,ok,37,0.9928953875708886,0.5,0.42105263157894735,0.3769182618445455,NA,0.3984238991876164,1.8582152059883672,8.697806420878223,0.8194765307665638,0,0.3684210526315789,0,1,NA,0.42105263157894735,collapsed_3class_probabilities_to_binary,NA
blocked_site_cv,Fold2,13,2,Kaitorete|Rangipo Desert,benchmark_r2s2_collapsed_au_non_au,Benchmark: R2 S2 collapsed to AU vs non_AU,collapsed_multiclass_benchmark,collapsed_3class_benchmark,collapsed_from_siteaware_staged_rung2,ok,43,0.6105953145464358,0.45,0.6923076923076923,0.21216648526778398,NA,0.18177035196822827,-0.43795242658561767,-0.6279731999089243,0.6918205286162499,0,0.9230769230769231,0,0.9,0,0.75,collapsed_3class_probabilities_to_binary,NA
blocked_site_cv,Fold3,12,4,Cass River|Napier|Pisa Range|Tiwai Point,benchmark_r2s2_collapsed_au_non_au,Benchmark: R2 S2 collapsed to AU vs non_AU,collapsed_multiclass_benchmark,collapsed_3class_benchmark,collapsed_from_siteaware_staged_rung2,ok,44,0.4708093223765933,0.5,0.8333333333333334,0.14639096095471463,NA,0.16981699713322423,-0.7462202914447152,3.5974449909528805,0.7049805152484331,0,1,0,1,NA,0.8333333333333334,collapsed_3class_probabilities_to_binary,NA
blocked_site_cv,Fold4,12,3,Kaikoura|Porters Beach|Te Anau,benchmark_r2s2_collapsed_au_non_au,Benchmark: R2 S2 collapsed to AU vs non_AU,collapsed_multiclass_benchmark,collapsed_3class_benchmark,collapsed_from_siteaware_staged_rung2,ok,44,0.5068830199941967,0.5,0.9166666666666666,0.1593144444273184,NA,0.2877856037072938,-1.7758547602924657,-8487.370176668139,0.6542635947407353,0,1,0,1,NA,0.9166666666666666,collapsed_3class_probabilities_to_binary,NA
leave_one_site_out_cv,Site__Cass.River,1,1,Cass River,benchmark_r2s2_collapsed_au_non_au,Benchmark: R2 S2 collapsed to AU vs non_AU,collapsed_multiclass_benchmark,collapsed_3class_benchmark,collapsed_from_siteaware_staged_rung2,ok,55,2.3957724676732624,0,0,0.8260950687475843,NA,0.9088977218299011,24.866318315514782,NA,0.9088977218299011,0,0,0,NA,NA,0,collapsed_3class_probabilities_to_binary,NA
leave_one_site_out_cv,Site__Kaikoura,6,1,Kaikoura,benchmark_r2s2_collapsed_au_non_au,Benchmark: R2 S2 collapsed to AU vs non_AU,collapsed_multiclass_benchmark,collapsed_3class_benchmark,collapsed_from_siteaware_staged_rung2,ok,50,0.43183666416632005,1,1,0.12447832067012374,NA,0.34809975730647524,-23.941011634885953,-1.144067210246514e-14,0.6519002426935246,0,1,NA,1,NA,1,collapsed_3class_probabilities_to_binary,NA
leave_one_site_out_cv,Site__Kaitorete,10,1,Kaitorete,benchmark_r2s2_collapsed_au_non_au,Benchmark: R2 S2 collapsed to AU vs non_AU,collapsed_multiclass_benchmark,collapsed_3class_benchmark,collapsed_from_siteaware_staged_rung2,ok,46,0.5921783216100712,0.5,0.7,0.20095107281043528,NA,0.07267299520694102,0.4056771878861138,0.9460532637931842,0.772672995206941,0,0.5,0,1,NA,0.7,collapsed_3class_probabilities_to_binary,NA
leave_one_site_out_cv,Site__Motueka.Spit,6,1,Motueka Spit,benchmark_r2s2_collapsed_au_non_au,Benchmark: R2 S2 collapsed to AU vs non_AU,collapsed_multiclass_benchmark,collapsed_3class_benchmark,collapsed_from_siteaware_staged_rung2,ok,50,0.2279660689440368,1,1,0.04176890145332447,NA,0.20366591352452584,-23.20131830064017,1.4825077216072693e-15,0.7963340864754742,0,0.6666666666666666,NA,1,NA,1,collapsed_3class_probabilities_to_binary,NA
leave_one_site_out_cv,Site__Napier,3,1,Napier,benchmark_r2s2_collapsed_au_non_au,Benchmark: R2 S2 collapsed to AU vs non_AU,collapsed_multiclass_benchmark,collapsed_3class_benchmark,collapsed_from_siteaware_staged_rung2,ok,53,0.3310966975906088,1,1,0.0812445838598461,NA,0.2797739707454974,-22.617903236989154,1.2227911372298511e-14,0.7202260292545026,0,1,NA,1,NA,1,collapsed_3class_probabilities_to_binary,NA
