candidate_id,candidate_label,caution_level,validation_layer,split_id,repeat_id,fold_id,ring,coord_group,longitude_capture,latitude_capture,truth,resident,NZ migrant,AU migrant,base_class,uncertainty_prob_resident,uncertainty_prob_NZ_migrant,uncertainty_prob_AU_migrant,uncertainty_class,class_support,top_class_mean_prob,top_class_prob_q10,top_class_prob_q90,any_draw_class_flip,switch_rate_from_base,top_prob_base,top_prob_mean,top_prob_abs_shift,indeterminate,operational_call,final_class_changed
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,blocked_coordinate_cv,Fold1,NA,Fold1,CP19907,"167.746751,-45.414278",167.746751,-45.414278,resident,0.4090909090909091,0.29545454545454547,0.29545454545454547,resident,0.4090909090909091,0.29545454545454547,0.29545454545454547,resident,1,0.4090909090909091,0.4090909090909091,0.4090909090909091,FALSE,0,0.4090909090909091,0.4090909090909091,NA,TRUE,indeterminate,FALSE
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,blocked_coordinate_cv,Fold1,NA,Fold1,CP9059,"173.662786,-42.413422",173.662786,-42.413422,resident,0.4090909090909091,0.29545454545454547,0.29545454545454547,resident,0.4090909090909091,0.29545454545454547,0.29545454545454547,resident,1,0.4090909090909091,0.4090909090909091,0.4090909090909091,FALSE,0,0.4090909090909091,0.4090909090909091,NA,TRUE,indeterminate,FALSE
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,blocked_coordinate_cv,Fold1,NA,Fold1,CP16409,"172.431853,-43.845691",172.431853,-43.845691,resident,0.636624696942634,0.20575980582465442,0.1576154972327115,resident,0.6148921302773235,0.21458234913717672,0.17052552058549977,resident,1,0.6148921302773235,0.582994516496981,0.639570870745399,FALSE,0,0.636624696942634,0.6148921302773235,0.021732566665310538,FALSE,resident,FALSE
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,blocked_coordinate_cv,Fold1,NA,Fold1,CP16446,"172.397899,-43.851742",172.397899,-43.851742,AU migrant,0.45890193620476927,0.3467585582885534,0.1943395055066774,resident,0.4606637931598057,0.34550423176003237,0.19383197508016195,resident,0.972,0.4606637931598057,0.41287889132508493,0.510310641502313,TRUE,0.028,0.45890193620476927,0.4606637931598057,NA,TRUE,indeterminate,FALSE
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,blocked_coordinate_cv,Fold1,NA,Fold1,CP16536,"170.144062,-43.736643",170.144062,-43.736643,NZ migrant,0.21809317679694093,0.3186803753176535,0.4632264478854055,AU migrant,0.21794236703977685,0.31841654011791953,0.46364109284230365,AU migrant,0.996,0.46364109284230365,0.4197132428708443,0.5085310660424508,TRUE,0.004,0.4632264478854055,0.46364109284230365,NA,TRUE,indeterminate,FALSE
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,blocked_coordinate_cv,Fold1,NA,Fold1,CP16641,"173.011986,-40.992659",173.011986,-40.992659,NZ migrant,0.474110672050322,0.3353806103366444,0.19050871761303362,resident,0.47372091699138785,0.3345655367437479,0.19171354626486428,resident,0.994,0.47372091699138785,0.4271896098218161,0.5167211103076772,TRUE,0.006,0.474110672050322,0.47372091699138785,NA,TRUE,indeterminate,FALSE
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,blocked_coordinate_cv,Fold1,NA,Fold1,CP16655,"170.144062,-43.736643",170.144062,-43.736643,AU migrant,0.3809487773995143,0.17857527500270295,0.44047594759778275,AU migrant,0.3823066242048772,0.17838269179125157,0.4393106840038712,AU migrant,0.762,0.4393106840038712,0.38622327219905067,0.49527005020700243,TRUE,0.238,0.44047594759778275,0.4393106840038712,NA,TRUE,indeterminate,FALSE
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,blocked_coordinate_cv,Fold1,NA,Fold1,CP16953,"175.700161037967,-39.3611319735646",175.700161037967,-39.3611319735646,NZ migrant,0.09285093163333,0.5056071409290744,0.40154192743759565,NZ migrant,0.09404595537312545,0.5052895006133287,0.40066454401354584,NZ migrant,0.958,0.5052895006133287,0.46772709743421786,0.5438269132282777,TRUE,0.042,0.5056071409290744,0.5052895006133287,NA,FALSE,NZ migrant,FALSE
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,blocked_coordinate_cv,Fold1,NA,Fold1,CP16990,"176.930825,-39.575394",176.930825,-39.575394,NZ migrant,0.4546322808700299,0.3772999525451775,0.16806776658479244,resident,0.45420163436711547,0.3772070672370441,0.16859129839584042,resident,0.898,0.45420163436711547,0.403187096170202,0.4997378875501011,TRUE,0.102,0.4546322808700299,0.45420163436711547,NA,TRUE,indeterminate,FALSE
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,blocked_coordinate_cv,Fold1,NA,Fold1,CP19312,"170.145122,-43.729755",170.145122,-43.729755,AU migrant,0.2582247656356055,0.44685543572041503,0.2949197986439795,NZ migrant,0.25774634533524526,0.4381049493253812,0.3041487053393736,NZ migrant,0.998,0.4381049493253812,0.41052130405774984,0.46095889556052777,TRUE,0.002,0.44685543572041503,0.4381049493253812,NA,TRUE,indeterminate,FALSE
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,blocked_coordinate_cv,Fold1,NA,Fold1,CP19346,"172.431853,-43.845691",172.431853,-43.845691,resident,0.49451458950532223,0.3105726528387352,0.19491275765594254,resident,0.491361343234698,0.3053634569967763,0.2032751997685257,resident,0.998,0.491361343234698,0.43836723064502936,0.5393598843558275,TRUE,0.002,0.49451458950532223,0.491361343234698,NA,TRUE,indeterminate,FALSE
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,blocked_coordinate_cv,Fold1,NA,Fold1,CP19366,"170.144062,-43.736643",170.144062,-43.736643,AU migrant,0.18841196945272837,0.34420128584498244,0.4673867447022893,AU migrant,0.18912652878704556,0.34296028255489674,0.4679131886580577,AU migrant,0.99,0.4679131886580577,0.4211985841708164,0.512812790182058,TRUE,0.01,0.4673867447022893,0.4679131886580577,NA,TRUE,indeterminate,FALSE
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,blocked_coordinate_cv,Fold1,NA,Fold1,CP19907,"167.746751,-45.414278",167.746751,-45.414278,resident,0.3801014300127117,0.20908094341810296,0.41081762656918536,AU migrant,0.3813402476524225,0.20867123750511005,0.40998851484246746,AU migrant,0.658,0.40998851484246746,0.3590094606178466,0.45701309645510163,TRUE,0.342,0.41081762656918536,0.40998851484246746,NA,TRUE,indeterminate,FALSE
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,blocked_coordinate_cv,Fold1,NA,Fold1,CP9059,"173.662786,-42.413422",173.662786,-42.413422,resident,0.48865291739353184,0.21682431483059092,0.2945227677758773,resident,0.48951483328830503,0.2165355199826927,0.2939496467290023,resident,0.994,0.48951483328830503,0.43592789692447553,0.5452593263934599,TRUE,0.006,0.48865291739353184,0.48951483328830503,NA,TRUE,indeterminate,FALSE
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,blocked_coordinate_cv,Fold2,NA,Fold2,CP16140,"173.667221,-42.413402",173.667221,-42.413402,NZ migrant,0.39999999999999997,0.3111111111111111,0.2888888888888889,resident,0.39999999999999997,0.3111111111111111,0.2888888888888889,resident,1,0.39999999999999997,0.39999999999999997,0.39999999999999997,FALSE,0,0.39999999999999997,0.39999999999999997,0,TRUE,indeterminate,FALSE
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,blocked_coordinate_cv,Fold2,NA,Fold2,CP16501,"173.031797,-41.120263",173.031797,-41.120263,resident,0.39999999999999997,0.3111111111111111,0.2888888888888889,resident,0.39999999999999997,0.3111111111111111,0.2888888888888889,resident,1,0.39999999999999997,0.39999999999999997,0.39999999999999997,FALSE,0,0.39999999999999997,0.39999999999999997,NA,TRUE,indeterminate,FALSE
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,blocked_coordinate_cv,Fold2,NA,Fold2,CP16529,"170.48481,-43.880201",170.48481,-43.880201,AU migrant,0.39999999999999997,0.3111111111111111,0.2888888888888889,resident,0.39999999999999997,0.3111111111111111,0.2888888888888889,resident,1,0.39999999999999997,0.39999999999999997,0.39999999999999997,FALSE,0,0.39999999999999997,0.39999999999999997,NA,TRUE,indeterminate,FALSE
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,blocked_coordinate_cv,Fold2,NA,Fold2,CP16533,"170.143316,-43.733096",170.143316,-43.733096,AU migrant,0.39999999999999997,0.3111111111111111,0.2888888888888889,resident,0.39999999999999997,0.3111111111111111,0.2888888888888889,resident,1,0.39999999999999997,0.39999999999999997,0.39999999999999997,FALSE,0,0.39999999999999997,0.39999999999999997,NA,TRUE,indeterminate,FALSE
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,blocked_coordinate_cv,Fold2,NA,Fold2,CP16609,"173.667221,-42.413402",173.667221,-42.413402,NZ migrant,0.39999999999999997,0.3111111111111111,0.2888888888888889,resident,0.39999999999999997,0.3111111111111111,0.2888888888888889,resident,1,0.39999999999999997,0.39999999999999997,0.39999999999999997,FALSE,0,0.39999999999999997,0.39999999999999997,NA,TRUE,indeterminate,FALSE
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,blocked_coordinate_cv,Fold2,NA,Fold2,CP16652,"173.031797,-41.120263",173.031797,-41.120263,resident,0.39999999999999997,0.3111111111111111,0.2888888888888889,resident,0.39999999999999997,0.3111111111111111,0.2888888888888889,resident,1,0.39999999999999997,0.39999999999999997,0.39999999999999997,FALSE,0,0.39999999999999997,0.39999999999999997,NA,TRUE,indeterminate,FALSE
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,blocked_coordinate_cv,Fold2,NA,Fold2,CP16945,"175.702629005536,-39.379794029519",175.702629005536,-39.379794029519,NZ migrant,0.39999999999999997,0.3111111111111111,0.2888888888888889,resident,0.39999999999999997,0.3111111111111111,0.2888888888888889,resident,1,0.39999999999999997,0.39999999999999997,0.39999999999999997,FALSE,0,0.39999999999999997,0.39999999999999997,NA,TRUE,indeterminate,FALSE
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,blocked_coordinate_cv,Fold2,NA,Fold2,CP19314,"170.144119,-43.736765",170.144119,-43.736765,AU migrant,0.39999999999999997,0.3111111111111111,0.2888888888888889,resident,0.39999999999999997,0.3111111111111111,0.2888888888888889,resident,1,0.39999999999999997,0.39999999999999997,0.39999999999999997,FALSE,0,0.39999999999999997,0.39999999999999997,NA,TRUE,indeterminate,FALSE
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,blocked_coordinate_cv,Fold2,NA,Fold2,CP19368,"173.0307,-41.11812",173.0307,-41.11812,AU migrant,0.39999999999999997,0.3111111111111111,0.2888888888888889,resident,0.39999999999999997,0.3111111111111111,0.2888888888888889,resident,1,0.39999999999999997,0.39999999999999997,0.39999999999999997,FALSE,0,0.39999999999999997,0.39999999999999997,NA,TRUE,indeterminate,FALSE
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,blocked_coordinate_cv,Fold2,NA,Fold2,CP19371,"173.031797,-41.120263",173.031797,-41.120263,resident,0.39999999999999997,0.3111111111111111,0.2888888888888889,resident,0.39999999999999997,0.3111111111111111,0.2888888888888889,resident,1,0.39999999999999997,0.39999999999999997,0.39999999999999997,FALSE,0,0.39999999999999997,0.39999999999999997,NA,TRUE,indeterminate,FALSE
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,blocked_coordinate_cv,Fold2,NA,Fold2,CP19923,"168.433515,-46.606197",168.433515,-46.606197,resident,0.39999999999999997,0.3111111111111111,0.2888888888888889,resident,0.39999999999999997,0.3111111111111111,0.2888888888888889,resident,1,0.39999999999999997,0.39999999999999997,0.39999999999999997,FALSE,0,0.39999999999999997,0.39999999999999997,NA,TRUE,indeterminate,FALSE
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,blocked_coordinate_cv,Fold2,NA,Fold2,CP16140,"173.667221,-42.413402",173.667221,-42.413402,NZ migrant,0.37315594325757456,0.33695296259665847,0.2898910941457669,resident,0.3729167707420202,0.337023124272503,0.2900601049854768,resident,0.946,0.3729167707420202,0.3514702842411298,0.3938518636602658,TRUE,0.054,0.37315594325757456,0.3729167707420202,2.3917251555438668e-4,TRUE,indeterminate,FALSE
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,blocked_coordinate_cv,Fold2,NA,Fold2,CP16501,"173.031797,-41.120263",173.031797,-41.120263,resident,0.4423119936442872,0.351469923718068,0.20621808263764477,resident,0.44243891917928396,0.35028004055793593,0.20728104026278008,resident,0.996,0.44243891917928396,0.41768933904082056,0.466620614994571,TRUE,0.004,0.4423119936442872,0.44243891917928396,NA,TRUE,indeterminate,FALSE
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,blocked_coordinate_cv,Fold2,NA,Fold2,CP16529,"170.48481,-43.880201",170.48481,-43.880201,AU migrant,0.26625717962071893,0.47875563990566705,0.25498718047361413,NZ migrant,0.2664574447281204,0.47860541091733055,0.25493714435454906,NZ migrant,1,0.47860541091733055,0.4579649399668567,0.4997909761967449,FALSE,0,0.47875563990566705,0.47860541091733055,NA,TRUE,indeterminate,FALSE
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,blocked_coordinate_cv,Fold2,NA,Fold2,CP16533,"170.143316,-43.733096",170.143316,-43.733096,AU migrant,0.37886822454793895,0.29983283836290947,0.3212989370891515,resident,0.3782730176519693,0.3001216888172429,0.3216052935307878,resident,0.968,0.3782730176519693,0.35544229113528947,0.39996797294367586,TRUE,0.032,0.37886822454793895,0.3782730176519693,NA,TRUE,indeterminate,FALSE
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,blocked_coordinate_cv,Fold2,NA,Fold2,CP16609,"173.667221,-42.413402",173.667221,-42.413402,NZ migrant,0.45300217997790593,0.2912741049027794,0.25572371511931474,resident,0.4539026520782766,0.2910475764306645,0.25504977149105895,resident,1,0.4539026520782766,0.4315565460850535,0.4755665280412672,FALSE,0,0.45300217997790593,0.4539026520782766,NA,TRUE,indeterminate,FALSE
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,blocked_coordinate_cv,Fold2,NA,Fold2,CP16652,"173.031797,-41.120263",173.031797,-41.120263,resident,0.43781427981241416,0.37458546015737226,0.18760026003021352,resident,0.43429106436405024,0.37373389738888346,0.19197503824706627,resident,0.986,0.43429106436405024,0.41176319210802875,0.45293739435059,TRUE,0.014,0.43781427981241416,0.43429106436405024,NA,TRUE,indeterminate,FALSE
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,blocked_coordinate_cv,Fold2,NA,Fold2,CP16945,"175.702629005536,-39.379794029519",175.702629005536,-39.379794029519,NZ migrant,0.2334360513603307,0.40931297423222013,0.3572509744074492,NZ migrant,0.23345078706211023,0.4087812206696483,0.35776799226824146,NZ migrant,0.962,0.4087812206696483,0.38899313929621343,0.42986825243582144,TRUE,0.038,0.40931297423222013,0.4087812206696483,NA,TRUE,indeterminate,FALSE
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,blocked_coordinate_cv,Fold2,NA,Fold2,CP19314,"170.144119,-43.736765",170.144119,-43.736765,AU migrant,0.39893675637120785,0.26166284536680073,0.3394003982619915,resident,0.39913966951497487,0.2614440801647749,0.33941625032025025,resident,0.964,0.39913966951497487,0.3749415125635067,0.4234397076073314,TRUE,0.036,0.39893675637120785,0.39913966951497487,NA,TRUE,indeterminate,FALSE
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,blocked_coordinate_cv,Fold2,NA,Fold2,CP19368,"173.0307,-41.11812",173.0307,-41.11812,AU migrant,0.3571733203523155,0.26102769252599184,0.38179898712169275,AU migrant,0.3564985745676671,0.2617352656965512,0.3817661597357817,AU migrant,0.794,0.3817661597357817,0.36215749120417573,0.402062074651157,TRUE,0.206,0.38179898712169275,0.3817661597357817,NA,TRUE,indeterminate,FALSE
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,blocked_coordinate_cv,Fold2,NA,Fold2,CP19371,"173.031797,-41.120263",173.031797,-41.120263,resident,0.3752263243537855,0.40388861068861515,0.2208850649575994,NZ migrant,0.3763117149919513,0.4034420797355802,0.22024620527246846,NZ migrant,0.826,0.4034420797355802,0.3875718271992426,0.4190049249842021,TRUE,0.174,0.40388861068861515,0.4034420797355802,NA,TRUE,indeterminate,FALSE
r2_c_breast_cnh_plus_paired_contrast,Rung 2 C: Breast C/N/H + paired contrasts,primary_h_proxy_variance_high_caution,blocked_coordinate_cv,Fold2,NA,Fold2,CP19923,"168.433515,-46.606197",168.433515,-46.606197,resident,0.531480427276883,0.21789035086494848,0.2506292218581685,resident,0.526006657280168,0.21913896288938284,0.2548543798304492,resident,1,0.526006657280168,0.5065815894244137,0.5413838991679392,FALSE,0,0.531480427276883,0.526006657280168,NA,FALSE,resident,FALSE
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,blocked_coordinate_cv,Fold3,NA,Fold3,04258275,"167.744617,-45.414383",167.744617,-45.414383,AU migrant,0.4,0.28888888888888886,0.3111111111111111,resident,0.4,0.28888888888888886,0.3111111111111111,resident,1,0.4,0.4,0.4,FALSE,0,0.4,0.4,0,TRUE,indeterminate,FALSE
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,blocked_coordinate_cv,Fold3,NA,Fold3,CP16470,"173.663729,-42.413163",173.663729,-42.413163,resident,0.4,0.28888888888888886,0.3111111111111111,resident,0.4,0.28888888888888886,0.3111111111111111,resident,1,0.4,0.4,0.4,FALSE,0,0.4,0.4,NA,TRUE,indeterminate,FALSE
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,blocked_coordinate_cv,Fold3,NA,Fold3,CP16534,"170.145302,-43.731722",170.145302,-43.731722,AU migrant,0.4,0.28888888888888886,0.3111111111111111,resident,0.4,0.28888888888888886,0.3111111111111111,resident,1,0.4,0.4,0.4,FALSE,0,0.4,0.4,NA,TRUE,indeterminate,FALSE
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,blocked_coordinate_cv,Fold3,NA,Fold3,CP16627,"172.684973,-43.82787",172.684973,-43.82787,resident,0.4,0.28888888888888886,0.3111111111111111,resident,0.4,0.28888888888888886,0.3111111111111111,resident,1,0.4,0.4,0.4,FALSE,0,0.4,0.4,NA,TRUE,indeterminate,FALSE
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,blocked_coordinate_cv,Fold3,NA,Fold3,CP16628,"172.684973,-43.82787",172.684973,-43.82787,resident,0.4,0.28888888888888886,0.3111111111111111,resident,0.4,0.28888888888888886,0.3111111111111111,resident,1,0.4,0.4,0.4,FALSE,0,0.4,0.4,NA,TRUE,indeterminate,FALSE
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,blocked_coordinate_cv,Fold3,NA,Fold3,CP16958,"176.92653497681,-39.5726949814707",176.92653497681,-39.5726949814707,NZ migrant,0.4,0.28888888888888886,0.3111111111111111,resident,0.4,0.28888888888888886,0.3111111111111111,resident,1,0.4,0.4,0.4,FALSE,0,0.4,0.4,NA,TRUE,indeterminate,FALSE
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,blocked_coordinate_cv,Fold3,NA,Fold3,CP19350,"172.591216,-43.832075",172.591216,-43.832075,NZ migrant,0.4,0.28888888888888886,0.3111111111111111,resident,0.4,0.28888888888888886,0.3111111111111111,resident,1,0.4,0.4,0.4,FALSE,0,0.4,0.4,NA,TRUE,indeterminate,FALSE
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,blocked_coordinate_cv,Fold3,NA,Fold3,CP19360,"173.030661,-41.11765",173.030661,-41.11765,NZ migrant,0.4,0.28888888888888886,0.3111111111111111,resident,0.4,0.28888888888888886,0.3111111111111111,resident,1,0.4,0.4,0.4,FALSE,0,0.4,0.4,NA,TRUE,indeterminate,FALSE
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,blocked_coordinate_cv,Fold3,NA,Fold3,CP19365,"170.143352,-43.73679",170.143352,-43.73679,AU migrant,0.4,0.28888888888888886,0.3111111111111111,resident,0.4,0.28888888888888886,0.3111111111111111,resident,1,0.4,0.4,0.4,FALSE,0,0.4,0.4,NA,TRUE,indeterminate,FALSE
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,blocked_coordinate_cv,Fold3,NA,Fold3,CP19915,"168.430146,-46.605879",168.430146,-46.605879,NZ migrant,0.4,0.28888888888888886,0.3111111111111111,resident,0.4,0.28888888888888886,0.3111111111111111,resident,1,0.4,0.4,0.4,FALSE,0,0.4,0.4,NA,TRUE,indeterminate,FALSE
r2_a_breast_cn,Rung 2 A: Breast-only C/N,baseline_cn_benchmark,blocked_coordinate_cv,Fold3,NA,Fold3,CP19983,"167.744617,-45.414383",167.744617,-45.414383,resident,0.4,0.28888888888888886,0.3111111111111111,resident,0.4,0.28888888888888886,0.3111111111111111,resident,1,0.4,0.4,0.4,FALSE,0,0.4,0.4,NA,TRUE,indeterminate,FALSE
