"assay_row_id","source_branch","source_file","source_sheet","source_sheet_row","sample_id_raw","sample_id_base","ring","feather_type_raw","feather_type","is_repeat_assay","amount_mg","cn_mass_ratio","isotope","raw_value","measurement_id","source_phenotype_row_ids","source_phenotype_row_count","sample_identifier_examples","sex","tag_id_adjusted","tag_id_raw_examples","status","status_bin","migratory_status_comment","longitude_capture","latitude_capture","status_known","assay_qc_decision_id","assay_qc_action","assay_qc_reason","assay_qc_evidence_source","assay_qc_decision_class","assay_qc_rule_basis","assay_qc_notes","assay_qc_repeat_pair_detected","assay_qc_repeat_detection_sources","assay_qc_repeat_detection_pattern","assay_qc_repeat_resolution_status","assay_qc_audit_retained","assay_qc_excluded_by_lab_instruction","assay_qc_contributes_to_model_value","assay_qc_model_value_method","assay_qc_model_source_rows","assay_qc_strict_row_action","assay_qc_sensitivity_row_action","assay_qc_sensitivity_selected_source_row","assay_qc_sensitivity_selected_value","qc_adjudicated_value","value","audit_value","strict_value","sensitivity_value","included_in_canonical","included_in_strict","included_in_sensitivity","assay_qc_explicit","assay_qc_value_changed","assay_qc_value_excluded","assay_qc_manual_review_pending","assay_qc_manual_review_reason","assay_qc_manual_review_notes"
"live_assay_0072","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",83,"CP16815_2024-10-10_breast feather","CP16815_2024-10-10_breast feather","CP16815","breast","Breast",FALSE,0.223,3.45153596485853,"normalised_d15n",10.336486782594,"live_measurement_0143","live_pheno_011|live_pheno_028",2,"CP16815_2024-10-10","M","266412","266412","AU migrant","migrant","PTT revealed this bird migrating to the mouth of the Manning River, New South Wales (arrival: May 29) - after breeding season it staged at the Clutha River Mouth April 23 to May 20.",170.143369,-43.736814,TRUE,,"keep",,,,,,FALSE,,,,TRUE,FALSE,TRUE,"single_raw","83","include","include",,,,10.336486782594,10.336486782594,10.336486782594,10.336486782594,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,
"live_assay_0072","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",83,"CP16815_2024-10-10_breast feather","CP16815_2024-10-10_breast feather","CP16815","breast","Breast",FALSE,0.223,3.45153596485853,"normalised_d13c",-11.5019399887621,"live_measurement_0144","live_pheno_011|live_pheno_028",2,"CP16815_2024-10-10","M","266412","266412","AU migrant","migrant","PTT revealed this bird migrating to the mouth of the Manning River, New South Wales (arrival: May 29) - after breeding season it staged at the Clutha River Mouth April 23 to May 20.",170.143369,-43.736814,TRUE,,"keep",,,,,,FALSE,,,,TRUE,FALSE,TRUE,"single_raw","83","include","include",,,,-11.5019399887621,-11.5019399887621,-11.5019399887621,-11.5019399887621,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,
"live_assay_0073","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",84,"CP16815_2024-10-10_primary feather","CP16815_2024-10-10_primary feather","CP16815","primary","Primary",FALSE,0.237,3.49483567242185,"normalised_d15n",3.38283743018004,"live_measurement_0145","live_pheno_011|live_pheno_028",2,"CP16815_2024-10-10","M","266412","266412","AU migrant","migrant","PTT revealed this bird migrating to the mouth of the Manning River, New South Wales (arrival: May 29) - after breeding season it staged at the Clutha River Mouth April 23 to May 20.",170.143369,-43.736814,TRUE,,"keep",,,,,,FALSE,,,,TRUE,FALSE,TRUE,"single_raw","84","include","include",,,,3.38283743018004,3.38283743018004,3.38283743018004,3.38283743018004,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,
"live_assay_0073","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",84,"CP16815_2024-10-10_primary feather","CP16815_2024-10-10_primary feather","CP16815","primary","Primary",FALSE,0.237,3.49483567242185,"normalised_d13c",-22.1190010157748,"live_measurement_0146","live_pheno_011|live_pheno_028",2,"CP16815_2024-10-10","M","266412","266412","AU migrant","migrant","PTT revealed this bird migrating to the mouth of the Manning River, New South Wales (arrival: May 29) - after breeding season it staged at the Clutha River Mouth April 23 to May 20.",170.143369,-43.736814,TRUE,,"keep",,,,,,FALSE,,,,TRUE,FALSE,TRUE,"single_raw","84","include","include",,,,-22.1190010157748,-22.1190010157748,-22.1190010157748,-22.1190010157748,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,
"live_assay_0074","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",85,"CP16906_2024-10-08_breast feather","CP16906_2024-10-08_breast feather","CP16906","breast","Breast",FALSE,0.275,3.32597487741899,"normalised_d15n",13.1400023297407,"live_measurement_0147","live_pheno_079|live_pheno_101",2,"CP16906_2024-10-08","F",,,"resident","resident","Ailsa observation",173.681912,-42.392022,TRUE,,"keep",,,,,,FALSE,,,,TRUE,FALSE,TRUE,"single_raw","85","include","include",,,,13.1400023297407,13.1400023297407,13.1400023297407,13.1400023297407,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,
"live_assay_0074","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",85,"CP16906_2024-10-08_breast feather","CP16906_2024-10-08_breast feather","CP16906","breast","Breast",FALSE,0.275,3.32597487741899,"normalised_d13c",-16.5028394162731,"live_measurement_0148","live_pheno_079|live_pheno_101",2,"CP16906_2024-10-08","F",,,"resident","resident","Ailsa observation",173.681912,-42.392022,TRUE,,"keep",,,,,,FALSE,,,,TRUE,FALSE,TRUE,"single_raw","85","include","include",,,,-16.5028394162731,-16.5028394162731,-16.5028394162731,-16.5028394162731,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,
"live_assay_0075","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",86,"CP16906_2024-10-08_primary feather","CP16906_2024-10-08_primary feather","CP16906","primary","Primary",FALSE,0.205,3.46009977035282,"normalised_d15n",15.2595855384279,"live_measurement_0149","live_pheno_079|live_pheno_101",2,"CP16906_2024-10-08","F",,,"resident","resident","Ailsa observation",173.681912,-42.392022,TRUE,,"keep",,,,,,FALSE,,,,TRUE,FALSE,TRUE,"single_raw","86","include","include",,,,15.2595855384279,15.2595855384279,15.2595855384279,15.2595855384279,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,
"live_assay_0075","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",86,"CP16906_2024-10-08_primary feather","CP16906_2024-10-08_primary feather","CP16906","primary","Primary",FALSE,0.205,3.46009977035282,"normalised_d13c",-13.6498010358103,"live_measurement_0150","live_pheno_079|live_pheno_101",2,"CP16906_2024-10-08","F",,,"resident","resident","Ailsa observation",173.681912,-42.392022,TRUE,,"keep",,,,,,FALSE,,,,TRUE,FALSE,TRUE,"single_raw","86","include","include",,,,-13.6498010358103,-13.6498010358103,-13.6498010358103,-13.6498010358103,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,
"live_assay_0076","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",87,"CP16938_2024-11-04_breast feather","CP16938_2024-11-04_breast feather","CP16938","breast","Breast",FALSE,0.243,3.47017582461009,"normalised_d15n",13.0505573731248,"live_measurement_0151","live_pheno_036|live_pheno_043",2,"CP16938_2024-11-04","M",,,"NI migrant","migrant","Resighting at Omaha Spit, North Island on March 15",175.727142,-39.291327,TRUE,,"keep",,,,,,FALSE,,,,TRUE,FALSE,TRUE,"single_raw","87","include","include",,,,13.0505573731248,13.0505573731248,13.0505573731248,13.0505573731248,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,
"live_assay_0076","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",87,"CP16938_2024-11-04_breast feather","CP16938_2024-11-04_breast feather","CP16938","breast","Breast",FALSE,0.243,3.47017582461009,"normalised_d13c",-11.7732858837485,"live_measurement_0152","live_pheno_036|live_pheno_043",2,"CP16938_2024-11-04","M",,,"NI migrant","migrant","Resighting at Omaha Spit, North Island on March 15",175.727142,-39.291327,TRUE,,"keep",,,,,,FALSE,,,,TRUE,FALSE,TRUE,"single_raw","87","include","include",,,,-11.7732858837485,-11.7732858837485,-11.7732858837485,-11.7732858837485,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,
"live_assay_0077","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",88,"CP16938_2024-11-04_primary feather","CP16938_2024-11-04_primary feather","CP16938","primary","Primary",FALSE,0.252,3.37871813694405,"normalised_d15n",4.03031000921216,"live_measurement_0153","live_pheno_036|live_pheno_043",2,"CP16938_2024-11-04","M",,,"NI migrant","migrant","Resighting at Omaha Spit, North Island on March 15",175.727142,-39.291327,TRUE,,"keep",,,,,,FALSE,,,,TRUE,FALSE,TRUE,"single_raw","88","include","include",,,,4.03031000921216,4.03031000921216,4.03031000921216,4.03031000921216,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,
"live_assay_0077","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",88,"CP16938_2024-11-04_primary feather","CP16938_2024-11-04_primary feather","CP16938","primary","Primary",FALSE,0.252,3.37871813694405,"normalised_d13c",-24.5751595556081,"live_measurement_0154","live_pheno_036|live_pheno_043",2,"CP16938_2024-11-04","M",,,"NI migrant","migrant","Resighting at Omaha Spit, North Island on March 15",175.727142,-39.291327,TRUE,,"keep",,,,,,FALSE,,,,TRUE,FALSE,TRUE,"single_raw","88","include","include",,,,-24.5751595556081,-24.5751595556081,-24.5751595556081,-24.5751595556081,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,
"live_assay_0078","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",89,"CP16945_2024-11-13_breast feather","CP16945_2024-11-13_breast feather","CP16945","breast","Breast",FALSE,0.262,3.49665768443661,"normalised_d15n",13.2076893499419,"live_measurement_0155","live_pheno_037|live_pheno_044",2,"CP16945_2024-11-13","M",,,"NI migrant","migrant","Resighting at Omaha Spit, North Island on Jan 12",175.702629005536,-39.379794029519,TRUE,,"keep",,,,,,FALSE,,,,TRUE,FALSE,TRUE,"single_raw","89","include","include",,,,13.2076893499419,13.2076893499419,13.2076893499419,13.2076893499419,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,
"live_assay_0078","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",89,"CP16945_2024-11-13_breast feather","CP16945_2024-11-13_breast feather","CP16945","breast","Breast",FALSE,0.262,3.49665768443661,"normalised_d13c",-11.7238269708072,"live_measurement_0156","live_pheno_037|live_pheno_044",2,"CP16945_2024-11-13","M",,,"NI migrant","migrant","Resighting at Omaha Spit, North Island on Jan 12",175.702629005536,-39.379794029519,TRUE,,"keep",,,,,,FALSE,,,,TRUE,FALSE,TRUE,"single_raw","89","include","include",,,,-11.7238269708072,-11.7238269708072,-11.7238269708072,-11.7238269708072,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,
"live_assay_0079","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",90,"CP16945_2024-11-13_primary feather","CP16945_2024-11-13_primary feather","CP16945","primary","Primary",FALSE,0.215,3.45453233485409,"normalised_d15n",4.96402290137249,"live_measurement_0157","live_pheno_037|live_pheno_044",2,"CP16945_2024-11-13","M",,,"NI migrant","migrant","Resighting at Omaha Spit, North Island on Jan 12",175.702629005536,-39.379794029519,TRUE,,"keep",,,,,,FALSE,,,,TRUE,FALSE,TRUE,"single_raw","90","include","include",,,,4.96402290137249,4.96402290137249,4.96402290137249,4.96402290137249,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,
"live_assay_0079","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",90,"CP16945_2024-11-13_primary feather","CP16945_2024-11-13_primary feather","CP16945","primary","Primary",FALSE,0.215,3.45453233485409,"normalised_d13c",-24.6080177935943,"live_measurement_0158","live_pheno_037|live_pheno_044",2,"CP16945_2024-11-13","M",,,"NI migrant","migrant","Resighting at Omaha Spit, North Island on Jan 12",175.702629005536,-39.379794029519,TRUE,,"keep",,,,,,FALSE,,,,TRUE,FALSE,TRUE,"single_raw","90","include","include",,,,-24.6080177935943,-24.6080177935943,-24.6080177935943,-24.6080177935943,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,
"live_assay_0080","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",91,"CP16953_2024-11-14_breast feather","CP16953_2024-11-14_breast feather","CP16953","breast","Breast",FALSE,0.315,3.33228931606423,"normalised_d15n",18.6186586293908,"live_measurement_0159","live_pheno_038|live_pheno_045",2,"CP16953_2024-11-14","M",,,"NI migrant","migrant","Resighting at Karaka, North Island on July 20",175.700161037967,-39.3611319735646,TRUE,,"keep",,,,,,FALSE,,,,TRUE,FALSE,TRUE,"single_raw","91","include","include",,,,18.6186586293908,18.6186586293908,18.6186586293908,18.6186586293908,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,
"live_assay_0080","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",91,"CP16953_2024-11-14_breast feather","CP16953_2024-11-14_breast feather","CP16953","breast","Breast",FALSE,0.315,3.33228931606423,"normalised_d13c",-11.1905850372296,"live_measurement_0160","live_pheno_038|live_pheno_045",2,"CP16953_2024-11-14","M",,,"NI migrant","migrant","Resighting at Karaka, North Island on July 20",175.700161037967,-39.3611319735646,TRUE,,"keep",,,,,,FALSE,,,,TRUE,FALSE,TRUE,"single_raw","91","include","include",,,,-11.1905850372296,-11.1905850372296,-11.1905850372296,-11.1905850372296,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,
"live_assay_0081","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",92,"CP16953_2024-11-14_primary feather","CP16953_2024-11-14_primary feather","CP16953","primary","Primary",FALSE,0.221,3.33030835414537,"normalised_d15n",6.09923939600272,"live_measurement_0161","live_pheno_038|live_pheno_045",2,"CP16953_2024-11-14","M",,,"NI migrant","migrant","Resighting at Karaka, North Island on July 20",175.700161037967,-39.3611319735646,TRUE,,"keep",,,,,,FALSE,,,,TRUE,FALSE,TRUE,"single_raw","92","include","include",,,,6.09923939600272,6.09923939600272,6.09923939600272,6.09923939600272,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,
"live_assay_0081","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",92,"CP16953_2024-11-14_primary feather","CP16953_2024-11-14_primary feather","CP16953","primary","Primary",FALSE,0.221,3.33030835414537,"normalised_d13c",-24.7953238387897,"live_measurement_0162","live_pheno_038|live_pheno_045",2,"CP16953_2024-11-14","M",,,"NI migrant","migrant","Resighting at Karaka, North Island on July 20",175.700161037967,-39.3611319735646,TRUE,,"keep",,,,,,FALSE,,,,TRUE,FALSE,TRUE,"single_raw","92","include","include",,,,-24.7953238387897,-24.7953238387897,-24.7953238387897,-24.7953238387897,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,
"live_assay_0082","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",93,"CP16958_2024-12-03_breast feather","CP16958_2024-12-03_breast feather","CP16958","breast","Breast",FALSE,0.229,3.40582247818053,"normalised_d15n",15.8617503104097,"live_measurement_0163","live_pheno_039|live_pheno_046",2,"CP16958_2024-12-03","F",,,"NI migrant","migrant","Resighting at Miranda, North Island on May 17",176.92653497681,-39.5726949814707,TRUE,,"keep",,,,,,FALSE,,,,TRUE,FALSE,TRUE,"single_raw","93","include","include",,,,15.8617503104097,15.8617503104097,15.8617503104097,15.8617503104097,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,
"live_assay_0082","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",93,"CP16958_2024-12-03_breast feather","CP16958_2024-12-03_breast feather","CP16958","breast","Breast",FALSE,0.229,3.40582247818053,"normalised_d13c",-15.333309301501,"live_measurement_0164","live_pheno_039|live_pheno_046",2,"CP16958_2024-12-03","F",,,"NI migrant","migrant","Resighting at Miranda, North Island on May 17",176.92653497681,-39.5726949814707,TRUE,,"keep",,,,,,FALSE,,,,TRUE,FALSE,TRUE,"single_raw","93","include","include",,,,-15.333309301501,-15.333309301501,-15.333309301501,-15.333309301501,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,
"live_assay_0083","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",94,"CP16958_2024-12-03_primary feather","CP16958_2024-12-03_primary feather","CP16958","primary","Primary",FALSE,0.234,3.35388413130818,"normalised_d15n",12.5582551483587,"live_measurement_0165","live_pheno_039|live_pheno_046",2,"CP16958_2024-12-03","F",,,"NI migrant","migrant","Resighting at Miranda, North Island on May 17",176.92653497681,-39.5726949814707,TRUE,,"keep",,,,,,FALSE,,,,TRUE,FALSE,TRUE,"single_raw","94","include","include",,,,12.5582551483587,12.5582551483587,12.5582551483587,12.5582551483587,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,
"live_assay_0083","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",94,"CP16958_2024-12-03_primary feather","CP16958_2024-12-03_primary feather","CP16958","primary","Primary",FALSE,0.234,3.35388413130818,"normalised_d13c",-23.3505356424689,"live_measurement_0166","live_pheno_039|live_pheno_046",2,"CP16958_2024-12-03","F",,,"NI migrant","migrant","Resighting at Miranda, North Island on May 17",176.92653497681,-39.5726949814707,TRUE,,"keep",,,,,,FALSE,,,,TRUE,FALSE,TRUE,"single_raw","94","include","include",,,,-23.3505356424689,-23.3505356424689,-23.3505356424689,-23.3505356424689,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,
"live_assay_0084","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",95,"CP16961_2024-12-04_breast feather","CP16961_2024-12-04_breast feather","CP16961","breast","Breast",FALSE,0.209,3.5456990854605,"normalised_d15n",13.4583173789402,"live_measurement_0167","live_pheno_120|live_pheno_138",2,"CP16961_2024-12-04","M",,,"unknown","unknown",,176.893405001611,-39.485479015857,FALSE,,"keep",,,,,,FALSE,,,,TRUE,FALSE,TRUE,"single_raw","95","include","include",,,,13.4583173789402,13.4583173789402,13.4583173789402,13.4583173789402,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,
"live_assay_0084","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",95,"CP16961_2024-12-04_breast feather","CP16961_2024-12-04_breast feather","CP16961","breast","Breast",FALSE,0.209,3.5456990854605,"normalised_d13c",-14.5960619312138,"live_measurement_0168","live_pheno_120|live_pheno_138",2,"CP16961_2024-12-04","M",,,"unknown","unknown",,176.893405001611,-39.485479015857,FALSE,,"keep",,,,,,FALSE,,,,TRUE,FALSE,TRUE,"single_raw","95","include","include",,,,-14.5960619312138,-14.5960619312138,-14.5960619312138,-14.5960619312138,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,
"live_assay_0085","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",96,"CP16961_2024-12-04_primary feather","CP16961_2024-12-04_primary feather","CP16961","primary","Primary",FALSE,0.227,3.50286945887626,"normalised_d15n",8.96356343453263,"live_measurement_0169","live_pheno_120|live_pheno_138",2,"CP16961_2024-12-04","M",,,"unknown","unknown",,176.893405001611,-39.485479015857,FALSE,,"keep",,,,,,FALSE,,,,TRUE,FALSE,TRUE,"single_raw","96","include","include",,,,8.96356343453263,8.96356343453263,8.96356343453263,8.96356343453263,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,
"live_assay_0085","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",96,"CP16961_2024-12-04_primary feather","CP16961_2024-12-04_primary feather","CP16961","primary","Primary",FALSE,0.227,3.50286945887626,"normalised_d13c",-19.2336335885078,"live_measurement_0170","live_pheno_120|live_pheno_138",2,"CP16961_2024-12-04","M",,,"unknown","unknown",,176.893405001611,-39.485479015857,FALSE,,"keep",,,,,,FALSE,,,,TRUE,FALSE,TRUE,"single_raw","96","include","include",,,,-19.2336335885078,-19.2336335885078,-19.2336335885078,-19.2336335885078,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,
"live_assay_0086","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",97,"CP16962_2024-12-04_breast feather","CP16962_2024-12-04_breast feather","CP16962","breast","Breast",FALSE,0.238,3.4141832358803,"normalised_d15n",11.9937074488611,"live_measurement_0171","live_pheno_121|live_pheno_139",2,"CP16962_2024-12-04","F",,,"unknown","unknown",,176.893405001611,-39.485479015857,FALSE,"aqc_0027","keep","Retained as a valid repeat observation, but an explicit workbook comment selected another row for the modelling value.","comment column|green raw","rule_based","comment_use_these","Selected source row 98 for normalised_d15n. Other non-excluded repeat rows are retained for assay diagnostics but do not define the modelling value.",TRUE,"green formatting|_rpt suffix|comments","rpt_only_green","resolved_comment_selected_row",TRUE,FALSE,FALSE,"explicit_use_selected_row","98","include","include",,,11.1111624332632,11.1111624332632,11.9937074488611,11.1111624332632,11.1111624332632,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,
"live_assay_0086","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",97,"CP16962_2024-12-04_breast feather","CP16962_2024-12-04_breast feather","CP16962","breast","Breast",FALSE,0.238,3.4141832358803,"normalised_d13c",-16.0613458708544,"live_measurement_0172","live_pheno_121|live_pheno_139",2,"CP16962_2024-12-04","F",,,"unknown","unknown",,176.893405001611,-39.485479015857,FALSE,"aqc_0029","keep","Retained as a valid repeat observation, but an explicit workbook comment selected another row for the modelling value.","comment column|green raw","rule_based","comment_use_these","Selected source row 98 for normalised_d13c. Other non-excluded repeat rows are retained for assay diagnostics but do not define the modelling value.",TRUE,"green formatting|_rpt suffix|comments","rpt_only_green","resolved_comment_selected_row",TRUE,FALSE,FALSE,"explicit_use_selected_row","98","include","include",,,-16.5685893657156,-16.5685893657156,-16.0613458708544,-16.5685893657156,-16.5685893657156,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,
"live_assay_0087","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",98,"CP16962_2024-12-04_breast feather_rpt","CP16962_2024-12-04_breast feather","CP16962","breast","Breast",TRUE,0.241,3.36857962591047,"normalised_d15n",11.1111624332632,"live_measurement_0173","live_pheno_121|live_pheno_139",2,"CP16962_2024-12-04","F",,,"unknown","unknown",,176.893405001611,-39.485479015857,FALSE,"aqc_0028","keep","Repeat-analysis comment explicitly instructs use of the N value from this assay row.","comment column|green raw","rule_based","comment_use_these","Selected source row 98 for normalised_d15n. Other non-excluded repeat rows are retained for assay diagnostics but do not define the modelling value.",TRUE,"green formatting|_rpt suffix|comments","rpt_only_green","resolved_comment_selected_row",TRUE,FALSE,TRUE,"explicit_use_selected_row","98","include","include",,,11.1111624332632,11.1111624332632,11.1111624332632,11.1111624332632,11.1111624332632,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,
"live_assay_0087","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",98,"CP16962_2024-12-04_breast feather_rpt","CP16962_2024-12-04_breast feather","CP16962","breast","Breast",TRUE,0.241,3.36857962591047,"normalised_d13c",-16.5685893657156,"live_measurement_0174","live_pheno_121|live_pheno_139",2,"CP16962_2024-12-04","F",,,"unknown","unknown",,176.893405001611,-39.485479015857,FALSE,"aqc_0030","keep","Repeat-analysis comment explicitly instructs use of the C value from this assay row.","comment column|green raw","rule_based","comment_use_these","Selected source row 98 for normalised_d13c. Other non-excluded repeat rows are retained for assay diagnostics but do not define the modelling value.",TRUE,"green formatting|_rpt suffix|comments","rpt_only_green","resolved_comment_selected_row",TRUE,FALSE,TRUE,"explicit_use_selected_row","98","include","include",,,-16.5685893657156,-16.5685893657156,-16.5685893657156,-16.5685893657156,-16.5685893657156,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,
"live_assay_0088","live_batch5_cn","data/Master_EA_C_N_SI_Batch 5 Breast and Primary Feathers_LEH_Repeats added_April25_v1_SB_v2.xls","Sample results_C&N",99,"CP16962_2024-12-04_primary feather","CP16962_2024-12-04_primary feather","CP16962","primary","Primary",FALSE,0.25,3.41978730739081,"normalised_d15n",12.8030948316534,"live_measurement_0175","live_pheno_121|live_pheno_139",2,"CP16962_2024-12-04","F",,,"unknown","unknown",,176.893405001611,-39.485479015857,FALSE,,"keep",,,,,,FALSE,,,,TRUE,FALSE,TRUE,"single_raw","99","include","include",,,,12.8030948316534,12.8030948316534,12.8030948316534,12.8030948316534,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,
