"source_branch","source_file","source_sheet","source_sheet_row","source_record_label","source_sia_id","specimen_id_raw","specimen_id","feather_type_raw","feather_type","feather_replicate","region_raw","region","amount_mg","isotope","raw_value","measurement_id","specimen_id_from_sia","measurement_harmonization_flags","assay_qc_decision_id","assay_qc_action","assay_qc_reason","assay_qc_evidence_source","assay_qc_decision_class","assay_qc_rule_basis","assay_qc_notes","qc_adjudicated_value","value","included_in_canonical","assay_qc_explicit","assay_qc_value_changed","assay_qc_value_excluded"
"museum_triplicate_o","data/Master_TCEA_O_SI_Breast Feathers_Replication_Batch 4_LEH_Sept25_SB.xls","Sample results_O",11,"AV21986_E feather","AV21986 Breast_E","AV21986","AV21986",,"Breast","E","homogenate","homogenate",0.305,"normalised_d18o",16.0430700053634,"museum_measurement_0071",,,,"keep",,,,,,,16.0430700053634,TRUE,FALSE,FALSE,FALSE
"museum_triplicate_o","data/Master_TCEA_O_SI_Breast Feathers_Replication_Batch 4_LEH_Sept25_SB.xls","Sample results_O",12,"AV21987_B feather","AV21987 Breast_B","AV21987","AV21987",,"Breast","B","homogenate","homogenate",0.612,"normalised_d18o",15.7693896154151,"museum_measurement_0072",,,,"keep",,,,,,,15.7693896154151,TRUE,FALSE,FALSE,FALSE
"museum_triplicate_o","data/Master_TCEA_O_SI_Breast Feathers_Replication_Batch 4_LEH_Sept25_SB.xls","Sample results_O",13,"AV21987_D feather","AV21987 Breast_D","AV21987","AV21987",,"Breast","D","homogenate","homogenate",0.392,"normalised_d18o",14.220205469779,"museum_measurement_0073",,,,"keep",,,,,,,14.220205469779,TRUE,FALSE,FALSE,FALSE
"museum_triplicate_o","data/Master_TCEA_O_SI_Breast Feathers_Replication_Batch 4_LEH_Sept25_SB.xls","Sample results_O",14,"AV21987_G feather","AV21987 Breast_G","AV21987","AV21987",,"Breast","G","homogenate","homogenate",0.312,"normalised_d18o",14.5657274483956,"museum_measurement_0074",,,,"keep",,,,,,,14.5657274483956,TRUE,FALSE,FALSE,FALSE
"museum_triplicate_o","data/Master_TCEA_O_SI_Breast Feathers_Replication_Batch 4_LEH_Sept25_SB.xls","Sample results_O",15,"AV2421_B feather","AV2421 Breast_B","AV2421","AV2421",,"Breast","B","homogenate","homogenate",0.353,"normalised_d18o",13.6019829091576,"museum_measurement_0075",,,,"keep",,,,,,,13.6019829091576,TRUE,FALSE,FALSE,FALSE
"museum_triplicate_o","data/Master_TCEA_O_SI_Breast Feathers_Replication_Batch 4_LEH_Sept25_SB.xls","Sample results_O",16,"AV2421_C feather","AV2421 Breast_C","AV2421","AV2421",,"Breast","C","homogenate","homogenate",0.574,"normalised_d18o",14.5132224435233,"museum_measurement_0076",,,,"keep",,,,,,,14.5132224435233,TRUE,FALSE,FALSE,FALSE
"museum_triplicate_o","data/Master_TCEA_O_SI_Breast Feathers_Replication_Batch 4_LEH_Sept25_SB.xls","Sample results_O",17,"AV2421_D feather","AV2421 Breast_D","AV2421","AV2421",,"Breast","D","homogenate","homogenate",0.35,"normalised_d18o",15.5229416330264,"museum_measurement_0077",,,,"keep",,,,,,,15.5229416330264,TRUE,FALSE,FALSE,FALSE
"museum_triplicate_o","data/Master_TCEA_O_SI_Breast Feathers_Replication_Batch 4_LEH_Sept25_SB.xls","Sample results_O",18,"AV705_A feather","AV705 Breast_A","AV705","AV705",,"Breast","A","homogenate","homogenate",0.426,"normalised_d18o",13.5409156616211,"museum_measurement_0078",,,,"keep",,,,,,,13.5409156616211,TRUE,FALSE,FALSE,FALSE
"museum_triplicate_o","data/Master_TCEA_O_SI_Breast Feathers_Replication_Batch 4_LEH_Sept25_SB.xls","Sample results_O",19,"AV705_C feather","AV705 Breast_C","AV705","AV705",,"Breast","C","homogenate","homogenate",0.382,"normalised_d18o",12.699246035195,"museum_measurement_0079",,,,"keep",,,,,,,12.699246035195,TRUE,FALSE,FALSE,FALSE
"museum_triplicate_o","data/Master_TCEA_O_SI_Breast Feathers_Replication_Batch 4_LEH_Sept25_SB.xls","Sample results_O",20,"AV705_D feather","AV2421 Breast_D","AV705","AV705",,"Breast","D","homogenate","homogenate",0.526,"normalised_d18o",13.3343442138345,"museum_measurement_0080",,,,"keep",,,,,,,13.3343442138345,TRUE,FALSE,FALSE,FALSE
"museum_triplicate_o","data/Master_TCEA_O_SI_Breast Feathers_Replication_Batch 4_LEH_Sept25_SB.xls","Sample results_O",21,"AV706_C feather","AV706 Breast_C","AV706","AV706",,"Breast","C","homogenate","homogenate",0.216,"normalised_d18o",14.8569735728912,"museum_measurement_0081",,,,"keep",,,,,,,14.8569735728912,TRUE,FALSE,FALSE,FALSE
"museum_triplicate_o","data/Master_TCEA_O_SI_Breast Feathers_Replication_Batch 4_LEH_Sept25_SB.xls","Sample results_O",22,"AV706_F feather","AV706 Breast_F","AV706","AV706",,"Breast","F","homogenate","homogenate",0.434,"normalised_d18o",14.5602943094852,"museum_measurement_0082",,,,"keep",,,,,,,14.5602943094852,TRUE,FALSE,FALSE,FALSE
"museum_triplicate_o","data/Master_TCEA_O_SI_Breast Feathers_Replication_Batch 4_LEH_Sept25_SB.xls","Sample results_O",23,"AV706_H feather","AV706 Breast_H","AV706","AV706",,"Breast","H","homogenate","homogenate",0.472,"normalised_d18o",14.1374357913519,"museum_measurement_0083",,,,"keep",,,,,,,14.1374357913519,TRUE,FALSE,FALSE,FALSE
"museum_batch_cn","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","Sample results_C&N",11,"AV708_Breast","AV708","AV708","AV708","Breast","Breast",,,"homogenate",0.188,"normalised_d15n",12.0290894939972,"museum_measurement_0084",,"region_missing_harmonized_to_homogenate",,"keep",,,,,,,12.0290894939972,TRUE,FALSE,FALSE,FALSE
"museum_batch_cn","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","Sample results_C&N",11,"AV708_Breast","AV708","AV708","AV708","Breast","Breast",,,"homogenate",0.188,"normalised_d13c",-15.8626244183992,"museum_measurement_0085",,"region_missing_harmonized_to_homogenate",,"keep",,,,,,,-15.8626244183992,TRUE,FALSE,FALSE,FALSE
"museum_batch_cn","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","Sample results_C&N",12,"MNHN-Z0-M0-2003-799_Breast","MNHN-Z0-M0-2003-799","MNHN-Z0-M0-2003-799","MNHN-Z0-M0-2003-799","Breast","Breast",,,"homogenate",0.186,"normalised_d15n",10.9057898504353,"museum_measurement_0086",,"region_missing_harmonized_to_homogenate",,"keep",,,,,,,10.9057898504353,TRUE,FALSE,FALSE,FALSE
"museum_batch_cn","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","Sample results_C&N",12,"MNHN-Z0-M0-2003-799_Breast","MNHN-Z0-M0-2003-799","MNHN-Z0-M0-2003-799","MNHN-Z0-M0-2003-799","Breast","Breast",,,"homogenate",0.186,"normalised_d13c",-17.632117321397,"museum_measurement_0087",,"region_missing_harmonized_to_homogenate",,"keep",,,,,,,-17.632117321397,TRUE,FALSE,FALSE,FALSE
"museum_batch_cn","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","Sample results_C&N",13,"2291_Breast","2291","2291","2291","Breast","Breast",,,"homogenate",0.214,"normalised_d15n",17.1768799423845,"museum_measurement_0088",,"region_missing_harmonized_to_homogenate",,"keep",,,,,,,17.1768799423845,TRUE,FALSE,FALSE,FALSE
"museum_batch_cn","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","Sample results_C&N",13,"2291_Breast","2291","2291","2291","Breast","Breast",,,"homogenate",0.214,"normalised_d13c",-18.0729807409152,"museum_measurement_0089",,"region_missing_harmonized_to_homogenate",,"keep",,,,,,,-18.0729807409152,TRUE,FALSE,FALSE,FALSE
"museum_batch_cn","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","Sample results_C&N",14,"6257_Breast","6257","6257","6257","Breast","Breast",,,"homogenate",0.256,"normalised_d15n",8.36537375262893,"museum_measurement_0090",,"region_missing_harmonized_to_homogenate",,"keep",,,,,,,8.36537375262893,TRUE,FALSE,FALSE,FALSE
"museum_batch_cn","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","Sample results_C&N",14,"6257_Breast","6257","6257","6257","Breast","Breast",,,"homogenate",0.256,"normalised_d13c",-12.7091424701101,"museum_measurement_0091",,"region_missing_harmonized_to_homogenate",,"keep",,,,,,,-12.7091424701101,TRUE,FALSE,FALSE,FALSE
"museum_batch_cn","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","Sample results_C&N",15,"6260_Breast","6260 - back up","6260","6260","Breast","Breast",,,"homogenate",0.255,"normalised_d15n",11.9361474416384,"museum_measurement_0092",,"region_missing_harmonized_to_homogenate",,"keep",,,,,,,11.9361474416384,TRUE,FALSE,FALSE,FALSE
"museum_batch_cn","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","Sample results_C&N",15,"6260_Breast","6260 - back up","6260","6260","Breast","Breast",,,"homogenate",0.255,"normalised_d13c",-16.5370045350138,"museum_measurement_0093",,"region_missing_harmonized_to_homogenate",,"keep",,,,,,,-16.5370045350138,TRUE,FALSE,FALSE,FALSE
"museum_batch_cn","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","Sample results_C&N",16,"11580_Breast","11580","11580","11580","Breast","Breast",,,"homogenate",0.248,"normalised_d15n",12.6297150151544,"museum_measurement_0094",,"region_missing_harmonized_to_homogenate",,"keep",,,,,,,12.6297150151544,TRUE,FALSE,FALSE,FALSE
"museum_batch_cn","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","Sample results_C&N",16,"11580_Breast","11580","11580","11580","Breast","Breast",,,"homogenate",0.248,"normalised_d13c",-17.0141033040815,"museum_measurement_0095",,"region_missing_harmonized_to_homogenate",,"keep",,,,,,,-17.0141033040815,TRUE,FALSE,FALSE,FALSE
"museum_batch_cn","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","Sample results_C&N",17,"14944_Breast","14944","14944","14944","Breast","Breast",,,"homogenate",0.217,"normalised_d15n",11.4204689575833,"museum_measurement_0096",,"region_missing_harmonized_to_homogenate",,"keep",,,,,,,11.4204689575833,TRUE,FALSE,FALSE,FALSE
"museum_batch_cn","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","Sample results_C&N",17,"14944_Breast","14944","14944","14944","Breast","Breast",,,"homogenate",0.217,"normalised_d13c",-22.9778379174274,"museum_measurement_0097",,"region_missing_harmonized_to_homogenate",,"keep",,,,,,,-22.9778379174274,TRUE,FALSE,FALSE,FALSE
"museum_batch_cn","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","Sample results_C&N",18,"15201_Breast","15201","15201","15201","Breast","Breast",,,"homogenate",0.204,"normalised_d15n",10.7408926607665,"museum_measurement_0098",,"region_missing_harmonized_to_homogenate",,"keep",,,,,,,10.7408926607665,TRUE,FALSE,FALSE,FALSE
"museum_batch_cn","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","Sample results_C&N",18,"15201_Breast","15201","15201","15201","Breast","Breast",,,"homogenate",0.204,"normalised_d13c",-21.5354696978621,"museum_measurement_0099",,"region_missing_harmonized_to_homogenate",,"keep",,,,,,,-21.5354696978621,TRUE,FALSE,FALSE,FALSE
"museum_batch_cn","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","Sample results_C&N",19,"15202_Breast","15202","15202","15202","Breast","Breast",,,"homogenate",0.203,"normalised_d15n",9.60060360978418,"museum_measurement_0100",,"region_missing_harmonized_to_homogenate",,"keep",,,,,,,9.60060360978418,TRUE,FALSE,FALSE,FALSE
"museum_batch_cn","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","Sample results_C&N",19,"15202_Breast","15202","15202","15202","Breast","Breast",,,"homogenate",0.203,"normalised_d13c",-20.3527881500677,"museum_measurement_0101",,"region_missing_harmonized_to_homogenate",,"keep",,,,,,,-20.3527881500677,TRUE,FALSE,FALSE,FALSE
"museum_batch_cn","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","Sample results_C&N",20,"15209_Breast","15209","15209","15209","Breast","Breast",,,"homogenate",0.242,"normalised_d15n",9.82746216769214,"museum_measurement_0102",,"region_missing_harmonized_to_homogenate",,"keep",,,,,,,9.82746216769214,TRUE,FALSE,FALSE,FALSE
"museum_batch_cn","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","Sample results_C&N",20,"15209_Breast","15209","15209","15209","Breast","Breast",,,"homogenate",0.242,"normalised_d13c",-19.6019111844043,"museum_measurement_0103",,"region_missing_harmonized_to_homogenate",,"keep",,,,,,,-19.6019111844043,TRUE,FALSE,FALSE,FALSE
"museum_batch_cn","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","Sample results_C&N",21,"15210_Breast","15210","15210","15210","Breast","Breast",,,"homogenate",0.199,"normalised_d15n",8.83508089895819,"museum_measurement_0104",,"region_missing_harmonized_to_homogenate",,"keep",,,,,,,8.83508089895819,TRUE,FALSE,FALSE,FALSE
"museum_batch_cn","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","Sample results_C&N",21,"15210_Breast","15210","15210","15210","Breast","Breast",,,"homogenate",0.199,"normalised_d13c",-23.0120601920019,"museum_measurement_0105",,"region_missing_harmonized_to_homogenate",,"keep",,,,,,,-23.0120601920019,TRUE,FALSE,FALSE,FALSE
"museum_batch_cn","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","Sample results_C&N",22,"15261_Breast","15261","15261","15261","Breast","Breast",,,"homogenate",0.242,"normalised_d15n",10.161254054658,"museum_measurement_0106",,"region_missing_harmonized_to_homogenate",,"keep",,,,,,,10.161254054658,TRUE,FALSE,FALSE,FALSE
"museum_batch_cn","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","Sample results_C&N",22,"15261_Breast","15261","15261","15261","Breast","Breast",,,"homogenate",0.242,"normalised_d13c",-23.2133676894988,"museum_measurement_0107",,"region_missing_harmonized_to_homogenate",,"keep",,,,,,,-23.2133676894988,TRUE,FALSE,FALSE,FALSE
"museum_batch_cn","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","Sample results_C&N",24,"16886_Breast","16886","16886","16886","Breast","Breast",,,"homogenate",0.2,"normalised_d15n",11.0976702165953,"museum_measurement_0108",,"region_missing_harmonized_to_homogenate",,"keep",,,,,,,11.0976702165953,TRUE,FALSE,FALSE,FALSE
"museum_batch_cn","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","Sample results_C&N",24,"16886_Breast","16886","16886","16886","Breast","Breast",,,"homogenate",0.2,"normalised_d13c",-21.635116909123,"museum_measurement_0109",,"region_missing_harmonized_to_homogenate",,"keep",,,,,,,-21.635116909123,TRUE,FALSE,FALSE,FALSE
"museum_batch_cn","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","Sample results_C&N",26,"17371_Breast","17371","17371","17371","Breast","Breast",,,"homogenate",0.222,"normalised_d15n",10.4150957890573,"museum_measurement_0110",,"region_missing_harmonized_to_homogenate",,"keep",,,,,,,10.4150957890573,TRUE,FALSE,FALSE,FALSE
"museum_batch_cn","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","Sample results_C&N",26,"17371_Breast","17371","17371","17371","Breast","Breast",,,"homogenate",0.222,"normalised_d13c",-20.9466452676836,"museum_measurement_0111",,"region_missing_harmonized_to_homogenate",,"keep",,,,,,,-20.9466452676836,TRUE,FALSE,FALSE,FALSE
"museum_batch_cn","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","Sample results_C&N",27,"35514_Breast","35514","35514","35514","Breast","Breast",,,"homogenate",0.227,"normalised_d15n",13.2303405363116,"museum_measurement_0112",,"region_missing_harmonized_to_homogenate",,"keep",,,,,,,13.2303405363116,TRUE,FALSE,FALSE,FALSE
"museum_batch_cn","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","Sample results_C&N",27,"35514_Breast","35514","35514","35514","Breast","Breast",,,"homogenate",0.227,"normalised_d13c",-23.3734071500088,"museum_measurement_0113",,"region_missing_harmonized_to_homogenate",,"keep",,,,,,,-23.3734071500088,TRUE,FALSE,FALSE,FALSE
"museum_batch_cn","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","Sample results_C&N",30,"AV3132-OMNZ_Breast","AV3132-OMNZ","AV3132-OMNZ","AV3132-OMNZ","Breast","Breast",,,"homogenate",0.288,"normalised_d15n",10.3661263206102,"museum_measurement_0114",,"region_missing_harmonized_to_homogenate",,"keep",,,,,,,10.3661263206102,TRUE,FALSE,FALSE,FALSE
"museum_batch_cn","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","Sample results_C&N",30,"AV3132-OMNZ_Breast","AV3132-OMNZ","AV3132-OMNZ","AV3132-OMNZ","Breast","Breast",,,"homogenate",0.288,"normalised_d13c",-13.3432610872254,"museum_measurement_0115",,"region_missing_harmonized_to_homogenate",,"keep",,,,,,,-13.3432610872254,TRUE,FALSE,FALSE,FALSE
"museum_batch_cn","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","Sample results_C&N",31,"AV3132-OMNZ_Breast Feather_Shaft test",,"AV3132-OMNZ","AV3132-OMNZ","Breast","Breast",,"Shaft","Rachis",0.196,"normalised_d15n",11.9509547104556,"museum_measurement_0116",,"region_shaft_harmonized_to_rachis",,"keep",,,,,,,11.9509547104556,TRUE,FALSE,FALSE,FALSE
"museum_batch_cn","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","Sample results_C&N",31,"AV3132-OMNZ_Breast Feather_Shaft test",,"AV3132-OMNZ","AV3132-OMNZ","Breast","Breast",,"Shaft","Rachis",0.196,"normalised_d13c",-12.3621447494597,"museum_measurement_0117",,"region_shaft_harmonized_to_rachis",,"keep",,,,,,,-12.3621447494597,TRUE,FALSE,FALSE,FALSE
"museum_batch_cn","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","Sample results_C&N",32,"AV3132-OMNZ_Breast Feather_Barb test",,"AV3132-OMNZ","AV3132-OMNZ","Breast","Breast",,"Barb","Barb",0.189,"normalised_d15n",12.1953607566875,"museum_measurement_0118",,,,"keep",,,,,,,12.1953607566875,TRUE,FALSE,FALSE,FALSE
"museum_batch_cn","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","Sample results_C&N",32,"AV3132-OMNZ_Breast Feather_Barb test",,"AV3132-OMNZ","AV3132-OMNZ","Breast","Breast",,"Barb","Barb",0.189,"normalised_d13c",-12.4658061045878,"museum_measurement_0119",,,,"keep",,,,,,,-12.4658061045878,TRUE,FALSE,FALSE,FALSE
"museum_batch_cn","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","Sample results_C&N",33,"2423-136221_Breast","2423-136221","2423-136221","2423-136221","Breast","Breast",,,"homogenate",0.201,"normalised_d15n",10.2302110612468,"museum_measurement_0120",,"region_missing_harmonized_to_homogenate",,"keep",,,,,,,10.2302110612468,TRUE,FALSE,FALSE,FALSE
"museum_batch_cn","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","Sample results_C&N",33,"2423-136221_Breast","2423-136221","2423-136221","2423-136221","Breast","Breast",,,"homogenate",0.201,"normalised_d13c",-21.7850909947582,"museum_measurement_0121",,"region_missing_harmonized_to_homogenate",,"keep",,,,,,,-21.7850909947582,TRUE,FALSE,FALSE,FALSE
"museum_batch_cn","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","Sample results_C&N",34,"244-111733_Breast","244-111733","244-111733","244-111733","Breast","Breast",,,"homogenate",0.225,"normalised_d15n",9.143888363247,"museum_measurement_0122",,"region_missing_harmonized_to_homogenate",,"keep",,,,,,,9.143888363247,TRUE,FALSE,FALSE,FALSE
"museum_batch_cn","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","Sample results_C&N",34,"244-111733_Breast","244-111733","244-111733","244-111733","Breast","Breast",,,"homogenate",0.225,"normalised_d13c",-20.7745273573238,"museum_measurement_0123",,"region_missing_harmonized_to_homogenate",,"keep",,,,,,,-20.7745273573238,TRUE,FALSE,FALSE,FALSE
"museum_batch_cn","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","Sample results_C&N",35,"244-111733_Breast Feather_Shaft test",,"244-111733","244-111733","Breast","Breast",,"Shaft","Rachis",0.147,"normalised_d15n",12.242211077898,"museum_measurement_0124",,"region_shaft_harmonized_to_rachis",,"keep",,,,,,,12.242211077898,TRUE,FALSE,FALSE,FALSE
"museum_batch_cn","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","Sample results_C&N",35,"244-111733_Breast Feather_Shaft test",,"244-111733","244-111733","Breast","Breast",,"Shaft","Rachis",0.147,"normalised_d13c",-21.5392235416826,"museum_measurement_0125",,"region_shaft_harmonized_to_rachis",,"keep",,,,,,,-21.5392235416826,TRUE,FALSE,FALSE,FALSE
"museum_batch_cn","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","Sample results_C&N",36,"244-111733_Breast Feather_Barb test",,"244-111733","244-111733","Breast","Breast",,"Barb","Barb",0.426,"normalised_d15n",9.82146798785107,"museum_measurement_0126",,,,"keep",,,,,,,9.82146798785107,TRUE,FALSE,FALSE,FALSE
"museum_batch_cn","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","Sample results_C&N",36,"244-111733_Breast Feather_Barb test",,"244-111733","244-111733","Breast","Breast",,"Barb","Barb",0.426,"normalised_d13c",-20.664199749866,"museum_measurement_0127",,,,"keep",,,,,,,-20.664199749866,TRUE,FALSE,FALSE,FALSE
"museum_batch_cn","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","Sample results_C&N",37,"2448-136246_Breast","2448-136246","2448-136246","2448-136246","Breast","Breast",,,"homogenate",0.213,"normalised_d15n",7.64382362571462,"museum_measurement_0128",,"region_missing_harmonized_to_homogenate",,"keep",,,,,,,7.64382362571462,TRUE,FALSE,FALSE,FALSE
"museum_batch_cn","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","Sample results_C&N",37,"2448-136246_Breast","2448-136246","2448-136246","2448-136246","Breast","Breast",,,"homogenate",0.213,"normalised_d13c",-23.0633936038636,"museum_measurement_0129",,"region_missing_harmonized_to_homogenate",,"keep",,,,,,,-23.0633936038636,TRUE,FALSE,FALSE,FALSE
"museum_batch_cn","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","Sample results_C&N",41,"391-122990_Breast","391-122990","391-122990","391-122990","Breast","Breast",,,"homogenate",0.196,"normalised_d15n",13.0534508237578,"museum_measurement_0130",,"region_missing_harmonized_to_homogenate",,"keep",,,,,,,13.0534508237578,TRUE,FALSE,FALSE,FALSE
"museum_batch_cn","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","Sample results_C&N",41,"391-122990_Breast","391-122990","391-122990","391-122990","Breast","Breast",,,"homogenate",0.196,"normalised_d13c",-14.1364126273632,"museum_measurement_0131",,"region_missing_harmonized_to_homogenate",,"keep",,,,,,,-14.1364126273632,TRUE,FALSE,FALSE,FALSE
"museum_batch_cn","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","Sample results_C&N",42,"392-122991_Breast","392-122991","392-122991","392-122991","Breast","Breast",,,"homogenate",0.203,"normalised_d15n",12.3608826271489,"museum_measurement_0132",,"region_missing_harmonized_to_homogenate",,"keep",,,,,,,12.3608826271489,TRUE,FALSE,FALSE,FALSE
"museum_batch_cn","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","Sample results_C&N",42,"392-122991_Breast","392-122991","392-122991","392-122991","Breast","Breast",,,"homogenate",0.203,"normalised_d13c",-15.7609641321633,"museum_measurement_0133",,"region_missing_harmonized_to_homogenate",,"keep",,,,,,,-15.7609641321633,TRUE,FALSE,FALSE,FALSE
"museum_batch_cn","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","Sample results_C&N",43,"585-122580_Breast","585-122580","585-122580","585-122580","Breast","Breast",,,"homogenate",0.212,"normalised_d15n",10.949762434347,"museum_measurement_0134",,"region_missing_harmonized_to_homogenate",,"keep",,,,,,,10.949762434347,TRUE,FALSE,FALSE,FALSE
"museum_batch_cn","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","Sample results_C&N",43,"585-122580_Breast","585-122580","585-122580","585-122580","Breast","Breast",,,"homogenate",0.212,"normalised_d13c",-21.6320972966606,"museum_measurement_0135",,"region_missing_harmonized_to_homogenate",,"keep",,,,,,,-21.6320972966606,TRUE,FALSE,FALSE,FALSE
"museum_batch_cn","data/Master_EA_C_N_SI_Batch 3 vane_barb and Batch 4 Breast Feathers_LEH_Sept25_v1_SB.xls","Sample results_C&N",44,"586-122581_Breast","586-122581","586-122581","586-122581","Breast","Breast",,,"homogenate",0.195,"normalised_d15n",10.7958583906561,"museum_measurement_0136",,"region_missing_harmonized_to_homogenate",,"keep",,,,,,,10.7958583906561,TRUE,FALSE,FALSE,FALSE
